motif,sf_wale,sf_course,knit_dir,pressure,crown_height,mean_stress,max_stress,verts_path,stress_path,H_fit_x0,H_binned_x0,r_x0,H_fit_y0,H_binned_y0,r_y0,apex_k_min,apex_k_max,apex_k_ratio,apex_k_max_dir_deg,apex_k_x,apex_k_y,apex_k_wale,apex_k_course,apex_H_apex,apex_n_fit,apex_fit_rms_mm,von_mises_x0,von_mises_y0,T_wale_x0,T_course_y0,sim_failed
1,1.02,0.9,0.0,1000.0,0.30329758,1062.04990244,1644.23898123,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c0.900_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c0.900_stress.csv,1.3474383873633289,1.4738992662469779,0.053388250826936094,1.3336537589239583,1.3161564058273585,0.05609722640146938,1.1165268167719382,1.1275849611550512,1.009904056236718,177.8663093476475,1.1275696381523597,1.1165422878376923,1.1165422878376923,1.1275696381523597,1.1220558889634948,35,0.13137442349413295,1192.9495725000002,1085.2051522727272,1200.5848375,1128.327440909091,False
1,1.02,0.92,0.0,1000.0,0.29265106,1055.42879349,1417.6555835,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c0.920_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c0.920_stress.csv,1.3178274317085288,1.4554007517047698,0.05342780589529114,1.3174206675236515,1.465087770289556,0.055910769507002,1.0850637523589632,1.1392528689820938,1.0499409518614198,179.48632547747198,1.139248515069465,1.085068275505468,1.085068275505468,1.139248515069465,1.1121583106705284,35,0.12553548959583505,1151.5157974999997,1144.4086727272727,1150.0054425000003,1241.0717272727272,False
1,1.02,0.9400000000000001,0.0,1000.0,0.28137685,1073.43160473,1431.30064543,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c0.940_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c0.940_stress.csv,1.2870807504419879,1.4332732641275376,0.05347191685772601,1.2925302728494017,1.4459453119931276,0.0557430776993631,1.0526931911433273,1.1442346812881494,1.0869593257703123,179.66468551648478,1.1442315471172995,1.0526965038058396,1.0526965038058396,1.1442315471172995,1.0984639362157385,35,0.11929158134577614,1137.190156097561,1213.00662,1100.3002024390244,1352.5606377777779,False
1,1.02,0.96,0.0,1000.0,0.26954873,1116.77534549,1481.12031091,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c0.960_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c0.960_stress.csv,1.2538524825960573,1.4081020492935798,0.053515535548875455,1.2606448009263025,1.250446023441733,0.05559885604485799,1.019500577578262,1.1415009432039007,1.1196667940252083,179.74459269384016,1.1414985197569258,1.0195031726499209,1.0195031726499209,1.1414985197569258,1.0805007603910814,35,0.1128281367327079,1142.1489487804877,1299.1546444444446,1045.4828024390242,1472.0657066666668,False
1,1.02,0.98,0.0,1000.0,0.2572463,1185.22652584,1543.64100179,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c0.980_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c0.980_stress.csv,1.2178102978298,1.3798726698762578,0.05355487573438861,1.2230229664321557,1.1593657116440268,0.055479286681793416,0.9856173275554508,1.130567388016511,1.1470652518057576,179.7958991225903,1.130565549275589,0.9856193192156752,0.9856193192156752,1.130565549275589,1.0580923577859809,35,0.1062872031876025,1169.4668095238096,1396.2328488888888,987.7261952380953,1594.6261688888892,False
1,1.02,1.0,0.0,1000.0,0.24455575,1277.56003178,1619.60749115,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.000_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.000_stress.csv,1.1787783180740856,1.3484173554430205,0.05358647379951527,1.180619503980537,1.1954035396211204,0.05538349556835356,0.9511662689021221,1.1114205765972955,1.1684819078794142,179.83483052967085,1.1114192452549896,0.951167727491363,0.951167727491363,1.1114192452549896,1.0312934227497088,35,0.09976985089256495,1234.041811904762,1503.3547044444442,933.3061023809523,1720.715128888889,False
1,1.02,1.02,0.0,1000.0,0.23157076,1391.43529497,1709.47667607,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.020_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.020_stress.csv,1.1366464195045565,1.313558933657916,0.05360699755265171,1.1341940094066556,1.3325265790495495,0.05530945384953772,0.9162508061475053,1.084435039754377,1.183556982955381,179.86701800151326,1.0844341340200212,0.9162518110218076,0.9162518110218076,1.0844341340200212,1.000342922950941,35,0.09336233176017682,1328.8589285714286,1620.1042844444441,880.8142809523808,1851.1758377777778,False
1,1.02,1.04,0.0,1000.0,0.21839411,1523.72067093,1813.51583399,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.040_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.040_stress.csv,1.0913810684493388,1.275144543790702,0.05361343860580725,1.0844054657426239,1.24187683199436,0.055254542096272466,0.8809470219292761,1.0502961353799636,1.192235298190591,179.894824967689,1.0502955648894106,0.8809476646344754,0.8809476646344754,1.0502955648894106,0.9656215786546198,35,0.0871159817827132,1462.330790909091,1746.4797222222223,836.1185204545454,1987.1786800000002,False
1,1.02,1.06,0.0,1000.0,0.20513932,1671.37457249,1932.04753019,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.060_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.060_stress.csv,1.0430630831872443,1.2331092961133479,0.053603596854235006,1.0318891457095745,1.0935612318334837,0.05521590837278533,0.8452997236926286,1.009932919121415,1.1947631009621045,179.919244606876,1.009932592148589,0.8453000996143294,0.8453000996143294,1.009932592148589,0.9276163214070219,35,0.08107183148714482,1604.9347954545453,1882.82906,790.8851772727273,2130.162917777778,False
1,1.02,1.08,0.0,1000.0,0.1919312,1832.45720698,2065.21312334,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.080_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.080_stress.csv,0.9919362201795967,1.1874829029560325,0.05357662412360112,0.9773133555101197,0.99910860050601,0.05519066423369522,0.8093252647156782,0.96446240405749,1.1916870090498317,179.9406757556483,0.9644622377765274,0.8093254615883247,0.8093254615883247,0.9644622377765274,0.8868938343865841,35,0.07525853091898531,1764.8414409090913,2029.7716111111115,751.0784227272728,2281.753644444444,False
1,1.02,1.1,0.0,1000.0,0.17890419,2006.19086381,2220.25331017,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.100_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.100_stress.csv,0.9384515244109105,1.1384405572825047,0.05353347405475474,0.9214120711435128,1.010328856148498,0.05517603527023752,0.7730242207413004,0.9151328003218464,1.1838345756414583,179.95893722534808,0.9151327273441523,0.7730243111699349,0.7730243111699349,0.9151327273441523,0.8440785105315733,35,0.06969657083077511,1939.9010249999994,2188.3932195652183,717.6707477272727,2444.6609260869564,False
1,1.02,1.12,0.0,1000.0,0.16619756,2192.49069081,2392.43518236,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.120_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.120_stress.csv,0.883289238038719,1.0863421505415516,0.05347697344170921,0.8649892470941125,0.9643848805902264,0.05516949432193608,0.7364084088960766,0.8632637038867632,1.1722621489084444,179.97374283666915,0.863263677249606,0.7364084445040474,0.7364084445040474,0.863263677249606,0.79983605639142,35,0.06441166243313542,2131.648546666667,2358.820195652174,692.1800311111111,2618.314793478261,False
1,1.02,1.14,0.0,1000.0,0.15394734,2391.54103781,2577.08945072,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.140_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.140_stress.csv,0.8273361852249763,1.031771274544687,0.053411376699838836,0.8088919199534413,0.9162421405750139,0.05516880872170245,0.6995389021080269,0.8101761713655486,1.1581574218733535,179.98494118874615,0.8101761637240924,0.6995389138346738,0.6995389138346738,0.8101761637240924,0.7548575367367878,35,0.05942012221473857,2334.381588888889,2542.248902173913,673.3971266666666,2805.306332608696,False
1,1.02,1.16,0.0,1000.0,0.14227617,2603.50700428,2773.82039023,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.160_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.160_stress.csv,0.7716091822606064,0.9755315087908443,0.053341527840204746,0.7539564080663798,0.8666873943285878,0.055172106902296104,0.6625583192512629,0.7571131154442796,1.1427116578958216,179.99202876684353,0.7571131136143407,0.6625583228036211,0.6625583228036211,0.7571131136143407,0.7098357173477712,35,0.05474284112832594,2550.6087911111117,2739.206647826087,662.2351444444444,3006.6552804347825,False
1,1.02,1.18,0.0,1000.0,0.13128331,2828.36778612,2983.37073779,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.180_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.180_stress.csv,0.7171358006841891,0.9185954357322094,0.053271955742190895,0.7009429469480856,0.9251271953047645,0.05517790548941275,0.6257077463845804,0.7051652443844897,1.126988196101175,179.99496203671492,0.7051652437702263,0.6257077478412582,0.6257077478412582,0.7051652437702263,0.6654364953845351,35,0.05039113823764771,2779.966982222222,2949.9241717391305,658.4529111111111,3222.926741304348,False
1,1.02,1.2,0.0,1000.0,0.12103751,3065.85565369,3206.02615307,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.200_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.200_stress.csv,0.6648283235206165,0.8620037664253875,0.05320622342565299,0.6504753725103135,0.8309263135746343,0.05518508236057545,0.5893131793221154,0.6552135005729132,1.111825636288336,179.99358281410076,0.6552134997463173,0.5893131808656256,0.5893131808656256,0.6552134997463173,0.6222633399475143,35,0.04637172042579628,3021.938075555555,3174.307008695652,661.5599222222222,3454.2174391304357,False
1,1.02,1.22,0.0,1000.0,0.11157436,3315.4754937,3441.66502169,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.220_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.220_stress.csv,0.6153891129336607,0.7411795868138296,0.053146625260355476,0.603003980292058,0.8112170931768412,0.055192830014610596,0.5537440385143787,0.6078983760574002,1.0977966962647767,179.98788843633486,0.6078983736377318,0.5537440418124696,0.5537440418124696,0.6078983736377318,0.5808212072858894,35,0.042684398398565915,3275.855766666667,3411.9469999999997,670.908071111111,3700.6617276595744,False
1,1.02,1.24,0.0,1000.0,0.10289841,3576.57072526,3689.85318784,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.240_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.240_stress.csv,0.5692708872566705,0.753589940237825,0.053094317418961486,0.5587964296626595,0.7575812427303924,0.05520061229124589,0.519362660100738,0.5636234684504599,1.0852213910432777,179.97839786576762,0.5636234621591701,0.51936266745115,0.51936266745115,0.5636234621591701,0.5414930642755988,35,0.039321360074227395,3540.9581466666664,3662.2443021276595,685.7812777777779,3960.6564042553196,False
1,1.02,1.26,0.0,1000.0,0.09498856,3848.40240382,3949.95401908,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.260_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.260_stress.csv,0.5266878458130587,0.703180172566822,0.053049516032728894,0.5179540430461435,0.7069018697289219,0.0552080896680615,0.48647919740439083,0.5225842654862212,1.0742170852823079,179.96451938240796,0.5225842516415833,0.4864792124488317,0.4864792124488317,0.5225842516415833,0.5045317314453059,35,0.03626881223813143,3816.452371111111,3924.4546042553184,705.4664622222223,4233.920678723404,False
1,1.02,1.28,0.0,1000.0,0.0878052,4130.21869462,4221.2295709,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.280_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.280_stress.csv,0.4876599258903727,0.6558643554824377,0.05301186071688681,0.4804439860229848,0.6594635492568061,0.05521507845899292,0.45532506942778134,0.48480925486551785,1.064754144714215,179.9470028735243,0.4848092296406877,0.4553250959033036,0.4553250959033036,0.4848092296406877,0.47006716214664956,35,0.0335040356527908,4101.569700000001,4197.767085106383,729.300571111111,4519.5465510638305,False
1,1.02,1.2999999999999998,0.0,1000.0,0.08129709,4421.30451242,4502.9193747,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.300_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.300_stress.csv,0.4520681842433495,0.611809916812629,0.05298063778357606,0.4461362356412135,0.5477213271534744,0.055221468297565586,0.4260437651571982,0.4502087100841458,1.0567193957598027,179.92591446635006,0.45020866968335427,0.42604380678969633,0.42604380678969633,0.45020866968335427,0.43812623762067204,35,0.031006949013809224,4395.602622222222,4481.289810416666,756.6952933333334,4816.803054166667,False
1,1.02,1.3199999999999998,0.0,1000.0,0.07540736,4721.01060214,4794.29355444,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.320_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.320_stress.csv,0.4197068964069879,0.5710351904852248,0.05295501288249486,0.41483880794987216,0.5118525226696822,0.05522724754816768,0.3986969140161679,0.41861409922747517,1.0499557044740495,179.90154582782904,0.41861404041957395,0.3986969739886076,0.3986969739886076,0.41861404041957395,0.40865550662182154,35,0.02875219804183072,4697.923875555555,4774.454583333333,787.1453977777778,5124.4394875,False
1,1.02,1.3399999999999999,0.0,1000.0,0.07007784,5028.76615577,5094.68340293,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.340_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.340_stress.csv,0.3903249344155732,0.5334451530810599,0.05293414161669463,0.38632628243258704,0.47871889911763105,0.05523243019891229,0.37328008765423615,0.38981478060289215,1.0442956736657538,179.87413452983378,0.3898147008125065,0.37328016851539175,0.37328016851539175,0.3898147008125065,0.3815474341285642,35,0.02671627410748965,5007.991917777777,5076.495685416667,820.2265822222223,5441.893747916667,False
1,1.02,1.3599999999999999,0.0,1000.0,0.06525209,5344.08028837,5403.49512204,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.360_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.360_stress.csv,0.36365512989057835,0.4988822657877003,0.05291723944366596,0.3603609056202725,0.44818574165947517,0.05523705632901807,0.34973898513220425,0.3635797175494572,1.039574462686855,179.84471075892105,0.36357961588143545,0.3497390877616347,0.3497390877616347,0.36357961588143545,0.3566593513408307,35,0.024874000531992718,5325.347608888887,5386.820183333333,855.5877888888889,5768.479835416667,False
1,1.02,1.38,0.0,1000.0,0.06087718,5666.53702632,5720.21246499,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.380_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.380_stress.csv,0.3394329773030467,0.4292719162825335,0.05290360496050858,0.3367068123257898,0.42009117085408787,0.0552411612782474,0.32798555011066344,0.339676601895535,1.035645020888655,179.8121858298335,0.3396764762769756,0.32798567658602684,0.32798567658602684,0.3396764762769756,0.33383107600309925,35,0.023207474817041402,5649.606335555556,5704.917554166667,892.9412577777779,6103.605697916667,False
1,1.02,1.4,0.0,1000.0,0.05690457,5995.78717523,6044.39287161,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.400_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.020_c1.400_stress.csv,0.3174081565926091,0.4025090262906942,0.0528926516894518,0.3151391127640085,0.3732128408266445,0.055244800637023604,0.3079124350503598,0.31788137100941405,1.032375879712113,179.77783113128822,0.31788122112401646,0.30791258569222174,0.30791258569222174,0.31788122112401646,0.31289690302988693,35,0.02169589575163799,5980.448251111111,6030.3536125,932.0523955555552,6446.766947916666,False
1,1.04,0.9,0.0,1000.0,0.2955552,1091.59841623,1697.1618547,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c0.900_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c0.900_stress.csv,1.3331275988853373,1.471982703443968,0.05331040338942698,1.3112786657059812,1.3192764565753041,0.056211640125126076,1.099086958358409,1.1252779048825516,1.0238297309643827,90.65558353504059,1.0990904931881027,1.1252744749931636,1.1252744749931636,1.0990904931881027,1.1121824316204805,35,0.12724325304038725,1237.673675,1077.6726727272726,1268.0772975,1062.4413522727273,False
1,1.04,0.92,0.0,1000.0,0.28538291,1073.39003475,1475.60837538,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c0.920_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c0.920_stress.csv,1.303967033971987,1.453331116847101,0.053343659518111916,1.296425430482812,1.4612540579381619,0.05601223161566825,1.0935542959334912,1.1111951937009974,1.0161317072532254,178.70925670462915,1.1111862454384933,1.0935633775739362,1.0935633775739362,1.1111862454384933,1.1023747448172443,35,0.12186794925607143,1189.71837,1127.2125363636364,1220.8268524999999,1180.2545181818184,False
1,1.04,0.9400000000000001,0.0,1000.0,0.27456843,1080.66509723,1424.15098353,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c0.940_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c0.940_stress.csv,1.273335610576109,1.4306513730001502,0.05338239965144954,1.2724512367816248,1.4405935832109482,0.055830936186111055,1.060833556734993,1.1169210953542992,1.0528711957339765,179.51731859972384,1.116917116191152,1.0608376880617405,1.0608376880617405,1.116917116191152,1.088877326044646,35,0.11603115919320442,1167.1880317073171,1188.7327844444444,1174.2845024390242,1297.3210222222224,False
1,1.04,0.96,0.0,1000.0,0.26318719,1114.48608337,1471.11946245,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c0.960_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c0.960_stress.csv,1.2400369124679655,1.4048107702845978,0.05342074638664057,1.2412127054633464,1.2489661428993817,0.05567389744913191,1.0271814085151405,1.115151931563057,1.0856426355837998,179.67053076173747,1.1151490236612194,1.0271844710101659,1.0271844710101659,1.1151490236612194,1.0711666700390987,35,0.10992173926326855,1158.3753047619048,1270.0937844444447,1120.3899333333334,1422.8351044444444,False
1,1.04,0.98,0.0,1000.0,0.2513214,1174.88340384,1531.21527039,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c0.980_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c0.980_stress.csv,1.203795265855776,1.3758449387489742,0.05345505789895964,1.2041152990578423,1.2206887825815058,0.055542854433086465,0.9927378424008695,1.105327433130064,1.1134132153730578,179.74466820055775,1.1053251978719303,0.9927402217376161,0.9927402217376161,1.1053251978719303,1.0490326377654666,35,0.10368225116132432,1183.6338833333334,1364.3246044444447,1068.5653285714286,1551.6957311111112,False
1,1.04,1.0,0.0,1000.0,0.23906047,1260.87723592,1605.26892294,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.000_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.000_stress.csv,1.1644843405142182,1.3436142552583135,0.05348226854533943,1.1622181084505099,1.1065087877892203,0.05543703836124453,0.95762875418914,1.0873979988843085,1.135511015231627,179.79314664974572,1.0873963079599844,0.9576305703257962,0.9576305703257962,1.0873963079599844,1.0225133765367242,35,0.09742749663241186,1239.9692738095237,1470.1602733333336,1017.470180952381,1684.2899222222222,False
1,1.04,1.02,0.0,1000.0,0.22650138,1370.31419481,1693.79611389,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.020_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.020_stress.csv,1.1220535150834927,1.3079561079852402,0.05349959032731517,1.116355192980172,1.3210335039966747,0.05535433438862263,0.9219582461290655,1.061725278503678,1.1515980067008873,179.8298285891747,1.0617240459269157,0.9219595810134291,0.9219595810134291,1.0617240459269157,0.9918417623163718,35,0.09124579098720852,1327.5154714285713,1586.8690666666669,968.281480952381,1821.3904955555552,False
1,1.04,1.04,0.0,1000.0,0.21374985,1500.08978885,1797.0894902,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.040_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.040_stress.csv,1.0765414726060325,1.268736820668309,0.05350465886865828,1.067239369218211,1.281556388615764,0.05529198074507177,0.8858077213532646,1.0289945703457701,1.161645519158217,179.85974156421184,1.0289937125047335,0.8858086581516299,0.8858086581516299,1.0289937125047335,0.9574011458495173,35,0.08520299936670181,1454.8266272727271,1714.1873866666665,926.645515909091,1964.0997733333336,False
1,1.04,1.06,0.0,1000.0,0.20092146,1646.99659924,1915.31925915,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.060_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.060_stress.csv,1.0281124309990293,1.2259141558217586,0.053495893963051905,1.0155436304869963,1.0845379546975071,0.0552469547682886,0.849233625568583,0.9901402006943727,1.165922039452276,179.88512034418554,0.9901396343593037,0.849234249580659,0.849234249580659,0.9901396343593037,0.9196869131314778,35,0.07934337474522812,1593.8822636363636,1852.2399733333334,884.590490909091,2113.7811600000005,False
1,1.04,1.08,0.0,1000.0,0.18814157,1808.711298,2048.72629333,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.080_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.080_stress.csv,0.9770961880196096,1.1795699241649076,0.05347287338537716,0.9619580397777427,1.043749627628519,0.05521624157778602,0.8122787084537145,0.9462806666828314,1.1649704182006793,179.9068302761,0.9462803124187366,0.8122791027138595,0.8122791027138595,0.9462803124187366,0.8792796875682729,35,0.0737017199339695,1752.0801249999997,2002.1192130434783,847.7966545454547,2273.25425,False
1,1.04,1.1,0.0,1000.0,0.17554308,1984.01199043,2197.4040399,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.100_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.100_stress.csv,0.9240180532525518,1.1299501187856156,0.053436603273871945,0.9072209984562699,1.0002295811761759,0.05519696059626594,0.7749875164965229,0.8986587059206472,1.1595782987359633,179.92510195016914,0.8986584946271187,0.7749877542705836,0.7749877542705836,0.8986584946271187,0.8368231112085851,35,0.06830484462634386,1929.4869311111113,2162.8847565217393,817.935331111111,2441.3379347826085,False
1,1.04,1.12,0.0,1000.0,0.16326134,2172.42036375,2363.02665367,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.120_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.120_stress.csv,0.8696011214940608,1.0775013327758665,0.0533894974453231,0.8521210283930917,0.9049547162360919,0.05518648868236639,0.7374309241490659,0.8485755068170708,1.1507186355064465,179.94011961998152,0.8485753854379964,0.7374310623899586,0.7374310623899586,0.8485753854379964,0.7930032154830684,35,0.06317832032994741,2118.973604444444,2336.1087608695652,794.0604866666667,2621.042952173913,False
1,1.04,1.14,0.0,1000.0,0.15142619,2373.8007437,2547.97404981,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.140_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.140_stress.csv,0.814727555576242,0.939516634554661,0.053334991047355486,0.7974693613489957,0.8426269989283998,0.055182509546701446,0.6997347859445922,0.7973181225675419,1.1394576039137732,179.95146502071,0.7973180525541905,0.699734866519876,0.699734866519876,0.7973180525541905,0.748526454256067,35,0.05833886434347254,2322.71702,2522.3605543478266,777.3516888888889,2813.6377782608693,False
1,1.04,1.16,0.0,1000.0,0.14015261,2588.07422287,2745.93417114,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.160_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.160_stress.csv,0.7603567874985387,0.9669451282183866,0.05327692486956528,0.7440509935849569,0.9724911138824115,0.0551830920997126,0.6621009331587974,0.7460858572444021,1.126846104392156,179.95923398078224,0.746085814733368,0.6621009823444773,0.6621009823444773,0.746085814733368,0.7040933952015997,35,0.05380795010870761,2540.1406266666672,2722.019191304348,767.8638866666665,3020.0387760869557,False
1,1.04,1.18,0.0,1000.0,0.12953199,2815.05238906,2959.29099319,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.180_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.180_stress.csv,0.7074191068896915,0.9106391524586351,0.05321887872350778,0.6925660688923849,0.9152231525237439,0.05518666675676959,0.6248072193647191,0.6959184938472286,1.1138131447245645,179.96297276838817,0.6959184641516384,0.6248072535146548,0.6248072535146548,0.6959184641516384,0.6603628566059738,35,0.04959621801590093,2770.6816088888886,2935.1994956521744,765.36796,3240.7401739130437,False
1,1.04,1.2,0.0,1000.0,0.11962636,3054.37146968,3185.82828316,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.200_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/sf_grid/m1_w1.040_c1.200_stress.csv,0.6567137481038331,0.854946786325612,0.05316369816289001,0.6435800530355759,0.8229587032011152,0.05519203972754915,0.5881877573587444,0.64764752306673,1.1010897710196987,179.96305522495547,0.6476474983468354,0.5881877852829719,0.5881877852829719,0.6476474983468354,0.6179176402127372,35,0.04570659820338794,3013.7018311111106,3161.7314956521736,769.412911111111,3475.8095521739133,False
