sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,L_rest,crown_height,max_stress,mean_stress,cable_tension,boundary_reaction_mean,verts_path,stress_path
465,motif2_cable,2,True,1.437251993102836,1.091196830682536,88.79801170347997,1178.488384282918,1.2522541802298395,0.10048421,3919.79350427,2721.18885248,553.79204558,172.66831311,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00465_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00465_stress.csv
261,motif1_cable,1,True,1.384118723220712,1.1472732077934642,76.54748050063442,1021.7449904985824,1.2671305251113503,0.08386008,3862.60003897,2935.52749687,362.01029418,176.41373981,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00261_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00261_stress.csv
467,motif2_cable,2,True,1.327149854209295,1.0703583158457746,10.680827704372058,933.5464055845838,1.3819548610137704,0.13545454,2165.12357051,2056.1225662,0.0,130.01929382,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00467_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00467_stress.csv
468,motif2_cable,2,True,1.1780654458250568,1.087622983074423,80.57575689730331,1158.588333221281,1.2906158206096192,0.16690782,2429.02772497,1595.21237094,394.7737942,81.41706345,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00468_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00468_stress.csv
469,motif2_cable,2,True,1.2453741447741857,0.9186855887190702,34.21562150220814,749.4725497736633,1.3622821704348265,0.16106493,1967.43294492,1673.3631479,52.213149,89.58261428,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00469_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00469_stress.csv
263,motif1_cable,1,True,1.0210659302208116,1.2612748777635503,67.5587783899414,513.5995229351097,1.273559706690384,0.04690278,4404.72745169,3694.57211236,168.7822662,195.01067689,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00263_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00263_stress.csv
470,motif2_cable,2,True,1.4786725796591775,1.2763039664080797,35.99064645775458,517.2577275799883,1.2795148696957575,0.03707619,3934.04628551,3487.40695391,205.99584749,217.56065483,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00470_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00470_stress.csv
472,motif2_cable,2,True,1.4540712197686214,1.460006048209708,48.48844941669372,424.7196298530452,1.3269206994929583,0.02503735,4821.49873976,4813.40030627,0.0,282.3730842,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00472_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00472_stress.csv
473,motif2_cable,2,True,0.9702505634187435,1.0035485318365247,17.341476257850903,654.7674229860488,1.250214139893245,0.17841025,2364.58152242,768.81953976,740.85632677,29.34891937,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00473_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00473_stress.csv
269,motif1_cable,1,True,1.3784130160601835,0.9859814025974835,2.7391093448465065,875.0657868342663,1.2708853649065222,0.09877762,3550.71403965,2250.17280331,295.67993156,138.88659089,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00269_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00269_stress.csv
474,motif2_cable,2,True,1.0249472088076885,1.0241295158819523,7.503735560450835,860.1403854125106,1.3846874678522034,0.22496371,1653.76178376,1005.09889889,157.03588142,41.22726048,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00474_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00474_stress.csv
475,motif2_cable,2,True,1.3422952193447386,1.0092499420303085,67.06177674372883,1140.5025433201738,1.3634946422010692,0.15232965,2399.38691441,2154.15613556,46.57346676,126.31717066,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00475_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00475_stress.csv
476,motif2_cable,2,True,0.9531990447409495,1.1436195161820852,67.37493709965305,805.5063399726168,1.3989627036690457,0.17884965,1887.75558185,1693.06786661,5.3909174,82.03905301,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00476_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00476_stress.csv
477,motif2_cable,2,True,1.0745297077436147,1.485045389937544,65.40567117179992,1193.5196568034266,1.3080403556979512,0.07583345,5167.70910544,4782.94090109,98.10713828,289.58276097,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00477_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00477_stress.csv
478,motif2_cable,2,True,1.0839529179582668,1.193862120521066,56.98420825856522,985.8222741776598,1.2689152313215593,0.13090595,3274.38084281,2004.09750774,363.6983235,103.26237506,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00478_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00478_stress.csv
479,motif2_cable,2,True,1.4088414071078825,1.447972414314213,5.895574685364897,466.5807118508483,1.3809694036783944,0.0292161,4591.07055906,4580.67248592,0.0,267.15186759,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00479_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00479_stress.csv
481,motif2_cable,2,True,1.2798837428068612,1.4264418171321513,2.6602472389937994,1098.0268245420586,1.3057730243306833,0.07524604,4742.75166125,4228.66627712,142.35528945,240.27485706,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00481_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00481_stress.csv
480,motif2_cable,2,True,1.2658872119984648,1.1179066564767879,69.59567084136357,1164.618932518395,1.3745079475036048,0.1568073,2219.57369165,1996.12118483,23.33238664,110.08472641,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00480_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00480_stress.csv
482,motif2_cable,2,True,1.4564027626128428,0.9917171580550643,22.592060925046827,770.4117465693856,1.304011115898597,0.07925463,3079.28990114,2725.54866514,95.74325587,174.91027896,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00482_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00482_stress.csv
483,motif2_cable,2,True,1.1882473661979267,1.2482229731971142,40.385608686807856,473.42866656517816,1.3426007255172538,0.06044097,2344.76710017,2315.13093476,0.0,131.00677599,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00483_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00483_stress.csv
484,motif2_cable,2,True,1.0138287219692654,1.419482814917878,85.45213302666794,584.9618609528028,1.3197364728238925,0.0472558,4081.9139094,3976.38414653,23.79501282,238.04506843,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00484_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00484_stress.csv
280,motif1_cable,1,True,1.0511003445742217,1.0735073169427913,44.097883069594,800.0224393658964,1.3480126130491223,0.16030477,2170.05819447,1533.96485703,101.86346047,71.00669964,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00280_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00280_stress.csv
289,motif1_cable,1,True,1.4833831491394704,1.3486188108101351,64.94506724101677,486.37029529804795,1.2619468869281043,0.02415655,6821.57221029,5542.21769683,384.66951357,309.93800905,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00289_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00289_stress.csv
488,motif2_cable,2,True,1.089116576165177,0.9091820183277144,9.115197891058608,789.4566186482293,1.2657558009271215,0.2044302,2862.84959941,1013.49751562,539.37991205,42.10629063,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00488_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00488_stress.csv
489,motif2_cable,2,True,1.2428291127535924,1.0403125460734421,12.483383870551558,1129.8880715183755,1.3568562006372504,0.1750734,2054.17933955,1697.41095484,107.42473825,91.16665641,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00489_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00489_stress.csv
490,motif2_cable,2,True,1.1105196625151283,1.1374189295846988,9.95378941412726,979.6163394916235,1.3300824734454406,0.16091028,2296.64787475,1645.93834448,171.84095114,83.01219436,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00490_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00490_stress.csv
491,motif2_cable,2,True,0.9150852116009512,0.981929061462514,53.30712684371702,1112.715473085886,1.3653958171626643,0.27806338,2337.71926869,1095.04781301,447.43904374,36.81053112,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00491_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00491_stress.csv
492,motif2_cable,2,True,1.2968354696786029,1.406821502156316,47.08047556314562,524.4519310498215,1.2805423628832986,0.03691619,4756.91110642,3959.3802697,198.14388938,229.6250641,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00492_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00492_stress.csv
493,motif2_cable,2,True,1.1199096678989917,0.9291049322564371,23.8969871613836,953.9039475271013,1.3935308193747689,0.23614925,1887.32283929,1195.53687044,147.3376608,54.12910883,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00493_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00493_stress.csv
494,motif2_cable,2,True,1.4860308419423642,1.2359825560250945,49.307153742393425,733.5063894919597,1.2867011837350046,0.05484647,3737.97517882,3337.05237969,184.41882695,210.34118736,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00494_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00494_stress.csv
296,motif1_cable,1,True,1.1125228697038305,1.4970646909642298,6.285110944689113,769.0666110346251,1.3068165628193698,0.03271568,8163.11870783,7632.47813218,119.87207402,446.8968939,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00296_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00296_stress.csv
496,motif2_cable,2,True,1.035436836937383,1.3771289395600226,40.06122615528193,1121.8801245733732,1.3782318762645098,0.10485237,3882.25011511,3679.36838975,0.0,216.52533821,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00496_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00496_stress.csv
497,motif2_cable,2,True,1.395882208078591,1.3030855033491489,63.19606469334537,707.0395667467554,1.3695549405923566,0.05809435,3372.53834673,3335.87761395,0.0,198.41743568,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00497_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00497_stress.csv
498,motif2_cable,2,True,0.9119064665430594,1.3426104233004907,50.97258370558569,596.2409331738702,1.3311510044009789,0.06408135,3328.62457823,3265.0668283,8.89466639,191.63347507,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00498_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00498_stress.csv
495,motif2_cable,2,True,0.999352565346307,1.1634952433851844,36.543704929882416,1009.0802726846076,1.3705123609072976,0.17908367,2300.28548628,1877.17681543,77.69553991,91.55756227,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00495_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00495_stress.csv
500,motif2_cable,2,True,1.0018840589531284,1.2902125731407663,89.65159396481785,659.5152212449559,1.2819170167682188,0.078169,3236.9380448,2700.8763482,129.47212318,147.8796642,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00500_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00500_stress.csv
501,motif2_cable,2,True,1.3105451988548193,1.2035955129062832,60.964663853500376,1134.631085449516,1.2674532441631776,0.10776037,3435.08954005,2519.12540759,383.36330055,144.63448816,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00501_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00501_stress.csv
502,motif2_cable,2,True,1.398956855199022,1.1571744971062723,59.96416105658487,778.1240146883384,1.3571205696592656,0.08280569,2586.8499591,2561.68555699,0.0,162.79441814,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00502_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00502_stress.csv
503,motif2_cable,2,True,1.0519408385882716,1.493078466899975,42.933890873274116,1059.6094807407226,1.2916086967502929,0.06533505,5689.04455674,4850.8112177,177.44417795,299.95936407,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00503_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00503_stress.csv
504,motif2_cable,2,True,1.3665100788420972,1.4370760052920695,71.15914668357648,822.6471432907229,1.2954315005836967,0.05191946,4849.47573568,4425.3353862,143.20968315,255.56882304,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00504_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00504_stress.csv
506,motif2_cable,2,True,1.2862295694535453,1.190744892342288,72.96387610182383,402.1237411051556,1.2833600724167276,0.04772538,2514.03655461,2128.98935439,144.08245916,129.34527886,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00506_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00506_stress.csv
507,motif2_cable,2,True,1.251978617868832,1.2958995926828127,69.95177820150943,458.1802331412018,1.2621557302812487,0.04237582,3591.29872629,2845.26735885,249.1267122,164.84365372,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00507_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00507_stress.csv
508,motif2_cable,2,True,1.4920979098961857,1.4591736408603608,8.33907489033404,906.1103516714729,1.3489662673267855,0.05125149,5009.00949856,4973.91549243,0.0,290.7640155,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00508_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00508_stress.csv
509,motif2_cable,2,True,1.4403733792001323,1.4326044447235722,7.130916381447348,436.12198594969465,1.3852108734534856,0.02727526,4527.77165393,4518.48103233,0.0,265.49832203,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00509_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00509_stress.csv
510,motif2_cable,2,True,1.3584092503045535,1.2448051674808283,58.36766600210116,1027.0902191246314,1.336960565311749,0.09589917,3028.67893722,2889.04211523,30.79739417,168.77713,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00510_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00510_stress.csv
511,motif2_cable,2,True,1.054616312504011,1.472057367187254,74.15156780894345,799.1960883866977,1.3095468906451289,0.05388316,4799.56720825,4568.10881106,61.33675006,277.87306998,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00511_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00511_stress.csv
466,motif2_cable,2,True,1.1743270708049227,1.0497219013759482,32.119300573505754,739.6142625741775,1.261971670864761,0.12983325,2260.15052701,1249.22469384,395.82053763,67.12456218,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00466_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00466_stress.csv
513,motif2_cable,2,True,1.3308716492785573,0.9539823547445339,29.131207944447038,725.5032576586963,1.2975722634486595,0.10943689,2643.41557589,2015.99421798,141.96517403,115.96240605,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00513_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00513_stress.csv
514,motif2_cable,2,True,1.1716801194726758,1.4490223571890741,52.147727990967795,1038.439026357007,1.3115553368820378,0.07209171,4799.53806623,4361.88014234,91.14714904,252.31370955,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00514_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00514_stress.csv
515,motif2_cable,2,True,1.3823868633402623,1.3271962716281336,13.130464301310145,484.914461016804,1.3791123925987168,0.03913307,3454.52149549,3437.74402282,0.0,203.88535861,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00515_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00515_stress.csv
516,motif2_cable,2,True,1.0067309915248386,1.0337359006393758,44.38367343277673,1016.3420318773577,1.3071912535745907,0.21475359,2463.2803349,1111.94276541,481.31142714,43.57871222,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00516_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00516_stress.csv
517,motif2_cable,2,True,1.0304935876778383,1.1206610014927452,46.330629985824636,741.609479426256,1.254079928828107,0.13547237,2898.49408738,1366.14262031,464.64681276,67.24012949,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00517_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00517_stress.csv
518,motif2_cable,2,True,1.4746189394020144,1.3943887500802246,73.301555100453,506.3291061806953,1.39607847315655,0.03250234,4315.67509778,4302.39158195,0.0,256.53540327,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00518_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00518_stress.csv
519,motif2_cable,2,True,1.222605529646682,1.3756588893558734,3.080188023692689,431.49289881584724,1.2765175933951358,0.03464896,4367.10732711,3536.50781183,223.8963554,204.00041258,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00519_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00519_stress.csv
487,motif2_cable,2,True,1.3706301767042084,1.0802062775529608,24.558120767606592,1068.8357709197835,1.3246925493379675,0.12119922,2623.69170898,2304.29964834,102.41956824,139.12828721,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00487_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00487_stress.csv
520,motif2_cable,2,True,1.1450408628138933,1.307529145802611,68.75751354651753,813.4994563929883,1.3146837799576483,0.08487768,3191.35122293,2896.15818354,73.36285707,159.95118,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00520_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00520_stress.csv
521,motif2_cable,2,True,1.121476360736039,1.3515165881083182,60.02797225703343,549.1125384241496,1.2583784285284938,0.04843774,4258.5439665,3250.53569709,265.16146578,185.31979991,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00521_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00521_stress.csv
522,motif2_cable,2,True,0.9446296979385143,1.363059266520207,16.592455318911743,864.9150906429738,1.2515446487608166,0.07412701,5038.82042791,3500.34206056,451.09385861,210.96026671,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00522_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00522_stress.csv
523,motif2_cable,2,True,1.400195402313611,1.336957994141524,42.45669444202979,614.0621251960832,1.322807828728784,0.04699216,3682.45889752,3592.19756499,26.39923955,212.82465395,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00523_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00523_stress.csv
524,motif2_cable,2,True,1.423206678622335,1.4238737075047458,23.147835634597804,460.9617696155125,1.3616927262220035,0.0297507,4401.71715279,4390.89070348,0.0,257.45541907,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00524_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00524_stress.csv
525,motif2_cable,2,True,1.1548216468680594,1.2302099775688764,15.292087375354253,764.3144731106877,1.3948739690706717,0.10822612,2371.41272915,2246.76344769,0.0,127.49044459,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00525_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00525_stress.csv
526,motif2_cable,2,True,1.3208731033475858,1.283595055292653,0.5520582717130277,963.0537939010043,1.3646973857346232,0.09195912,3067.25670816,3030.2476714,0.0,177.92604977,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00526_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00526_stress.csv
527,motif2_cable,2,True,1.3840195930265573,1.2135813280799832,72.56835328673957,477.8801567306785,1.3670632825637767,0.04759086,2693.32982316,2671.73904238,0.0,165.30305919,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00527_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00527_stress.csv
528,motif2_cable,2,True,1.210925156245423,1.0389881505318954,45.06388660778642,831.7182910418682,1.3176625398520934,0.14894084,1920.11630969,1407.35384933,165.02251652,76.91769882,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00528_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00528_stress.csv
529,motif2_cable,2,True,1.2698812600796523,1.2402178498136145,82.2898681369559,620.6541207028542,1.264356879903898,0.06319502,3074.60490617,2472.28181967,257.44264522,144.57238533,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00529_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00529_stress.csv
530,motif2_cable,2,True,1.113310137702098,1.4966224761167808,26.110898603335862,642.5132229671808,1.3063086251340914,0.04075239,5270.65776692,4808.26578651,92.63764008,291.37357535,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00530_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00530_stress.csv
532,motif2_cable,2,True,0.9811122448669501,1.452166670855858,6.379229448686177,1089.8692157428745,1.3432461362396784,0.07851122,4516.10847755,4449.82004884,0.0,275.33622902,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00532_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00532_stress.csv
531,motif2_cable,2,True,1.2377868688428948,1.3889946048131625,78.17731117874885,1005.6575279590157,1.301013137714389,0.07672199,4131.23497215,3791.72326978,126.0151371,213.84968956,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00531_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00531_stress.csv
533,motif2_cable,2,True,1.4984941369478588,0.9948378130218135,75.17335474879111,487.1785961593541,1.352720639227405,0.04789973,2973.47542973,2956.84532431,0.0,195.90575835,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00533_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00533_stress.csv
534,motif2_cable,2,True,0.9306835860305779,1.2206932181074075,28.10335407845147,848.685929012097,1.2897099952330233,0.12812539,3334.07320851,2247.95967991,248.06915008,119.88656522,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00534_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00534_stress.csv
535,motif2_cable,2,True,1.0967326396419224,1.3295006458129597,57.378233690128425,888.1322745698274,1.2695730973708457,0.08312361,4149.82460443,3113.35192973,257.04307147,173.86006596,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00535_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00535_stress.csv
536,motif2_cable,2,True,1.1065011394832076,1.2177580529858956,45.64352613063546,693.9874891579243,1.3543753892142325,0.10552622,2139.77421939,2065.79787711,0.0,110.32037103,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00536_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00536_stress.csv
538,motif2_cable,2,True,1.1027152375396128,1.3197125367071485,74.80397248141597,801.0347924802556,1.3867937677894495,0.08887441,3125.77590784,3003.14781415,0.0,169.73204498,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00538_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00538_stress.csv
537,motif2_cable,2,True,0.9942943735187469,0.9562791482790928,44.89452207640538,1150.3570836544845,1.3725563663055855,0.27253932,1993.18906132,1017.48244329,433.54662271,27.99097748,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00537_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00537_stress.csv
539,motif2_cable,2,True,1.4607336867619587,1.1474403752329987,33.2188826694665,663.5726453732167,1.2711674613419788,0.05659227,3403.30608596,2852.17795805,239.38641318,183.29135784,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00539_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00539_stress.csv
540,motif2_cable,2,True,1.1314965159004322,1.3870698714658212,2.3777612532844334,500.25465161947386,1.2759544581984181,0.04119257,4495.4700843,3601.36982956,230.11382015,208.25733485,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00540_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00540_stress.csv
541,motif2_cable,2,True,1.3762859857031087,1.1280932998515891,8.74299463450542,1197.8090275636118,1.3973110945757075,0.13698818,2589.07923154,2526.22701716,0.0,159.02031458,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00541_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00541_stress.csv
543,motif2_cable,2,True,1.0569847475802965,1.312899331172583,61.74946422522818,452.4296350583664,1.3379791219721036,0.05327112,2856.02887038,2835.58500175,0.0,157.83312034,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00543_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00543_stress.csv
542,motif2_cable,2,True,1.2303666923257337,0.9968147402047342,76.9176978988087,781.4942529894258,1.34630307510934,0.1537671,1777.80117856,1455.09748402,85.36476723,79.63221031,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00542_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00542_stress.csv
