sample_id,E1,r,E2,nu,sf_wale,sf_course,knit_dir,pressure,motif,grid,e2_over_e1,crown_height,max_stress,mean_stress,cable_wale_tension,cable_course_tension,boundary_reaction_mean,verts_path,stress_path
7000,1000.0,4.0,250.0,0.05,1.1,1.1,0.0,1000.0,1,A,0.25,0.7067886,1425.8733309,1035.01190231,0.0,0.0,59.33092863,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07000_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07000_stress.csv
7001,1000.0,4.0,250.0,0.1,1.1,1.1,0.0,1000.0,1,A,0.25,0.69101386,1407.61523302,1021.98313391,0.0,0.0,56.64104413,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07001_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07001_stress.csv
7002,1000.0,4.0,250.0,0.15000000000000002,1.1,1.1,0.0,1000.0,1,A,0.25,0.67440315,1389.62504706,1010.2194779,0.0,0.0,53.98452776,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07002_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07002_stress.csv
7003,1000.0,4.0,250.0,0.2,1.1,1.1,0.0,1000.0,1,A,0.25,0.6569386,1372.02015954,999.74631814,0.0,0.0,51.3636996,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07003_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07003_stress.csv
7004,1000.0,4.0,250.0,0.25,1.1,1.1,0.0,1000.0,1,A,0.25,0.63859223,1354.94208886,990.62515819,0.0,0.0,48.78315001,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07004_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07004_stress.csv
7005,1000.0,4.0,250.0,0.3,1.1,1.1,0.0,1000.0,1,A,0.25,0.61932415,1338.56398143,982.9606062,0.0,0.0,46.2505283,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07005_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07005_stress.csv
7006,1000.0,4.0,250.0,0.35000000000000003,1.1,1.1,0.0,1000.0,1,A,0.25,0.59908011,1323.17129038,976.9113678,0.0,0.0,43.77779556,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07006_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07006_stress.csv
7007,1000.0,4.0,250.0,0.4,1.1,1.1,0.0,1000.0,1,A,0.25,0.57778779,1309.03588285,972.7072219,0.0,0.0,41.3832183,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07007_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07007_stress.csv
7008,2000.0,4.0,500.0,0.05,1.1,1.1,0.0,1000.0,1,A,0.25,0.49639264,1383.43038298,1084.75337744,0.0,0.0,43.93786766,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07008_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07008_stress.csv
7009,2000.0,4.0,500.0,0.1,1.1,1.1,0.0,1000.0,1,A,0.25,0.48588758,1372.86336248,1076.09982887,0.0,0.0,42.31641549,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07009_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07009_stress.csv
7010,2000.0,4.0,500.0,0.15000000000000002,1.1,1.1,0.0,1000.0,1,A,0.25,0.47480395,1364.72090476,1069.55579865,0.0,0.0,40.82287658,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07010_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07010_stress.csv
7011,2000.0,4.0,500.0,0.2,1.1,1.1,0.0,1000.0,1,A,0.25,0.46311724,1358.02130609,1065.17873301,0.0,0.0,39.46777431,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07011_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07011_stress.csv
7012,2000.0,4.0,500.0,0.25,1.1,1.1,0.0,1000.0,1,A,0.25,0.45079446,1352.77356731,1063.08458252,0.0,0.0,38.2677484,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07012_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07012_stress.csv
7013,2000.0,4.0,500.0,0.3,1.1,1.1,0.0,1000.0,1,A,0.25,0.43779243,1349.20877014,1063.45954243,0.0,0.0,37.2472428,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07013_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07013_stress.csv
7014,2000.0,4.0,500.0,0.35000000000000003,1.1,1.1,0.0,1000.0,1,A,0.25,0.42405544,1347.63193616,1066.57888481,0.0,0.0,36.44106106,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07014_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07014_stress.csv
7015,2000.0,4.0,500.0,0.4,1.1,1.1,0.0,1000.0,1,A,0.25,0.4095119,1348.45011875,1072.83649498,0.0,0.0,35.89821227,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07015_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07015_stress.csv
7016,3500.0,4.0,875.0,0.05,1.1,1.1,0.0,1000.0,1,A,0.25,0.37637594,1484.07596635,1215.84043222,0.0,0.0,43.8138371,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07016_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07016_stress.csv
7017,3500.0,4.0,875.0,0.1,1.1,1.1,0.0,1000.0,1,A,0.25,0.36853809,1477.65082665,1210.62003704,0.0,0.0,43.01628809,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07017_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07017_stress.csv
7018,3500.0,4.0,875.0,0.15000000000000002,1.1,1.1,0.0,1000.0,1,A,0.25,0.36022223,1473.73619825,1208.46692093,0.0,0.0,42.44768727,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07018_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07018_stress.csv
7019,3500.0,4.0,875.0,0.2,1.1,1.1,0.0,1000.0,1,A,0.25,0.35140402,1473.20830709,1209.47890942,0.0,0.0,42.12822659,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07019_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07019_stress.csv
7020,3500.0,4.0,875.0,0.25,1.1,1.1,0.0,1000.0,1,A,0.25,0.34205125,1475.78322952,1213.84823303,0.0,0.0,42.08667566,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07020_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07020_stress.csv
7021,3500.0,4.0,875.0,0.3,1.1,1.1,0.0,1000.0,1,A,0.25,0.33212244,1481.12456753,1221.88083261,0.0,0.0,42.36158179,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07021_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07021_stress.csv
7022,3500.0,4.0,875.0,0.35000000000000003,1.1,1.1,0.0,1000.0,1,A,0.25,0.32156459,1489.69423441,1234.02772618,0.0,0.0,43.00232294,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07022_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07022_stress.csv
7023,3500.0,4.0,875.0,0.4,1.1,1.1,0.0,1000.0,1,A,0.25,0.31031021,1502.12631029,1250.93465035,0.0,0.0,44.06965773,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07023_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07023_stress.csv
7024,5000.0,4.0,1250.0,0.05,1.1,1.1,0.0,1000.0,1,A,0.25,0.31516274,1611.06294131,1350.49684381,0.0,0.0,48.90554594,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07024_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07024_stress.csv
7025,5000.0,4.0,1250.0,0.1,1.1,1.1,0.0,1000.0,1,A,0.25,0.30850269,1606.36939198,1348.12190907,0.0,0.0,48.69469831,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07025_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07025_stress.csv
7026,5000.0,4.0,1250.0,0.15000000000000002,1.1,1.1,0.0,1000.0,1,A,0.25,0.30140691,1606.27103071,1349.63074885,0.0,0.0,48.78021054,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07026_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07026_stress.csv
7027,5000.0,4.0,1250.0,0.2,1.1,1.1,0.0,1000.0,1,A,0.25,0.29385223,1609.51994624,1355.1833849,0.0,0.0,49.18499037,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07027_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07027_stress.csv
7028,5000.0,4.0,1250.0,0.25,1.1,1.1,0.0,1000.0,1,A,0.25,0.285808,1616.98462102,1365.06845732,0.0,0.0,49.93833986,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07028_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07028_stress.csv
7029,5000.0,4.0,1250.0,0.3,1.1,1.1,0.0,1000.0,1,A,0.25,0.27723471,1628.77543652,1379.73170964,0.0,0.0,51.07590152,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07029_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07029_stress.csv
7030,5000.0,4.0,1250.0,0.35000000000000003,1.1,1.1,0.0,1000.0,1,A,0.25,0.26808213,1645.00744642,1399.82182619,0.0,0.0,52.64067001,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07030_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07030_stress.csv
7031,5000.0,4.0,1250.0,0.4,1.1,1.1,0.0,1000.0,1,A,0.25,0.25828648,1666.56390024,1426.262865,0.0,0.0,54.68649888,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07031_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07031_stress.csv
7032,7000.0,4.0,1750.0,0.05,1.1,1.1,0.0,1000.0,1,A,0.25,0.26536079,1786.32661214,1525.77188657,0.0,0.0,57.36182008,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07032_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07032_stress.csv
7033,7000.0,4.0,1750.0,0.1,1.1,1.1,0.0,1000.0,1,A,0.25,0.25954284,1780.85157882,1527.07877586,0.0,0.0,57.75986823,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07033_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07033_stress.csv
7034,7000.0,4.0,1750.0,0.15000000000000002,1.1,1.1,0.0,1000.0,1,A,0.25,0.253322,1784.40851465,1533.30674389,0.0,0.0,58.51014814,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07034_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07034_stress.csv
7035,7000.0,4.0,1750.0,0.2,1.1,1.1,0.0,1000.0,1,A,0.25,0.24667656,1792.92011257,1544.71815655,0.0,0.0,59.63208497,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07035_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07035_stress.csv
7036,7000.0,4.0,1750.0,0.25,1.1,1.1,0.0,1000.0,1,A,0.25,0.2395778,1806.43527677,1561.75055619,0.0,0.0,61.15159004,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07036_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07036_stress.csv
7037,7000.0,4.0,1750.0,0.3,1.1,1.1,0.0,1000.0,1,A,0.25,0.23198887,1825.70772351,1585.0591877,0.0,0.0,63.10394581,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07037_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07037_stress.csv
7038,7000.0,4.0,1750.0,0.35000000000000003,1.1,1.1,0.0,1000.0,1,A,0.25,0.22386312,1851.47686811,1615.58453517,0.0,0.0,65.53865226,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07038_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07038_stress.csv
7039,7000.0,4.0,1750.0,0.4,1.1,1.1,0.0,1000.0,1,A,0.25,0.21514175,1884.63382484,1654.65861144,0.0,0.0,68.52661198,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07039_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07039_stress.csv
7040,10000.0,4.0,2500.0,0.05,1.1,1.1,0.0,1000.0,1,A,0.25,0.21915373,2037.74213441,1781.2959847,0.0,0.0,70.57760585,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07040_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07040_stress.csv
7041,10000.0,4.0,2500.0,0.1,1.1,1.1,0.0,1000.0,1,A,0.25,0.21402319,2037.19031729,1788.36187143,0.0,0.0,71.68872798,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07041_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07041_stress.csv
7042,10000.0,4.0,2500.0,0.15000000000000002,1.1,1.1,0.0,1000.0,1,A,0.25,0.20852188,2046.59319379,1801.90805024,0.0,0.0,73.20676509,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07042_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07042_stress.csv
7043,10000.0,4.0,2500.0,0.2,1.1,1.1,0.0,1000.0,1,A,0.25,0.20263041,2063.05475806,1822.37763879,0.0,0.0,75.15431051,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07043_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07043_stress.csv
7044,10000.0,4.0,2500.0,0.25,1.1,1.1,0.0,1000.0,1,A,0.25,0.19632323,2086.13576673,1850.46304286,0.0,0.0,77.56698831,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07044_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07044_stress.csv
7045,10000.0,4.0,2500.0,0.3,1.1,1.1,0.0,1000.0,1,A,0.25,0.18956783,2117.24888218,1887.17213082,0.0,0.0,80.49798509,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07045_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07045_stress.csv
7046,10000.0,4.0,2500.0,0.35000000000000003,1.1,1.1,0.0,1000.0,1,A,0.25,0.18232353,2157.48214854,1933.93188493,0.0,0.0,84.02436511,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07046_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07046_stress.csv
7047,10000.0,4.0,2500.0,0.4,1.1,1.1,0.0,1000.0,1,A,0.25,0.17453992,2208.73692812,1992.75055622,0.0,0.0,88.25634879,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07047_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07047_stress.csv
7048,13000.0,4.0,3250.0,0.05,1.1,1.1,0.0,1000.0,1,A,0.25,0.18871226,2281.78554794,2032.46344996,0.0,0.0,83.66000721,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07048_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07048_stress.csv
7049,13000.0,4.0,3250.0,0.1,1.1,1.1,0.0,1000.0,1,A,0.25,0.18399624,2288.61348426,2045.73080084,0.0,0.0,85.37203097,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07049_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07049_stress.csv
7050,13000.0,4.0,3250.0,0.15000000000000002,1.1,1.1,0.0,1000.0,1,A,0.25,0.17893434,2304.80341126,2067.0839064,0.0,0.0,87.54662494,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07050_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07050_stress.csv
7051,13000.0,4.0,3250.0,0.2,1.1,1.1,0.0,1000.0,1,A,0.25,0.17350981,2329.54757278,2097.1696415,0.0,0.0,90.217972,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07051_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07051_stress.csv
7052,13000.0,4.0,3250.0,0.25,1.1,1.1,0.0,1000.0,1,A,0.25,0.16770069,2363.13896021,2136.96278618,0.0,0.0,93.43872451,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07052_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07052_stress.csv
7053,13000.0,4.0,3250.0,0.3,1.1,1.1,0.0,1000.0,1,A,0.25,0.16147933,2406.97338985,2187.85762841,0.0,0.0,97.28533376,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07053_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07053_stress.csv
7054,13000.0,4.0,3250.0,0.35000000000000003,1.1,1.1,0.0,1000.0,1,A,0.25,0.15481168,2462.96175504,2251.81004316,0.0,0.0,101.86596432,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07054_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07054_stress.csv
7055,13000.0,4.0,3250.0,0.4,1.1,1.1,0.0,1000.0,1,A,0.25,0.14765642,2533.71238118,2331.55846147,0.0,0.0,107.33263039,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07055_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07055_stress.csv
7056,16000.0,4.0,4000.0,0.05,1.1,1.1,0.0,1000.0,1,A,0.25,0.16648226,2523.38047042,2282.52647587,0.0,0.0,96.55816456,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07056_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07056_stress.csv
7057,16000.0,4.0,4000.0,0.1,1.1,1.1,0.0,1000.0,1,A,0.25,0.16206202,2538.14303175,2302.44053068,0.0,0.0,98.82847239,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07057_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07057_stress.csv
7058,16000.0,4.0,4000.0,0.15000000000000002,1.1,1.1,0.0,1000.0,1,A,0.25,0.15731814,2561.7197268,2332.09855972,0.0,0.0,101.62527309,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07058_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07058_stress.csv
7059,16000.0,4.0,4000.0,0.2,1.1,1.1,0.0,1000.0,1,A,0.25,0.15223674,2595.54584435,2372.36682426,0.0,0.0,104.99681763,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07059_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07059_stress.csv
7060,16000.0,4.0,4000.0,0.25,1.1,1.1,0.0,1000.0,1,A,0.25,0.14679973,2640.46887698,2424.52090499,0.0,0.0,109.01435081,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07060_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07060_stress.csv
7061,16000.0,4.0,4000.0,0.3,1.1,1.1,0.0,1000.0,1,A,0.25,0.14098451,2698.10672703,2490.36338777,0.0,0.0,113.77859735,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07061_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07061_stress.csv
7062,16000.0,4.0,4000.0,0.35000000000000003,1.1,1.1,0.0,1000.0,1,A,0.25,0.13476377,2771.13263309,2572.404997,0.0,0.0,119.42965256,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07062_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07062_stress.csv
7063,16000.0,4.0,4000.0,0.4,1.1,1.1,0.0,1000.0,1,A,0.25,0.12810512,2862.77403644,2674.14482027,0.0,0.0,126.16227257,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07063_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07063_stress.csv
7064,18000.0,4.0,4500.0,0.05,1.1,1.1,0.0,1000.0,1,A,0.25,0.15455816,2685.6220826,2449.54191005,0.0,0.0,105.08915817,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07064_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07064_stress.csv
7065,18000.0,4.0,4500.0,0.1,1.1,1.1,0.0,1000.0,1,A,0.25,0.15029942,2704.50795265,2474.11080982,0.0,0.0,107.72296213,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07065_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07065_stress.csv
7066,18000.0,4.0,4500.0,0.15000000000000002,1.1,1.1,0.0,1000.0,1,A,0.25,0.14573113,2733.3319258,2509.55553763,0.0,0.0,110.92982638,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07066_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07066_stress.csv
7067,18000.0,4.0,4500.0,0.2,1.1,1.1,0.0,1000.0,1,A,0.25,0.14084141,2773.625167,2556.89439959,0.0,0.0,114.7677789,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07067_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07067_stress.csv
7068,18000.0,4.0,4500.0,0.25,1.1,1.1,0.0,1000.0,1,A,0.25,0.1356147,2826.53851181,2617.610054,0.0,0.0,119.32069466,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07068_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07068_stress.csv
7069,18000.0,4.0,4500.0,0.3,1.1,1.1,0.0,1000.0,1,A,0.25,0.13003175,2893.91274565,2693.78456887,0.0,0.0,124.70566323,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07069_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07069_stress.csv
7070,18000.0,4.0,4500.0,0.35000000000000003,1.1,1.1,0.0,1000.0,1,A,0.25,0.1240695,2978.88347261,2788.30644308,0.0,0.0,131.08426887,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07070_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07070_stress.csv
7071,18000.0,4.0,4500.0,0.4,1.1,1.1,0.0,1000.0,1,A,0.25,0.11770112,3085.1499868,2905.18984309,0.0,0.0,138.68000299,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07071_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07071_stress.csv
7072,20000.0,4.0,5000.0,0.05,1.1,1.1,0.0,1000.0,1,A,0.25,0.14430177,2848.15431091,2617.1817997,0.0,0.0,113.58951694,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07072_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07072_stress.csv
7073,20000.0,4.0,5000.0,0.1,1.1,1.1,0.0,1000.0,1,A,0.25,0.14018647,2871.3758486,2646.56341589,0.0,0.0,116.58471236,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07073_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07073_stress.csv
7074,20000.0,4.0,5000.0,0.15000000000000002,1.1,1.1,0.0,1000.0,1,A,0.25,0.13577533,2905.68855618,2687.97056744,0.0,0.0,120.20200465,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07074_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07074_stress.csv
7075,20000.0,4.0,5000.0,0.2,1.1,1.1,0.0,1000.0,1,A,0.25,0.1310584,2952.74148891,2742.57658856,0.0,0.0,124.50929542,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07075_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07075_stress.csv
7076,20000.0,4.0,5000.0,0.25,1.1,1.1,0.0,1000.0,1,A,0.25,0.12602261,3013.95906272,2812.07438282,0.0,0.0,129.6031452,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07076_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07076_stress.csv
7077,20000.0,4.0,5000.0,0.3,1.1,1.1,0.0,1000.0,1,A,0.25,0.12065185,3091.43870947,2898.82868225,0.0,0.0,135.61705669,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07077_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07077_stress.csv
7078,20000.0,4.0,5000.0,0.35000000000000003,1.1,1.1,0.0,1000.0,1,A,0.25,0.11492708,3188.75502523,3006.1086326,0.0,0.0,142.73415263,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07078_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07078_stress.csv
7079,20000.0,4.0,5000.0,0.4,1.1,1.1,0.0,1000.0,1,A,0.25,0.10882649,3310.10440836,3138.44549322,0.0,0.0,151.20670105,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07079_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07079_stress.csv
7080,1000.0,2.0,500.0,0.05,1.1,1.1,0.0,1000.0,1,A,0.5,0.62281953,1197.4374164,850.94026912,0.0,0.0,36.06366297,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07080_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07080_stress.csv
7081,1000.0,2.0,500.0,0.1,1.1,1.1,0.0,1000.0,1,A,0.5,0.60913585,1187.46258122,845.38857524,0.0,0.0,34.18219549,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07081_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07081_stress.csv
7082,1000.0,2.0,500.0,0.15000000000000002,1.1,1.1,0.0,1000.0,1,A,0.5,0.59475935,1177.97291093,841.22305274,0.0,0.0,32.33678715,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07082_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07082_stress.csv
7083,1000.0,2.0,500.0,0.2,1.1,1.1,0.0,1000.0,1,A,0.5,0.5796652,1169.07791827,838.48282868,0.0,0.0,30.5361843,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07083_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07083_stress.csv
7084,1000.0,2.0,500.0,0.25,1.1,1.1,0.0,1000.0,1,A,0.5,0.56381933,1160.91113713,837.24244139,0.0,0.0,28.79377409,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07084_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07084_stress.csv
7085,1000.0,2.0,500.0,0.3,1.1,1.1,0.0,1000.0,1,A,0.5,0.54717664,1153.63841397,837.61993212,0.0,0.0,27.12956377,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07085_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07085_stress.csv
7086,1000.0,2.0,500.0,0.35000000000000003,1.1,1.1,0.0,1000.0,1,A,0.5,0.52967835,1147.46986634,839.78937294,0.0,0.0,25.57332994,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07086_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07086_stress.csv
7087,1000.0,2.0,500.0,0.4,1.1,1.1,0.0,1000.0,1,A,0.5,0.5112484,1142.67758537,844.00005405,0.0,0.0,24.16983937,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07087_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07087_stress.csv
7088,2000.0,2.0,1000.0,0.05,1.1,1.1,0.0,1000.0,1,A,0.5,0.44445602,1204.6038321,914.67578231,0.0,0.0,25.67011021,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07088_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07088_stress.csv
