sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,E1,r,r_binary,E2,nu,crown_height,max_stress,mean_stress,cable_wale_tension,cable_course_tension,boundary_reaction_mean,cable_wale_frac,cable_course_frac,verts_path,stress_path,cable_wale_lrest,cable_wale_L_nocable,cable_course_lrest,cable_course_L_nocable
9477,material_r_nocable,3,False,1.0475068994276306,0.9738703900737039,43.117478025025264,1967.956145893374,18962.700884039965,2.6870056342995454,0.37216148237094493,50952.88411695236,0.39795544640237224,0.18147994,3642.96043346,2905.40634112,0.0,0.0,141.2362164,,,,,,,,
9478,material_r_nocable,3,False,1.2342743004001415,0.9080601924067606,37.45362395864143,699.4915569096283,8612.725855041477,3.8916237466869834,0.25696214873067313,33517.488461184366,0.2712224734020233,0.12258586,3700.51726379,2676.95272228,0.0,0.0,135.66801453,,,,,,,,
9479,material_r_nocable,3,False,1.3006719260135264,1.2859980155234414,86.65563920237011,1045.1347239131376,5323.037657966762,2.6781454463650327,0.37339271523033607,14255.869064513272,0.3747545274620273,0.05468809,6007.08098536,5955.42204447,0.0,0.0,320.41456064,,,,,,,,
9480,material_r_nocable,3,False,1.129494132889474,0.8545551444220105,32.77445495582962,997.1888672817126,1307.7885498587002,1.6052444720177093,0.6229580711423051,2099.320340228735,0.35462702978180627,0.43355827,1065.94406314,799.16687443,0.0,0.0,33.9020517,,,,,,,,
9481,material_r_nocable,3,False,1.003743820751864,0.907545643173461,35.83869374490512,846.2442022822596,3708.834391560599,3.607552183553382,0.277196267474367,13379.813607712318,0.35488200838476225,0.29022714,1244.34281069,919.37612313,0.0,0.0,27.60950304,,,,,,,,
9482,material_r_nocable,3,False,1.1507074586551567,1.2298526692830127,47.46342018197366,916.2902458994441,9530.958440637654,3.83198298703564,0.2609614926222791,36522.470594667226,0.26321017655961804,0.03364944,9887.86672725,9852.88559563,0.0,0.0,490.94358148,,,,,,,,
9483,material_r_nocable,3,False,1.3134463294435814,0.9559481410101547,56.200373219752315,1742.1479221230636,18420.73866929645,3.497948303926948,0.2858818693453407,64434.79158534706,0.23485136986046848,0.08766042,7015.7822417,6712.90662824,0.0,0.0,385.29656794,,,,,,,,
9484,material_r_nocable,3,False,1.1553882493106915,1.1708675266809005,74.50095768529509,681.8122041255801,6905.452382893349,4.316104060434297,0.23169042868243023,29804.651068941672,0.37542748556093375,0.03590591,6719.85951056,6686.60607064,0.0,0.0,332.48685464,,,,,,,,
9485,material_r_nocable,3,False,1.1263409417859087,0.9397381068373558,4.640646050632214,221.42433130318616,12620.108613328792,3.91987028258796,0.2551104827223477,49469.18871641988,0.35513377047735817,0.07249796,2968.45125492,1910.05974862,0.0,0.0,85.3023773,,,,,,,,
9487,material_r_nocable,3,False,0.8392713486151037,1.0485902296548104,42.908920666697036,704.9730378975378,8381.370441941652,1.238842411480813,0.807205170514529,10383.197169809004,0.4925305719439741,0.21858103,1852.9061407,1461.27660529,0.0,0.0,70.41660564,,,,,,,,
9488,material_r_nocable,3,False,1.2869164092566567,1.2879168130837453,63.87357038031476,750.0790167215199,3493.541578608635,4.9305513251331465,0.20281707542573763,17225.08605981655,0.3361478298104358,0.04140612,6640.31039733,6609.25049171,0.0,0.0,319.05803747,,,,,,,,
9489,material_r_nocable,3,False,1.1409203405403363,0.8695466504300876,70.79964650274775,1742.7127377566462,10215.675464161754,1.287978908931913,0.7764102292864979,13157.574538333569,0.2746762996242933,0.24147256,3406.19986151,2771.05769963,0.0,0.0,144.03487928,,,,,,,,
9490,material_r_nocable,3,False,1.0285534687139242,1.2545003445700111,28.791715262648765,622.5894154153841,1389.0964133782218,3.369116650983449,0.29681370625979925,4680.027856133955,0.2451433610034267,0.14550519,1661.79371302,1576.82693104,0.0,0.0,79.68429299,,,,,,,,
9491,material_r_nocable,3,False,1.1358059121575108,1.1796118333171945,74.93668204876398,349.29522262696577,2289.472490388975,4.680403996932325,0.21365676994025076,10715.656194883164,0.10555827411088056,0.06631262,2135.27981517,2102.52129453,0.0,0.0,96.1828695,,,,,,,,
9492,material_r_nocable,3,False,1.2136869075919514,1.2064822355590006,86.149056574329,757.2569234569219,12142.135671577336,1.253698162151776,0.7976401578858958,15222.573176054027,0.37896845003716706,0.03939095,5239.83668747,5209.53185376,0.0,0.0,315.79256233,,,,,,,,
9493,material_r_nocable,3,False,1.1770493175117616,1.3796981255674008,62.56517279446202,969.3492569443767,11120.506470907629,3.594304827373336,0.2782179164060454,39970.490091219704,0.453818277258932,0.01430817,22184.21339902,22173.23530337,0.0,0.0,1227.93176612,,,,,,,,
9494,material_r_nocable,3,False,0.9531888085469209,1.3743084911771017,47.97415590241858,248.7512531612474,16921.866181087862,4.734366512730291,0.21122150076701685,80114.31658064558,0.39005368629649795,0.00208567,38338.04891332,38337.62263565,0.0,0.0,2352.54930737,,,,,,,,
9495,material_r_nocable,3,False,1.2439902045870725,1.2468293354754376,9.287866066918184,302.1953666619676,19967.454953812125,1.9964941651094215,0.5008779977802706,39864.90730737112,0.3358711389955913,0.00661203,13405.94076512,13403.96301754,0.0,0.0,767.09360078,,,,,,,,
9496,material_r_nocable,3,False,0.8952958697450967,1.1058113820129325,29.46494156560606,927.1642954388383,11536.012661596873,4.03176274754056,0.2480304677178775,46510.466104182495,0.4076287279299303,0.06970897,5768.46411424,5603.88758645,0.0,0.0,271.08662891,,,,,,,,
9497,material_r_nocable,3,False,0.995232137609329,1.1703208762681658,21.147798656066488,1015.3887544150864,10924.660048075826,1.670116774885356,0.5987605268312117,18245.4580062113,0.19508636122557685,0.10349817,3799.5023019,3636.45846519,0.0,0.0,180.86308484,,,,,,,,
9498,material_r_nocable,3,False,1.3467941396032739,1.3328452350104925,23.91585971640847,1767.6862576452113,3105.362539192261,4.326488461803363,0.23113432725605396,13435.315195531712,0.32373171588798166,0.09980461,6501.87358401,6348.9690224,0.0,0.0,301.08897566,,,,,,,,
9500,material_r_nocable,3,False,1.159864977679605,1.376512252729877,66.85067169046744,1359.8929831693126,6898.350286804766,1.538138296081413,0.650136598606001,10610.616755918609,0.18509830408723832,0.08917106,4852.69623136,4765.76513052,0.0,0.0,267.06097588,,,,,,,,
9501,material_r_nocable,3,False,0.9936945786992716,1.1293351606349407,36.50062826874299,220.6511311985521,19096.803348979804,2.3572734552303576,0.42421892028741226,45016.38761430429,0.36662393597393517,0.01251465,6462.153623,6457.14634463,0.0,0.0,328.46456113,,,,,,,,
9502,material_r_nocable,3,False,0.8787496529075616,1.2822398055017945,72.6780166872257,1998.2777736603473,11207.53179156876,2.949586793634197,0.3390305388396102,33057.587761646624,0.48339808554825725,0.05281293,11920.5266341,11819.60528405,0.0,0.0,737.59793677,,,,,,,,
9503,material_r_nocable,3,False,1.0987231120245062,1.0762557955610883,48.18156437239695,1013.2289021532314,16926.714851097862,1.4900647067922597,0.6711117949721475,25221.900401557323,0.3300723873601369,0.08524375,3373.05743119,3223.28778077,0.0,0.0,188.72969596,,,,,,,,
9504,material_r_nocable,3,False,1.0458189614192526,1.0419412980594518,88.96863925393032,1363.327644703929,4118.712131244572,1.148312855201635,0.8708428155882724,4729.570087183067,0.31359868145858877,0.30524541,1728.43344601,1351.5497246,0.0,0.0,47.23215735,,,,,,,,
9505,material_r_nocable,3,False,0.9120336650622504,1.3420499053098425,82.82103842629779,953.7586937434406,8160.451546343377,2.7206630605745636,0.3675574585074915,22201.839079745005,0.11343789278863853,0.03898223,9035.52593787,8994.97205029,0.0,0.0,516.93839571,,,,,,,,
9506,material_r_nocable,3,False,1.1344068149126012,0.8043289203090943,64.87227899614369,1795.7114360053963,5932.121596972744,1.327473980100431,0.7533104339448855,7874.737066773133,0.48549666025659644,0.29657359,2376.30497823,2007.40986772,0.0,0.0,113.38530238,,,,,,,,
9507,material_r_nocable,3,False,0.9495849363417787,1.231893269624954,22.497130046826577,1613.1579684450328,12171.134960866,4.658257429786159,0.2146725497834725,56696.27986038412,0.41521060648845864,0.03528945,16159.71276563,16086.34849234,0.0,0.0,888.20405623,,,,,,,,
9508,material_r_nocable,3,False,1.3471962795372372,1.0433764300631192,81.45464267443069,1941.5042020882318,12813.738954426333,3.451272241793726,0.2897482232465878,44223.701567002565,0.18998475804309756,0.09223172,5654.39212187,5441.00130236,0.0,0.0,346.69172006,,,,,,,,
9509,material_r_nocable,3,False,1.0594253297168137,1.3033528120276374,28.603987773194607,1880.9802646144758,18131.177469908263,4.9434988724594096,0.20228587601608902,89631.45537885294,0.38824008077422734,0.01898368,34903.59597637,34869.53920068,0.0,0.0,1882.47347745,,,,,,,,
