motif,knit_dir,sf_wale,sf_course,pressure,crown_height,mean_stress,max_stress,verts_path,stress_path,H_mean_x0,H_mean_y0,r_x0,r_y0,von_mises_x0,von_mises_y0,T_wale_x0,T_course_y0,sim_failed,H_fit_x0,H_fit_y0,H_binned_x0,H_binned_y0,fit_rms_resid_frac,apex_k_min,apex_k_max,apex_k_ratio,apex_k_max_dir_deg,apex_k_x,apex_k_y,apex_k_wale,apex_k_course,apex_H_apex,apex_n_fit,apex_fit_rms_mm
1,10.0,1.0,1.0,1000.0,0.24971611,1301.88649397,1637.25362639,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th010.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th010.00_stress.csv,1.2754914176645191,1.2711654489307078,0.0539009755661934,0.0557053557294136,1255.888438095238,1532.8695999999995,849.9060047619049,1744.186073333333,False,1.1899289260347998,1.197896291833067,1.2754914176645191,1.2711654489307078,0.0027712414626065,0.9426136588964368,1.1342764799212692,1.2033312579506024,170.36432998422964,1.1289086151988017,0.9479909145178512,0.942621200523497,1.1342687334833346,1.038445069408853,35,0.10133033426100997
1,11.0,1.0,1.0,1000.0,0.24971568,1301.83559086,1637.39488419,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th011.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th011.00_stress.csv,1.280143099811215,1.281295387990156,0.0539230245520316,0.0557493450361985,1258.1298761904764,1531.275306666667,848.9146500000002,1742.155846666667,False,1.190136043522406,1.1979573428477612,1.280143099811215,1.281295387990156,0.0027568898462893,0.9426719148049003,1.1342249020305673,1.2032021790585663,169.40882860262516,1.1277561335126884,0.9491510318276482,0.9426814496898037,1.134215153441274,1.0384484084177337,35,0.10128040729682426
1,12.0,1.0,1.0,1000.0,0.24971531,1301.78458505,1637.52607723,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th012.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th012.00_stress.csv,1.2849197422254004,1.2920190326400025,0.0539451507752211,0.0557942292975888,1260.5765738095238,1529.5397977777775,847.832057142857,1739.945944444445,False,1.190361422402943,1.1980217080827549,1.2849197422254004,1.2920190326400025,0.0027411302696836,0.9427356511040271,1.1341701311726164,1.2030627353960812,168.45227733441618,1.1265014561717368,0.9504156317450048,0.9427473561920306,1.1341582078824675,1.0384528911383217,35,0.10123444462371732
1,13.0,1.0,1.0,1000.0,0.24971499,1301.7334719,1637.64687607,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th013.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th013.00_stress.csv,1.289809648600351,1.3033535183489495,0.053967274666603,0.0558399191238921,1263.2218333333335,1527.6643088888889,846.6608095238096,1737.5581577777782,False,1.1906039147851415,1.198088969538578,1.289809648600351,1.3033535183489495,0.0027240637587759,0.9428044898425318,1.1341125832205319,1.2029138548225968,167.49461710484698,1.1251462450459742,0.9517830886548958,0.9428185221192787,1.1340983325936989,1.038458536531532,35,0.1011915893420267
1,14.0,1.0,1.0,1000.0,0.24971473,1301.68224072,1637.75697826,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th014.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th014.00_stress.csv,1.2948050592076652,1.3153162677260926,0.0539893199805218,0.0558863407976602,1266.0586523809525,1525.6501822222224,845.4036452380952,1734.994415555556,False,1.1908622959797404,1.1981586381940543,1.2948050592076652,1.3153162677260926,0.0027057933161172,0.9428779709252586,1.1340521881300965,1.2027560544417386,166.53592938555153,1.1236920061446771,0.9532513645793197,0.9428944753681078,1.1340354694127663,1.0384650795276775,35,0.1011522503684701
1,15.0,1.0,1.0,1000.0,0.24971453,1301.63087543,1637.85610987,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th015.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th015.00_stress.csv,1.2998989291838576,1.3279171652996502,0.0540112103995549,0.055933406340774,1269.0797023809523,1523.4988666666668,844.0634523809524,1732.256811111111,False,1.19113517890132,1.1982302690780973,1.2998989291838576,1.3279171652996502,0.0026864432533167,0.9429560104720709,1.1339893536414312,1.2025898780513882,165.57609584827978,1.1221405547557466,0.9548189663938376,0.9429751087128152,1.1339700493714595,1.0384726820567511,35,0.10111697829953968
1,16.0,1.0,1.0,1000.0,0.24971438,1301.57935542,1637.94402684,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th016.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th016.00_stress.csv,1.305075869391609,1.341171238604073,0.054032858534322,0.0559810294867851,1276.399041860465,1521.2118933333334,843.5965674418604,1729.3475999999998,False,1.1914212267381483,1.198303322567324,1.305075869391609,1.341171238604073,0.0026661255975159,0.9430382740143243,1.1339244768919972,1.2024161777285123,164.61527422644116,1.120494223373762,0.9564836223419785,0.9430600822703243,1.1339024748484565,1.0384813754531608,35,0.10108498269328602
1,17.0,1.0,1.0,1000.0,0.24971429,1301.52765633,1638.02051633,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th017.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th017.00_stress.csv,1.310326753874861,1.35508617764754,0.0540541914698506,0.0560291168028423,1279.7433720930237,1518.7909333333334,842.1005767441861,1726.269162222222,False,1.1917190258083177,1.198377285404371,1.310326753874861,1.35508617764754,0.0026449665630489,0.9431242722810635,1.1338571600154892,1.202235159607455,163.65334873549324,1.118754276098099,0.958243179420003,0.9431488838838727,1.1338323707782234,1.0384907161482764,35,0.10105900731741949
1,18.0,1.0,1.0,1000.0,0.24971426,1301.47575093,1638.08539788,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th018.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th018.00_stress.csv,1.3156397631917676,1.3696680013266933,0.0540751218673537,0.0560775769753104,1283.246058139535,1519.1062,840.5320767441859,1726.3926590909089,False,1.1920271037257149,1.1984515647546037,1.3156397631917676,1.3696680013266933,0.0026230887698377,0.9432141146755124,1.1337882053500627,1.2020475390575682,162.69047454061285,1.1169237185009957,0.9600955418333449,0.9432416201818101,1.1337605420987786,1.0385011600127876,35,0.10103705830821681
1,19.0,1.0,1.0,1000.0,0.24971428,1301.42361002,1638.13852451,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th019.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th019.00_stress.csv,1.321001582632046,1.3849248534944187,0.0540955672035158,0.0561263163328482,1286.8991581395348,1516.443220454545,838.8943953488373,1723.0052886363635,False,1.192344040782379,1.1985255408672069,1.321001582632046,1.3849248534944187,0.00260062773674,0.9433071348099145,1.1337175253600167,1.201854076497017,161.72654413526647,1.1150043138158603,0.9620381906886969,0.9433376029672368,1.1336869229684983,1.0385123300849655,35,0.10101713843559389
1,20.0,1.0,1.0,1000.0,0.24971436,1301.37120331,1638.17978362,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th020.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th020.00_stress.csv,1.326398580144663,1.400856516005352,0.0541154481366211,0.0561752476626787,1290.6946906976743,1513.6535068181818,837.190981395349,1719.4585886363636,False,1.1926682901413328,1.1985986903485113,1.326398580144663,1.400856516005352,0.0025777079350921,0.9434034327404378,1.1336448896087752,1.2016544039019617,160.76166384330887,1.112998283021947,0.96406877260746,0.943436927796485,1.1336112872780997,1.0385241611746066,35,0.10100591774418108
1,21.0,1.0,1.0,1000.0,0.24971449,1301.31850038,1638.20909771,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th021.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th021.00_stress.csv,1.331820608827573,1.4174643201878037,0.0541346807965479,0.0562242639279056,1294.6246302325585,1510.7391772727271,835.4253534883721,1715.7556090909093,False,1.1929984469505197,1.1986702624036494,1.331820608827573,1.4174643201878037,0.0025544632725856,0.9435026895028763,1.1335710938902583,1.2014497748676556,159.79583481558578,1.1109086441727254,0.9661847445698821,0.9435392638703771,1.1335344425088847,1.0385368916965674,35,0.10099764395218548
1,22.0,1.0,1.0,1000.0,0.24971468,1301.26547152,1638.22642502,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th022.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th022.00_stress.csv,1.3372456725850337,1.434734864105394,0.0541531799960052,0.0562732856656303,1298.680953488372,1507.7024249999995,833.6010651162792,1711.8995386363638,False,1.1933329426825898,1.198739687238396,1.3372456725850337,1.434734864105394,0.0025310232307944,0.9436048492126536,1.133495398950513,1.2012394805901057,158.82914632886605,1.1087373778963099,0.9683833288271597,0.9436445519561429,1.1334556525856727,1.0385501240815833,35,0.10099461280820211
1,23.0,1.0,1.0,1000.0,0.24971492,1301.21208869,1638.23175978,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th023.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th023.00_stress.csv,1.3426641536836854,1.2812798892210615,0.0541708727220678,0.0563222018030565,1302.8556720930233,1504.545559090909,831.7217279069769,1707.893743181818,False,1.1936704100942452,1.1988063187383218,1.3426641536836854,1.2812798892210615,0.0025075173363998,0.9437097239766018,1.1334181002220505,1.2010240770287457,157.86158391496784,1.1064872644419983,0.9706618508120255,0.9437525923702215,1.1333752245751059,1.0385639120993262,35,0.10099882028459742
1,24.0,1.0,1.0,1000.0,0.24971521,1301.15832638,1638.22513247,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th024.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th024.00_stress.csv,1.3480593270198264,1.2921360802294846,0.0541876755288448,0.0563709200347014,1307.1408255813951,1501.2709886363637,829.7909720930235,1703.741725,False,1.1940093248793748,1.198869385070927,1.3480593270198264,1.2921360802294846,0.0024840763358778,0.9438173828120731,1.133339945195518,1.200804271922571,156.89316073808794,1.1041616522726532,0.9730177768312619,0.943863445342648,1.1332939145917575,1.0385786640037955,35,0.1010070060638986
1,25.0,1.0,1.0,1000.0,0.24971556,1301.10416244,1638.20660963,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th025.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th025.00_stress.csv,1.3534129386742222,1.3033524128049652,0.054203511697215,0.0564193459536035,1311.5285279069767,1497.8812522727274,827.8124558139535,1699.4471454545453,False,1.1943483458549011,1.198928260133042,1.3534129386742222,1.3033524128049652,0.0024608308814697,0.9439275921212559,1.1332597864862468,1.200579150292144,155.92401472297834,1.1017626407471413,0.9754476245650311,0.943976881885664,1.1332105704747568,1.0385936893037513,35,0.1010214559470486
1,26.0,1.0,1.0,1000.0,0.24971595,1301.04957884,1638.17629361,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th026.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th026.00_stress.csv,1.3587118784801628,1.3148980771056045,0.054218308920993,0.0564673833422842,1322.93115,1494.3789840909094,829.7091704545454,1695.013875,False,1.1946860731989657,1.1989822249611646,1.3587118784801628,1.3148980771056045,0.0024379035475933,0.944040029897041,1.133178271037076,1.2003498105484602,154.95403269511394,1.0992933351743581,0.9779486120674897,0.9440925596033692,1.133125859382023,1.0386091504670585,35,0.1010397276721785
1,27.0,1.0,1.0,1000.0,0.2497164,1300.99456243,1638.13432197,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th027.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th027.00_stress.csv,1.3639381033654014,1.326740757424224,0.0542319947737936,0.0565149373696529,1327.4062,1490.766925,827.6870386363636,1690.445856818182,False,1.195021158162471,1.1990305835732933,1.3639381033654014,1.326740757424224,0.0024154175092438,0.9441555877227096,1.1330952488561603,1.200114963667345,153.98332839020432,1.0967570337269497,0.9805181808936844,0.9442113735771478,1.1330396276594086,1.038625418289435,35,0.10106663815869381
1,28.0,1.0,1.0,1000.0,0.2497169,1300.93910555,1638.08086672,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th028.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th028.00_stress.csv,1.3690752462345532,1.3388460810303555,0.0542445042127305,0.0565619146554422,1331.959054545454,1487.04795,825.6288045454544,1685.747279545455,False,1.195352388489627,1.1990726299193364,1.3690752462345532,1.3388460810303555,0.0023934877691768,0.9442736285684661,1.1330106195227445,1.1998753171158731,153.01189417389153,1.0941566130755787,0.9831527151783224,0.9443326782862319,1.1329517832059945,1.0386421240456052,35,0.10109947206076354
1,29.0,1.0,1.0,1000.0,0.24971744,1300.8832066,1638.01613323,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th029.00_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/knit_dir_sweep/m1_th029.00_stress.csv,1.3741057306562,1.063495749867698,0.0542557644766323,0.0566082203747473,1336.5824113636363,1483.2249909090906,823.5380318181816,1680.9224477272728,False,1.1956785297713877,1.1991076404459586,1.3741057306562,1.063495749867698,0.002372231778662,0.9443940397835283,1.1329238589989212,1.19963046278713,152.03972695558238,1.0914948031964318,0.9858488467232632,0.9444563529585883,1.132861809921131,1.0386589493912248,35,0.10113534064220608
