sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,E1,r,nu,crown_height,max_stress,mean_stress,cable_wale_tension,cable_course_tension,boundary_reaction_mean,cable_wale_lrest,cable_course_lrest,verts_path,stress_path,H_mean_x0,r_x0,H_mean_y0,r_y0,vm_x0,vm_y0,H_anisotropy
1052,material_nocable,3,False,1.1049180880757932,0.9184334870475512,39.426391043763125,1047.6819810845532,2407.8847116879315,3.2506096951896706,0.4712954355092375,0.37131243,1354.20413154,1122.57728992,0.0,0.0,52.18335332,,,,,2.164958227000225,0.062169510224497786,1.9910063282257677,0.05486434462302494,1213.0163305555552,1195.37971,0.08371192605852161
1053,material_nocable,3,False,1.2079743315347151,1.2024053765712048,41.1408997659528,1154.504636314046,2203.672497192256,4.838824713249162,0.5487098626019108,0.30612354,1754.80778616,1506.29524448,0.0,0.0,54.58854187,,,,,2.0224175743206736,0.05523905240844474,1.8286902964532863,0.05476277602555119,1596.8505475,1578.9611186046511,0.10060859595109384
1054,material_nocable,3,False,1.098246342722499,1.1938019820699537,8.164806717034438,694.2585124104158,3983.003038431655,3.9685450860107774,0.8197009744723927,0.09854755,2329.22916521,2261.81090658,0.0,0.0,114.07859158,,,,,1.2463162737949327,0.05282461513708558,1.0477951477428413,0.05544738024118781,2304.833004444444,2263.422958333333,0.17307016929371283
1057,material_nocable,3,False,1.066782119264134,1.2809614513579124,41.51706044422722,1081.35053892206,4943.798707412923,3.90902759934848,0.5475404623975842,0.2155939,1867.41739989,1637.79793396,0.0,0.0,68.84102608,,,,,1.7357944001634469,0.05281891620095465,1.5423316190427934,0.05522333280712677,1712.5123047619047,1702.3856934782607,0.11803254663620177
1058,material_nocable,3,False,0.9187661731104096,0.9978775450120284,43.87792673246778,1114.0469500398829,1110.9848020511556,3.8004489050159007,0.7763684640520485,0.49704263,1404.22848582,1043.72662531,0.0,0.0,27.85431757,,,,,2.154373602500399,0.05679394176451507,1.9792851694006932,0.054136577661123786,1138.4770970588236,1157.3774685714286,0.0847135396321945
1056,material_nocable,3,False,1.1266144153841229,0.9263015450717484,86.88900746897927,436.02230253974506,2226.3721651759706,3.277777713096309,0.5248815159810672,0.23080251,737.17630024,654.96762305,0.0,0.0,31.75338031,,,,,2.02369244766816,0.053636746807617465,1.473898577233271,0.05478054256958611,627.1655333333334,725.1442888888889,0.31438430995538325
1059,material_nocable,3,False,1.0725415117136985,1.0081786572046845,49.03323285631361,340.814050504776,5955.005862573537,3.950266004502096,0.5233019816110667,0.13831217,927.79507395,851.91124371,0.0,0.0,40.12004755,,,,,1.4549741803746612,0.05304537407403268,1.2290510103455219,0.05543168600445102,871.6633681818183,882.7879456521739,0.16834653475701483
1060,material_nocable,3,False,1.2227867170353286,1.3257308888292925,21.004664929753847,408.038338232523,1639.5418111032038,3.269504061832245,0.5515718356984518,0.15032048,926.33319865,875.33718445,0.0,0.0,42.00557526,,,,,1.4793286597208843,0.05274619581821729,1.295965128281091,0.05525376236907778,902.7442500000001,879.6711304347825,0.13213990694066508
1061,material_nocable,3,False,0.8702414596753478,1.0432507539517797,81.79604046792396,344.17768125277007,2076.9857311145925,4.787455359808309,0.5973848162845191,0.3616978,478.99877093,341.78077678,0.0,0.0,8.37124361,,,,,2.1519909049332773,0.053395414750687854,1.8140314524268266,0.055110375857012665,347.6157923076923,417.7521904761905,0.1704274066328794
1063,material_nocable,3,False,1.0765311544894112,1.2088552660330247,44.88741521985929,1172.0515607968125,5827.7122964322525,3.999272300619259,0.5402044026410164,0.21952426,2062.86512147,1803.28160207,0.0,0.0,73.61239886,,,,,1.7582916606652532,0.052824415819070415,1.5549685148934735,0.0551028166245651,1881.339157142857,1888.8021444444444,0.12273297899854338
