sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,E1,E2,r,nu,crown_height,max_stress,mean_stress,cable_tension,boundary_reaction_mean,cable_wale_tension,cable_course_tension,verts_path,stress_path,H_mean_x0,r_x0,H_mean_y0,r_y0,vm_x0,vm_y0,H_anisotropy
2264,material_ext_nocable,3,False,1.260425805552197,0.8376028249547388,57.770965872049324,685.1276158311106,10501.403995697256,2284.10085683036,4.597609586412932,0.2693344378722854,0.0,2019.07079813,2019.07079813,0.0,105.12640927,,,,,,,,,,,
2262,material_ext_nocable,3,False,1.2509460527533336,0.9891007629169676,14.19070120051783,406.65834822638715,19489.515328051722,18518.06245331555,1.0524597471892767,0.13817107475164125,0.23471438,2547.73643598,2116.427524,52.36182179,102.09470378,,,,,1.206389584329927,0.055733261937929046,1.1020070550706618,0.05341257562632555,2012.639711904762,2223.9692488372093,0.09043725629956717
2263,material_ext_nocable,3,False,1.3244977944605565,1.1284257229774317,28.471151326218315,783.0206034599095,11569.611391795495,15421.618121496813,0.7502203271178236,0.287749494149103,0.14759513,830.49123703,670.28464967,8.55233237,30.64033482,,,,,1.11575555158298,0.05310874318945053,0.9975976895354709,0.057325857816322524,751.8614866666667,621.6440063829787,0.1118202671929813
2265,material_ext_nocable,3,False,1.3694552958198023,0.9675751300405775,19.014950032928237,347.1032930829258,7140.689702801964,7408.56572110364,0.9638423915794364,0.11559834397487169,0.05265063,2742.27018182,2717.96322331,0.0,150.62509327,,,,,0.3973424054837042,0.052813095074431826,0.36670260605737626,0.05524257317697489,2722.331242222222,2721.9912333333336,0.08020417374240138
2266,material_ext_nocable,3,False,0.9689356487576652,0.8275040182426139,53.777283711931574,468.8385621806082,3625.207101257486,17842.249705529535,0.20318105401999778,0.09188906779135983,0.05566221,1474.08851562,1436.04913834,1.74527936,87.15242433,,,,,0.43571302955816565,0.05290255070512459,0.37262882955484883,0.05549133618738668,1448.4774333333332,1433.7657770833332,0.15608297230218535
2267,material_ext_nocable,3,False,1.2329696608001077,1.0636985941409987,30.376458688715314,877.8825358062558,16268.62905198094,6034.849493313575,2.6957804117577537,0.21301530071803512,0.10398891,3436.99246543,3268.75116336,9.75696496,167.58326115,,,,,0.8259341772625433,0.05288829570033975,0.6956908759750274,0.05617431117890393,3358.708802222222,3115.9371723404242,0.17118974350533514
2269,material_ext_nocable,3,False,1.2288990403444295,1.038261440125137,27.87420799860991,886.5209124459321,15643.824631568912,18215.276663566146,0.8588299217469145,0.1330830164759766,0.25973415,1412.19490078,1090.76726402,49.73568277,39.05940722,,,,,1.1863337080167493,0.05325228747984825,1.3970184630508915,0.05608178662507504,1168.7201476190476,1185.362584090909,-0.16310958869155728
2270,material_ext_nocable,3,False,1.1638859936759434,1.184918535045618,60.345638807856844,1199.6585287358178,19176.910288875384,12978.906216995729,1.4775444069210886,0.11291711998976026,0.10174926,4182.27700692,3368.95192712,13.17099913,226.23555888,,,,,,0.17777033887245539,,0.06970614341309073,,,
2268,material_ext_nocable,3,False,1.3595054434337341,1.2822830170797104,36.80890341726233,826.8311412986772,5972.2900858438625,6675.949348971497,0.8945978727001515,0.10407401931915576,0.22996828,1444.75210562,803.12790268,34.34704588,34.25128013,,,,,1.6247881358481255,0.05325220084381901,1.0690306500867903,0.056454953767557554,851.1544857142856,807.1364977777779,0.41261683129027127
2272,material_ext_nocable,3,False,0.9634028774691359,0.9271126289641682,41.64525512909181,514.9745066655667,8892.986458235038,18192.080243299195,0.4888383482977791,0.299661896070857,0.09021036,2086.03161426,2009.15034229,3.96086824,104.90549878,,,,,0.6673768594582865,0.05277290057663723,0.7037794597142978,0.0553695543778935,2052.8172911111105,2016.370477083333,-0.05309766617708212
2273,material_ext_nocable,3,False,1.0617178975570682,0.8459947843480691,68.22009358345301,389.53988688753464,18661.772058689603,7460.191939350926,2.5015136621690286,0.12743484185528264,0.03588946,7661.2891027,7622.90146081,5.21518256,428.19857096,,,,,0.27633388661099073,0.05280781993057556,0.25091722838696706,0.055227809973369756,7622.41748,7632.5134,0.09641196576368403
2274,material_ext_nocable,3,False,0.8411919924194106,1.1577961897645408,13.772641512824414,603.3566274255078,8109.999332260864,1456.8311760823954,5.566876564290507,0.1547680678965873,0.06704964,2201.87600307,2149.99706185,4.2173495,132.70400691,,,,,0.48988132133100276,0.0529193813577732,0.47292017650254714,0.05535867503134572,2152.5442222222223,2167.882775,0.03523290079340504
2276,material_ext_nocable,3,False,0.985783303452017,1.0484384800554474,30.826132832299685,366.3650865832893,14731.092776169737,6523.877651748792,2.2580271370081437,0.11684383028276309,0.07457447,1863.33984405,1818.23003038,3.72429098,107.32553729,,,,,0.56537126152355,0.05290982352271577,0.5204079713264915,0.05537332852362733,1814.49376,1838.0746208333333,0.08282215912167554
2275,material_ext_nocable,3,False,1.0327194559879116,0.8299213683724788,52.44932137304046,976.5272774451443,13271.061819355586,9780.547976322834,1.356883259658123,0.2504604426923076,0.0836294,3143.9835437,3057.30720033,4.7248403,205.04821043,,,,,0.5910964815980767,0.05299133617334429,0.6021415060901254,0.05572333798781993,3065.788993333333,3075.2883808510637,-0.01851269337049434
2271,material_ext_nocable,3,False,1.0834211625896701,0.9524079045949073,24.608228984964637,467.14148316278187,3259.200067138566,1510.5448645938566,2.1576320859657976,0.2144474399664198,0.0,2946.33381158,2946.33381158,0.0,81.2890132,,,,,,,,,,,
2277,material_ext_nocable,3,False,0.9589851784835436,0.8471370497589821,83.94728592004229,608.1943684409214,7532.403582763288,11062.165095863164,0.6809158530440054,0.15998401168543813,0.0,2849.49339108,2849.49339108,0.0,79.1769744,,,,,,,,,,,
2279,material_ext_nocable,3,False,1.102300584405729,0.8259378223249368,81.36928380880627,255.80697423039118,11875.932428053788,4517.786956161752,2.6287057232427387,0.1735189894316721,0.03106291,7756.39871106,7740.27568781,0.56878681,414.2403342,,,,,0.24133449104688826,0.052821523764555324,0.21815075996690794,0.05526422850945584,7750.1769977777785,7741.038758333333,0.10091175300547008
2278,material_ext_nocable,3,False,0.9355328109042553,1.0927907793653397,88.04985699166231,574.1138737431897,18430.55412277884,6430.019967560654,2.8663292207117066,0.27653384956689836,0.09036714,3915.20779065,3356.62777799,11.87602673,224.89134876,,,,,,0.09061359911251676,,0.1310283569146919,,,
2280,material_ext_nocable,3,False,1.384325695471741,1.387396419048053,16.79228541991179,606.351423778118,15198.99452956309,2970.208266253223,5.117147744234077,0.1900553123293222,0.03048936,3034.35147476,3022.57536535,1.24104323,185.12218068,,,,,0.23864716273035816,0.05283401690109579,0.2150457857664842,0.055276145018956474,3026.869413333334,3025.816808333333,0.10404118927600313
2282,material_ext_nocable,3,False,1.1232232857527493,1.3451590918969019,59.65536833841263,863.1899119077857,15047.408275617612,14414.403823133332,1.0439147161583184,0.1824345997156596,0.0,2515.0173914,2515.0173914,0.0,149.73070174,,,,,,,,,,,
2281,material_ext_nocable,3,False,0.9151985848305104,0.8112325759116977,13.96111016223785,653.1437872223439,13404.353206990745,1601.9346528667375,8.367602999912028,0.17218563566359613,0.04988875,6150.40815761,6101.34830354,2.73015704,339.59121261,,,,,0.3861607119688296,0.05279209648463681,0.33389870971740104,0.05535486932756047,6129.377451111111,6088.884972916666,0.1451602483835063
2284,material_ext_nocable,3,False,1.0457789777198447,0.8502608848602357,18.241805545059712,926.3038333794093,6720.578969996606,7741.99505167224,0.8680681045572339,0.2797265265121781,0.04574721,5142.50557331,5112.57108417,0.66264658,282.2960498,,,,,0.3537598266946643,0.052816227450783806,0.30491112041795115,0.0553055565449943,5133.981413333333,5105.411633333333,0.14832506729148726
2283,material_ext_nocable,3,False,1.371115288660476,1.326528361259001,80.17447054621537,530.380481283883,19692.227863720153,9092.921116337633,2.165665753806915,0.24729672234943306,0.13506995,2511.70830811,2024.92124831,0.0,117.2701778,,,,,3.840276899474943,0.08112852913934908,4.983875349598842,0.09230175997232223,1991.1583452380958,1953.104526,-0.2591973524128473
2286,material_ext_nocable,3,False,1.3136920249193016,1.374241046970082,81.26257823204325,1058.0245251069055,11609.01151065978,6832.004142114067,1.6992102564896188,0.116918312547896,0.11688782,2889.73581791,2751.88405583,10.48376036,180.25222956,,,,,0.9062466645079446,0.05261158930197671,0.8157246984386507,0.05595536228039313,2811.882490909091,2741.5932085106383,0.10513759754331208
2285,material_ext_nocable,3,False,0.8827273128382993,1.0102936281757087,11.795686131080029,798.6618439219989,9777.099860142695,17806.143561342513,0.5490857594436659,0.22442550208025044,0.17813522,1709.94268985,1244.07674305,53.20712957,54.75214515,,,,,1.1015630672445478,0.05306260211946653,1.0674606993447573,0.055412141285013906,1302.2969627906975,1304.5221847826087,0.03144490016669109
2288,material_ext_nocable,3,False,0.9039537138250751,1.0954973260880734,45.26063165189651,1093.3283440877822,19434.364862582366,9617.774876562406,2.0206716326810734,0.28175957330293344,0.0145144,6258.91884625,6255.95724275,0.03604573,350.58744003,,,,,,0.05283407090621956,,0.05527368538162449,,,
2287,material_ext_nocable,3,False,0.9429367540278164,1.1923879819151826,77.23610680414178,704.4169791786421,7480.9321359013375,15744.305544791932,0.4751516105056764,0.21410984031738067,0.09969704,2231.23319411,2136.96897233,3.7798277,102.13739318,,,,,0.7368041482840552,0.05279412585487208,0.7425489666490919,0.05596577895577911,2203.744131111111,2110.704989583333,-0.007766662748800606
2289,material_ext_nocable,3,False,0.8646251301775449,0.9447912557624374,44.928002367510835,745.2588382356571,4895.700243897654,8056.4854677416515,0.6076719511876671,0.23037726801775218,0.11952067,2365.07554287,2175.00096772,9.67407103,132.08486082,,,,,0.9045719273900231,0.05256764794770734,0.8835138612504133,0.056285755110542623,2229.2771954545456,2149.921470212766,0.023553753710688817
2290,material_ext_nocable,3,False,1.1825909015161462,1.316593489907652,75.27751345857746,1060.477870408099,16694.596815701516,13850.424963248379,1.2053490676278922,0.25127588487771757,0.31486966,1518.8599219,757.1383173,20.20532082,20.9381105,,,,,1.5371349411050612,0.056428871934737466,1.2560511988216296,0.05526839154636315,801.1855108108108,774.2282902439024,0.20126388160497516
2292,material_ext_nocable,3,False,1.0977842452775501,1.289556203221902,76.67928459489839,513.7938912859208,6963.733736404765,13323.346737993417,0.52267150839411,0.27645502575851194,0.02188682,6462.7616792,6454.58709117,0.14670033,392.44815298,,,,,0.16989977733418005,0.052802303058839366,0.1550533405336792,0.055250200641304904,6455.583297777779,6456.5318125,0.0913758692202368
2291,material_ext_nocable,3,False,1.172271953294419,1.0588500825238014,31.875678530176106,1117.618768865471,1048.5290156026147,5589.7270221931785,0.18758143491436816,0.2026151658336578,0.0451378,3954.26232404,3919.33112054,1.34338352,219.7852036,,,,,0.3525865133294006,0.05286302815680638,0.30169517043433525,0.05538878773078048,3921.185533333333,3932.370875,0.15556401518781462
2294,material_ext_nocable,3,False,0.8715998297564876,0.9641340383544236,46.86014022122015,733.4551030293142,15603.148666122408,1565.5278875135077,9.966701194256293,0.14734659205200645,0.12479001,3356.63852344,3184.07130626,1.92147088,165.67665638,,,,,0.8590103045637889,0.05267272452833097,0.8396611505502525,0.056038701970616826,3283.346443181818,3136.290729787235,0.022781514289044683
2293,material_ext_nocable,3,False,1.3822682456370075,1.3062690618365553,87.72635527912497,749.3229447054873,18291.356359267367,19315.874008474573,0.9469598088723444,0.10661562471041497,0.10179047,2943.53074839,2837.53573151,5.69280853,144.36686352,,,,,0.7382258949277324,0.05275977463898095,0.7721489763332413,0.0553324553178379,2904.0987066666667,2840.409572916667,-0.044920081829999466
2295,material_ext_nocable,3,False,1.328363737254724,1.3003462594424446,18.686074251945612,741.6442773983172,16952.664805467943,5383.728073053315,3.148870926509007,0.17138194412231128,0.0,3072.40413306,3072.40413306,0.0,135.45066554,,,,,,,,,,,
2296,material_ext_nocable,3,False,1.3998009911172586,1.0785460609316018,28.336596752825884,1069.752505017499,17404.755750622164,11267.15918487338,1.5447332788187422,0.23157841528954953,0.02364664,6740.90209543,6731.51082727,0.44384656,440.88506093,,,,,0.18274613686884367,0.05280737809551557,0.16790484087635993,0.055225405966554425,6733.68942,6732.4917749999995,0.08464996212426358
2300,material_ext_nocable,3,False,1.258585000169489,1.029584808063215,27.288359725368256,506.7730910593385,4385.760934509591,13426.486695878219,0.326649929639149,0.27760957780274276,0.02088637,3325.29303851,3319.18333832,0.32231448,199.24250344,,,,,0.1637077878742937,0.052825859532914486,0.14775644083595071,0.0552789356244233,3321.776173333334,3320.792170833334,0.10242811577044716
2298,material_ext_nocable,3,False,1.0537739492135803,1.2952262737266826,8.073794528101272,761.2924488057994,13276.67552921922,4069.98561402305,3.26209396993314,0.22577226346318088,0.05271237,5226.12650571,5181.52495976,1.0333196,312.52797365,,,,,0.39963534047734706,0.05285108364328744,0.34965878476835716,0.055287065237985676,5168.341259999999,5206.739029166667,0.1333963633909498
2297,material_ext_nocable,3,False,1.1208379777002748,0.8764612126561118,60.75492427397263,1160.5093966692805,4147.806228207601,2514.2132765756814,1.6497431887945668,0.09905362542659543,0.09475996,2119.74801421,1859.71531105,9.47419079,98.63984658,,,,,1.3285145166559063,0.05567165896907852,6.426154855542222,0.08410058650245911,1876.6066347826084,1837.6393446808515,-1.3147279643313396
2299,material_ext_nocable,3,False,1.35291922281727,0.9396240531322606,14.704006263062485,984.3742796708273,1706.2453288752129,5510.830455698878,0.3096167342819892,0.0964716509886665,0.08211825,4786.53872951,4695.84478379,1.25439571,259.59480637,,,,,0.5842285142171468,0.05269574763848865,0.5519734101907443,0.05511931832695026,4711.571461363636,4714.457637500001,0.056777062832755944
2304,material_ext_nocable,3,False,1.3717864989381068,1.2497932665874003,64.90443871834154,641.0868060333064,1601.7761661825916,18582.41298124078,0.08619850219665273,0.2596121823993334,0.01439249,7476.18653895,7472.59926002,0.15773336,401.37618625,,,,,,0.05283396860813246,,0.05527498713556469,,,
2302,material_ext_nocable,3,False,1.1375995555176268,0.9749030769562148,73.31468473487168,794.4348393163443,6421.620264359769,8893.318466269684,0.7220724512132902,0.21856463450847927,0.07119098,2169.68063768,2116.34718333,2.23110969,116.09157943,,,,,0.5365513778453769,0.052766851396437546,0.4907200554020183,0.05535887279718596,2130.0941777777775,2137.459464583333,0.08922923574050393
2303,material_ext_nocable,3,False,0.8439884920175055,1.0931135627301272,11.656386302662845,242.37567911406092,12023.649754611388,5140.208126427162,2.3391367545595365,0.23504123098470214,0.03567056,5213.81994036,5193.40385914,1.07814717,284.65578716,,,,,0.2771256237788691,0.052816181083331755,0.25040837259276794,0.0552611214243315,5198.53829111111,5201.387579166667,0.1012911068096526
2305,material_ext_nocable,3,False,1.3086021152551601,1.1061498190098682,51.12817365495538,220.0825445108772,4768.35743564268,13189.251571736675,0.3615335873842016,0.2340096483307238,0.0,2836.62061443,2836.62061443,0.0,75.1158316,,,,,,,,,,,
2306,material_ext_nocable,3,False,1.0126199450485307,1.2334196436295166,24.035560286103237,1030.0757558402483,9040.725396478098,6160.576773857632,1.4675128203648653,0.1543694699793321,0.0,2981.86032603,2981.86032603,0.0,159.04187311,,,,,,,,,,,
2308,material_ext_nocable,3,False,0.9875870930907963,1.0507744851582874,27.00221028444403,483.0310045179749,15922.343818597716,6509.372266811464,2.446064407743126,0.1919034427709017,0.05040012,3802.11625798,3765.27910752,2.08224259,220.33408373,,,,,0.38942895123146465,0.05280133794383114,0.33447312894306985,0.055278686141191344,3779.89714,3775.9371208333337,0.1518321988386739
2301,material_ext_nocable,3,False,1.0432263542262845,1.052932891649739,45.79259136853905,456.3860049152189,17135.779545473328,10315.173053595321,1.6612207528113845,0.09560053813763587,0.07046185,3262.20228765,3221.72091055,0.0,180.52046668,,,,,0.492916045221803,0.05287582953946123,0.47984537774860825,0.05523860282362762,3215.385984444445,3253.2286291666665,0.02687332610966896
2307,material_ext_nocable,3,False,1.3475653914012482,0.808120220137633,88.48804211571394,241.72714008089434,12907.725281011431,17386.22949741408,0.7424108420362936,0.289544871809741,0.14483099,1955.65238819,1361.36530521,6.86207114,66.7922422,,,,,4.311121959765872,0.09881915602053791,4.927396495319605,0.08217007835713337,1338.4288191489363,1331.9037979591837,-0.13341414828575582
2311,material_ext_nocable,3,False,1.151062976601175,1.075152102100504,59.32086830740952,825.124785938343,5396.766002608622,5721.225001091587,0.9432885442503907,0.19861668962786383,0.05107791,4959.67104624,4909.80627381,1.97523482,267.06661735,,,,,0.3922638640051229,0.052774646097759954,0.3589183195119425,0.055362686173126605,4935.197006666667,4900.186966666667,0.08878151059721694
2310,material_ext_nocable,3,False,1.375678476859176,0.8682141275142119,56.707689514538494,617.0798618060298,12583.489167322767,6224.721055268541,2.0215346287159695,0.21740790717120193,0.06102003,3286.63434887,2939.68731222,4.08075122,181.64844738,,,,,,0.16769392422990875,,0.07774617196815786,,,
2309,material_ext_nocable,3,False,1.0076261885977358,1.217422714961197,31.673851411170048,336.5802069289957,7831.6243310722675,15647.92385260649,0.500489675489298,0.1339761424127108,0.04822778,3254.90954461,3225.8567128,3.41662667,167.11816375,,,,,0.372492090798224,0.052856566641652836,0.3198850595800056,0.05525549970020668,3223.2670866666667,3244.397333333333,0.1519606220092051
2314,material_ext_nocable,3,False,1.3956788701441045,0.8226928956654385,80.71975383190475,423.3397441498587,8383.579924805803,14879.965997452924,0.5634139168221797,0.09619164884931403,0.0,2697.18798252,2697.18798252,0.0,87.0503119,,,,,,,,,,,
2313,material_ext_nocable,3,False,0.9016045576619551,1.1075568691007047,89.2465336273699,471.63686515087187,5888.2261358602045,15324.020349139642,0.3842481282133507,0.26771384555872924,0.04478148,5738.17588899,5700.41541072,1.86380482,391.92393448,,,,,0.33568901462723066,0.05295830131918157,0.2843940635734063,0.055500774128353594,5712.982755555556,5674.272222916666,0.1654454148391617
2312,material_ext_nocable,3,False,1.196104471561641,0.8937193901780887,35.54467647752446,843.4174553154851,6300.478707585914,7095.833449570348,0.8879124280978448,0.12957365444859456,0.03182214,4694.54829918,4680.40572406,0.06831531,272.19439492,,,,,0.2444612263284271,0.052814030100295076,0.22533662704470606,0.055236852689402025,4684.159204444444,4681.844254166666,0.08141629062971252
2315,material_ext_nocable,3,False,1.344943605243941,1.3569649842987208,12.686881769880902,561.3521183830455,10016.114383056703,10790.601939019873,0.9282257319526777,0.24065875886624327,0.25185849,1248.5857536,540.35991438,5.59865474,20.65291147,,,,,3.722617113071199,0.06006642689816318,2.613302836087215,0.0649739763511278,510.4859333333334,606.1840145833334,0.3501667590138451
2316,material_ext_nocable,3,False,1.0687508840639215,1.114368302834153,17.66656633709487,1126.82123734882,15957.168249006269,1848.1009619658785,8.634359581758005,0.20409470687160636,0.05876228,5847.42778181,5801.0804379,1.49676144,306.12704015,,,,,0.44576192266108383,0.052778927258040786,0.4051453082571435,0.055236415345000234,5832.784962222222,5800.49216875,0.0954666100559759
2317,material_ext_nocable,3,False,0.9559211953025113,0.9232170133278442,37.73724380920165,874.2998270341297,9170.143391989812,5337.76900005305,1.717973069253966,0.12845348770101622,0.10245611,2581.55960635,2496.20063487,7.83715294,157.54442012,,,,,0.795236898781097,0.05289438620508939,0.75312730819919,0.05568073809040412,2527.2864911111105,2490.323179166667,0.05439235858342612
2318,material_ext_nocable,3,False,1.0009789926730883,1.17177934665286,87.63079152779588,238.0216612200396,7793.888296005367,3918.7913716344406,1.988850019529034,0.14123290525213059,0.22374221,3071.87264977,2344.65785912,7.51196493,123.1977818,,,,,3.671024251683412,0.06137304714374291,1.2759925988382586,0.056749184090313765,2450.6643534883715,2426.0367340909092,0.9682730927397564
2320,material_ext_nocable,3,False,1.323894620467653,1.2126665746311658,16.227830044486936,968.7023974221546,10921.006078728804,14148.964890865685,0.7718590132186424,0.25802784541079715,0.1411574,3373.24805002,1602.78959695,11.08689173,95.66120061,,,,,,0.0924269584290665,,0.15455888421722963,,,
2322,material_ext_nocable,3,False,1.0790454352073637,1.2150441958665823,54.731837968004434,1056.2860844190654,16758.144154064732,4835.5455873262,3.465615999565231,0.11944170125311449,0.0,1721.38362566,1721.38362566,0.0,98.5146537,,,,,,,,,,,
2323,material_ext_nocable,3,False,1.0399225977430235,1.167300430022427,86.71803428790518,502.23459337700797,4960.344596568188,3437.476521604629,1.44301919311806,0.13714160189154306,0.21776425,4384.31011378,2360.10803488,36.56472692,148.23539042,,,,,,0.08850132385754227,,0.10251676385778666,,,
2319,material_ext_nocable,3,False,0.8026132686728045,1.0113304813663642,69.01181388622578,949.9780778619051,6660.060361647462,10456.074943374853,0.6369560659917983,0.10483022778386618,0.24308764,732.61758529,560.21977145,0.0,19.58824434,,,,,1.3541228606075775,0.05322052243627744,1.2799122063478594,0.056660273383561076,641.1854404761905,570.3796000000002,0.056347506675751925
2321,material_ext_nocable,3,False,1.0261120666169041,1.3206684146810233,34.11278852947333,912.3530104244837,9215.466761011572,14021.03871334334,0.6572599184282638,0.17882511959419312,0.02762076,4150.17631662,4132.3329921,1.83844324,227.85991745,,,,,0.21622303691962186,0.052900708832291296,0.19623196981396965,0.05527022313633589,4129.490537777777,4139.415908333333,0.09693695932543074
2326,material_ext_nocable,3,False,1.2431033276463408,0.8889563058074302,56.3626086157427,1177.430203100414,2168.3203696249684,15737.958680362926,0.13777646857914902,0.20216112255048316,0.09944928,2794.3732847,2688.4006284,1.91315619,133.80315107,,,,,0.698142216310807,0.05281183642701481,0.7832582766696458,0.05552631591257868,2728.731859090909,2688.7036604166665,-0.11491296345877738
2324,material_ext_nocable,3,False,0.8654464038149728,1.335438851715331,79.90340728505728,395.3917873447516,2708.9161154126314,2476.9537696952,1.0936482337924196,0.23532889148575495,0.08854148,3312.0626642,3224.54911488,13.52197009,210.67017389,,,,,0.6801681369443606,0.05290657557369758,0.6753683098942153,0.05532965084640718,3246.6853,3258.315552083333,0.0070818118706283
2329,material_ext_nocable,3,False,1.2299024852330107,1.2917164859309143,88.72064226108569,884.5436845701319,5629.0948517119305,9914.469470402137,0.5677656145411087,0.24918413936367262,0.04842183,5826.52304224,5760.27386204,0.0,396.4991319,,,,,0.35459861820237937,0.05259077280341548,0.33420011631683766,0.05501532450006414,5762.187082222223,5760.086479166665,0.05922920836891463
2325,material_ext_nocable,3,False,1.241865305278813,1.3398077994584856,71.65160942504558,642.9418299146637,1461.8282675182788,5258.1786680481655,0.27801038340542145,0.23929740636177568,0.23817677,1750.36905851,1192.44154852,0.0,58.62708267,,,,,1.3048188338560824,0.055777531715542776,2.208196640130725,0.05816276429811627,1154.6637902439024,1235.8615886363636,-0.5143033459226004
2330,material_ext_nocable,3,False,1.2676024263792651,0.8724274371111529,29.689178226463707,324.5173427947766,6202.899134628319,12412.722800195073,0.49972107123272236,0.2283395944677823,0.11058391,1687.39888252,1461.11713368,5.72896659,71.81422615,,,,,3.2442018317820875,0.06483067612017879,0.7919754598463581,0.0559699449709924,1413.5948295454546,1486.3920270833332,1.2151232192014778
2328,material_ext_nocable,3,False,1.1608624192586834,1.3830098669001911,21.682463077328666,355.34254915483507,18076.225105845493,6368.663419593446,2.8383074932541215,0.2311355415024551,0.22911198,2433.11373207,1986.33466417,6.97590563,97.46510292,,,,,1.415565091141732,0.0536271612324155,1.0854350824453645,0.06104167416376172,2135.99760952381,1854.3499558139538,0.2639983892707002
2332,material_ext_nocable,3,False,1.3369800673040992,0.8065598157990921,54.30213852691499,573.4260195805145,1414.4850969175936,11003.37565371721,0.12855010511612824,0.2908659100514357,0.0248312,7135.11760925,7125.95232038,0.29452596,388.72795038,,,,,0.19329575857623296,0.05282255621104867,0.1748757503257957,0.05527436355292424,7132.531586666666,7125.046120833334,0.10006210586674635
2327,material_ext_nocable,3,False,1.0967822751605412,0.8902586242658374,56.04321012193036,678.2418160331308,6983.791440631495,13148.047831549198,0.5311656551684916,0.09679325004332602,0.27480998,2782.87621219,2051.18625861,16.03884859,109.83831974,,,,,,0.10482472226633213,,0.053609645129778505,,,
2334,material_ext_nocable,3,False,1.2845400272402356,0.9544987263512571,66.04345120785094,677.1775021493115,18120.706192181424,11939.404343744141,1.5177228001056924,0.19621987965682297,0.0,1562.60436957,1562.60436957,0.0,93.1243025,,,,,,,,,,,
2331,material_ext_nocable,3,False,1.157105337121569,1.0684179012468071,59.917597220632004,631.4410280205598,4661.652454178951,10754.160299807734,0.43347433218586984,0.23312018058772205,0.08279168,4793.89684211,4697.47082673,1.54975395,299.28383306,,,,,0.6323708943836511,0.052795751016882414,0.8721155692895473,0.055203688465243934,4690.532713333334,4732.247753191489,-0.31870632364555856
2333,material_ext_nocable,3,False,0.9221591595012574,1.1480180554483825,70.41636740759299,537.48830526755,9690.948520738537,17903.148901223005,0.5412985488869237,0.2724451426612144,0.21060319,2316.59998139,1777.49079438,28.43190991,97.85646012,,,,,1.2920998916189943,0.052674744870928915,0.9633736637653019,0.058413539369001455,1854.8551829268297,1785.5877199999998,0.2914919814235488
2336,material_ext_nocable,3,False,1.280201056577071,1.3251843233888763,85.90194032396546,1170.7035374361196,14226.63194316564,12921.091880709584,1.101039453515933,0.15639410646328006,0.08287097,2824.66450137,2392.5008924,11.8014179,138.75706416,,,,,,0.1392472319697648,,0.06909403111611528,,,
2337,material_ext_nocable,3,False,1.0938372888423955,1.1527957896541343,43.81472202412189,478.1889283591736,1081.9959147096997,11619.626520607771,0.09311795975462259,0.28253159309123654,0.00812891,7685.20068095,7683.98006072,0.02003576,624.21720531,,,,,,0.052789786760198396,,0.05525066755866198,,,
2335,material_ext_nocable,3,False,1.270488828932649,1.2811073226526077,33.75332573024986,207.78505683675507,17557.959222185003,13077.245151589104,1.3426344018679972,0.26127540611369526,0.11578345,3486.37096721,3335.00020021,0.4098253,179.2831985,,,,,0.7875166640946277,0.05269058840942031,0.8043194975186575,0.05586192061930807,3411.8957886363637,3301.9616234042555,-0.02111125985101448
2339,material_ext_nocable,3,False,1.017388196507624,1.1601410986585068,85.33057382633801,1094.4210869961903,1552.39198120288,19719.063342048936,0.07872544219139248,0.2210398547310022,0.0,1783.30603022,1783.30603022,0.0,114.38805989,,,,,,,,,,,
2340,material_ext_nocable,3,False,0.9292076727242919,1.012427585274358,38.343545147053476,861.9139626040309,4929.910633899528,17077.981848094423,0.2886705629359603,0.22418405022552101,0.34865912,1849.35891985,1130.34297682,43.38108572,30.23045205,,,,,1.5839922067622338,0.05517207804382616,1.4695203214213455,0.05638859670395674,1273.7224513513515,1246.7798948717948,0.07497718400322623
2341,material_ext_nocable,3,False,1.3102319665103908,1.3562528172793626,7.879141977696827,349.51275179863046,5213.296074596592,12360.382127774545,0.42177466850980216,0.21171565307949994,0.05299648,5919.14767324,5868.80351076,2.28992471,319.0035518,,,,,0.4067344765775681,0.0527771426644805,0.3516658692955903,0.055313585875042794,5873.473053333334,5894.466754166667,0.14522305423945042
2338,material_ext_nocable,3,False,1.217797583180212,0.8487423299618014,76.44960985182972,323.50650663442184,2070.4478720415086,2588.1156532053556,0.7999827478641766,0.2699690226589016,0.0536518,7012.23807981,6958.38857114,3.25639983,432.95116005,,,,,0.3815444788331105,0.05282958611958964,0.3541304079399665,0.0552625449632968,6946.231355555555,6990.320852083333,0.07452767896806037
2342,material_ext_nocable,3,False,0.8446125861259458,1.39018577445118,5.383344135242717,340.28093705409816,10762.818290908697,12080.2172036806,0.8909457594545139,0.11109133754097936,0.0,3050.2153412,3050.2153412,0.0,80.19581506,,,,,,,,,,,
2343,material_ext_nocable,3,False,1.3067389328471217,1.030821190515076,68.8670831292544,378.14851352387836,10322.937440289907,2319.215448099477,4.451047205963217,0.27158834586128267,0.16348715,2505.80114836,1901.41355466,4.14752844,95.08734565,,,,,4.605630898658564,0.06637672518313807,4.648547693605035,0.06451126457515247,1943.9298651162792,1938.3270088888885,-0.0092751170768088
