sample_id,E1,r,E2,nu,e2_over_e1,grid,H_mean_x0,r_x0,H_mean_y0,r_y0,vm_x0,vm_y0,apex_k_min,apex_k_max,apex_k_ratio,apex_k_max_dir_deg,apex_k_x,apex_k_y,apex_k_wale,apex_k_course,apex_H_apex,apex_n_fit,apex_fit_rms_mm
8380,3500.0,0.4,8750.0,0.3285714285714286,2.5,A,1.6877294124768885,0.05320968676104169,1.3890628603469177,0.05522983808599161,1690.3246,1858.30317173913,0.8445586569454558,0.9330207809225939,1.1047436116481026,179.81404224295824,0.9330198492673274,0.8445596414978203,0.8445596414978203,0.9330198492673274,0.8887897189340248,35,0.07282795065449885
8396,7000.0,0.4,17500.0,0.3285714285714286,2.5,A,1.3628184229090416,0.05306795506986667,1.1179781884304263,0.05528815782703663,2629.185068888889,2768.9026723404254,0.5930362834513028,0.6277655363952667,1.0585617674889123,179.7284771423655,0.6277647565204753,0.5930370764236905,0.5930370764236905,0.6277647565204753,0.6104009099232848,35,0.044146995628699
8397,7000.0,0.4,17500.0,0.3857142857142858,2.5,A,1.3252434908200712,0.05303919501921577,1.0862812658064926,0.05528756425658625,2778.150606666667,2903.9544212765963,0.5640678793583356,0.593244670357866,1.0517256735709202,179.7016113186315,0.593243879092479,0.564068681409045,0.564068681409045,0.593243879092479,0.5786562748581008,35,0.04136309506486337
8308,5000.0,0.625,8000.0,0.3285714285714286,1.6,A,1.6249062931075782,0.05308314143430214,1.377520383572579,0.05535485212351133,1636.8891755555555,1729.5737130434782,0.83974805142422,0.8856620298280959,1.0546758975218882,179.62100377814127,0.8856600212494504,0.8397501118047757,0.8397501118047757,0.8856600212494504,0.862705040626158,35,0.06934221860607875
8398,7000.0,0.4,17500.0,0.44285714285714284,2.5,A,1.2854912283078337,0.053010445273729515,1.0517221597506685,0.055286310682717534,2963.0322244444446,3075.8724520833334,0.5316990050035721,0.5556857871878478,1.0451134607335113,179.66787148091092,0.5556849812392528,0.531699819601239,0.531699819601239,0.5556849812392528,0.54369239609571,35,0.0384208115110327
8399,7000.0,0.4,17500.0,0.5,2.5,A,1.2433291568708933,0.05298204895941618,1.0140279081767476,0.05528457780167213,3196.1086533333337,3295.0823229166667,0.4955963657606782,0.5148171963780338,1.0387832356031386,179.6255097431431,0.5148163753105175,0.4955971935283139,0.4955971935283139,0.5148163753105175,0.505206781069356,35,0.035310314468366376
8400,10000.0,0.4,25000.0,0.1,2.5,A,1.3331654281499152,0.05308737111604165,1.0847441232660142,0.05529605432508313,2911.6209422222223,3084.857421276595,0.5556705520132162,0.5905693846172313,1.0628048984737004,179.747218464054,0.59056870537794,0.5556712420067749,0.5556712420067749,0.59056870537794,0.5731199683152237,35,0.04127355159655344
8401,10000.0,0.4,25000.0,0.15714285714285714,2.5,A,1.306247754102664,0.05306149240512824,1.0630147467241255,0.05529568231650381,3011.4929911111108,3170.311019148936,0.5365498451309784,0.5669900512768051,1.0567332306999286,179.7242698694121,0.5669893463576978,0.5365505594839532,0.5365505594839532,0.5669893463576978,0.5517699482038918,35,0.03939729104697112
8402,10000.0,0.4,25000.0,0.2142857142857143,2.5,A,1.2782037008322817,0.053036209067454286,1.0396555570036123,0.055294631806615195,3133.581695555556,3278.2121191489364,0.5154689898324653,0.5417164080531939,1.0509194902864272,179.69827849408463,0.5417156802326586,0.5154697257799791,0.5154697257799791,0.5417156802326586,0.5285926989428296,35,0.03742835099914926
8403,10000.0,0.4,25000.0,0.27142857142857146,2.5,A,1.248957456383958,0.053011587728699204,1.0145892966724792,0.055293031777765594,3282.135015555556,3413.6683187500003,0.4923221917819363,0.5146592286067987,1.045370769788001,179.66798137927955,0.5146584785789429,0.49232294868010035,0.49232294868010035,0.5146584785789429,0.5034907101943675,35,0.03536058119036522
8404,10000.0,0.4,25000.0,0.3285714285714286,2.5,A,1.21842710137475,0.05298774493403797,0.9877331879556862,0.055291016803295984,3463.1284266666667,3580.95520625,0.46700051895021705,0.48572843678281463,1.0401025632149115,179.63225203331194,0.4857276653137452,0.46700129610267205,0.46700129610267205,0.4857276653137452,0.4763644778665158,35,0.033191927289428456
8405,10000.0,0.4,25000.0,0.3857142857142858,2.5,A,1.1865329000382896,0.052964834216216145,0.9590018512032933,0.05528874434808158,3685.0166511111115,3789.420272916667,0.43939656798989957,0.45483605192880916,1.0351379256545865,179.58935085200062,0.4548352588721542,0.4393973656343859,0.4393973656343859,0.4548352588721542,0.44711630995935436,35,0.030918570592106575
8406,10000.0,0.4,25000.0,0.44285714285714284,2.5,A,1.153194606923486,0.05294306084643421,0.928313648211207,0.05528636205479473,3959.963306666666,4051.2696479166666,0.40941451781217525,0.4219042761773944,1.0305063885666825,179.5375258043971,0.4219034624870213,0.40941533509885775,0.40941533509885775,0.4219034624870213,0.4156593969947848,35,0.028537672633543218
8410,13000.0,0.4,32500.0,0.2142857142857143,2.5,A,1.1786436940128246,0.05297811331341209,0.949022283260212,0.055293348688085234,3878.957328888889,4004.39341875,0.4274812348743622,0.44375352567174264,1.0380655090092152,179.61573042139375,0.44375279377120047,0.4274819710677046,0.4274819710677046,0.44375279377120047,0.4356173802730524,35,0.030140070657901103
8407,10000.0,0.4,25000.0,0.5,2.5,A,1.118338294045145,0.052922641154545765,0.8955968532458237,0.05528400433035195,4305.925208888889,4384.518254166666,0.3769779147596963,0.3868701474552862,1.026240881251348,179.47452016745603,0.3868693154304634,0.37697874950565613,0.37697874950565613,0.3868693154304634,0.38192403110749124,35,0.02604548354980204
8408,13000.0,0.4,32500.0,0.1,2.5,A,1.2267103187267787,0.05302088016079944,0.9908254077522519,0.05529692722648906,3579.147024444444,3731.9875958333337,0.46653765300215,0.4886657333023491,1.0474304274431139,179.68403917409242,0.48866506041875724,0.4665383316972522,0.4665383316972522,0.48866506041875724,0.47760169315224954,35,0.03345349179945238
