sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,cable_angle,crown_height,max_stress,mean_stress,cable_tension,boundary_reaction_mean,verts_path,stress_path,H_mean,H_max,K_mean,K_max,k1_mean,k2_mean,H_mean_x0,H_mean_y0,H_crown
174,motif1_cable,1,True,0.9608437478786724,1.0257238425636603,33.960568246258184,611.9722092288332,154.53001989842824,0.18653698,1363.40641796,1117.4295277,0.0,44.46840612,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00174_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00174_stress.csv,1.2295152410178318,2.638510701723742,1.5107765944093638,5.491404644201489,1.4897528757177656,0.9692776063178976,1.152834042001568,1.0196944227427358,0.8863935787529303
177,motif1_cable,1,True,0.8515825641715015,0.8033420560001603,49.40983802968607,419.117322985285,52.98349775404671,0.0,2208.52110814,2208.52110814,0.0,105.56022729,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00177_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00177_stress.csv,2.462767778479327e-15,1.0726212552408218e-14,-5.5589624603692624e-14,7.051902094569523e-13,1.283685478253181e-07,-1.2836854289978254e-07,2.5291055750501607e-15,2.078181162553252e-15,1.92135649251495e-15
150,motif1_cable,1,True,1.0186762749037483,1.27460708984627,64.53951726137576,1045.095196702062,111.43790277923294,0.08490673,4143.18199906,4050.18423623,0.0,202.93336848,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00150_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00150_stress.csv,0.5256669719336922,0.6507885526561429,0.2737817216312692,0.3927245411396665,0.5706302185531086,0.4807037253142757,0.511480801005954,0.5243744502665663,0.5031565708472223
178,motif1_cable,1,True,1.0535184334688057,1.074305497744498,60.26699183862408,1147.7561557851463,36.8151424622583,0.18827208,2104.25569139,1825.55548872,0.0,75.82253848,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00178_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00178_stress.csv,1.150029526534942,1.6952658987833085,1.3128133965059443,2.806140038441709,1.3011273671266066,0.9989316859432774,1.0443002488823971,1.0989109097173348,0.9482277867575672
179,motif1_cable,1,True,0.9712110920855064,1.2603690260462086,4.715732191791371,757.4898256040536,61.77247960229512,0.06796783,3828.72948822,3767.03315602,0.0,190.42207754,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00179_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00179_stress.csv,0.4219117692353789,0.5308610502978236,0.1763556493185427,0.2673780124924996,0.4580729866673229,0.3857505518034348,0.4259583975914249,0.4034103760282425,0.4006426723106369
181,motif1_cable,1,True,1.1555094627882692,0.9900350137762544,21.239683830119656,487.9701996015718,132.35788662481391,0.13140046,1041.47234337,959.73898878,0.0,50.1620704,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00181_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00181_stress.csv,0.8209278527293524,1.103827122990061,0.6676409942091353,0.9721245606870604,0.9041206247761316,0.7377350806825734,0.7769406143040382,0.788670544742249,0.7186315540267655
176,motif1_cable,1,True,1.086191961469662,0.8724664842276332,43.3492258968856,348.43421073894115,65.3604223483575,0.18748297,1876.04333293,890.70913664,0.0,39.89318734,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00176_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00176_stress.csv,4.716153348987001,11.391957854783808,3.6568534250109694,47.16619961765056,9.151525806037496,0.2807808919365056,3.8591535550443936,3.22161430397462,1.1972738770669418
180,motif1_cable,1,True,1.2986933543574963,1.14706806742079,69.56827335515852,496.2876054977232,151.0753237234203,0.05088471,2480.29097241,2448.05303573,0.0,136.84347756,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00180_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00180_stress.csv,0.3135198911850008,0.3175583332483181,0.0973001296053558,0.1108473480274753,0.3368804914141802,0.2901592909558213,0.3121968794398455,0.3123936992147237,0.310007893174987
184,motif1_cable,1,True,0.9528452484547812,1.3293975984613906,47.8445381447836,236.023755955924,128.58796249167395,0.01601971,4750.38114537,4746.366035,0.0,257.08272239,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00184_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00184_stress.csv,0.0988441889452358,0.1230051339234813,0.0096777040535317,0.0149150078421749,0.1070517298489926,0.090636648041479,0.0991535701273153,0.099040710677825,0.0992370059867878
185,motif1_cable,1,True,1.1980515692273048,1.373991518242362,52.30604475069997,1061.8180234205963,60.969541869658144,0.05840763,5618.20740542,5571.22061049,0.0,281.71573058,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00185_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00185_stress.csv,0.3595267027707211,0.409428030212068,0.1279929625104828,0.16765059463692,0.3872599019391571,0.331793503602285,0.3581388641730808,0.358536582262041,0.3545403333648581
183,motif1_cable,1,True,0.918717376488549,1.058955249094255,0.4785255765523757,784.8445641017037,108.66382537240553,0.18719929,1910.6020695,1623.84642561,0.0,69.52443674,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00183_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00183_stress.csv,1.2757769958378502,4.186530873573321,1.6516504340974585,9.96690066218224,1.600989353860136,0.950564637815564,1.4025121036298138,0.936767769270379,0.8859874507284313
187,motif1_cable,1,True,0.9973981648012652,1.3073638062941098,16.45711862031845,1117.2142160235314,94.39784248176312,0.07963715,4657.26310781,4561.43767481,0.0,236.25199039,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00187_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00187_stress.csv,0.4927290194033078,0.6306694929833704,0.240574552982521,0.3678446653331753,0.5351590842836642,0.4502989545229513,0.4963992927838164,0.4732722389396864,0.4668471615941093
188,motif1_cable,1,True,0.8409266358831562,0.8467700901223922,63.86924658807487,726.1790167900078,40.81452815234896,0.0,1802.34545242,1802.34545242,0.0,95.58105272,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00188_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00188_stress.csv,2.462767778479327e-15,1.0726212552408218e-14,-5.5589624603692624e-14,7.051902094569523e-13,1.283685478253181e-07,-1.2836854289978254e-07,2.5291055750501607e-15,2.078181162553252e-15,1.92135649251495e-15
189,motif1_cable,1,True,0.8522741842135867,1.2858211275492666,73.2712946161232,546.5642191213726,16.47705663210667,0.04356099,4242.59208922,4178.65110261,14.79833114,230.3956357,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00189_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00189_stress.csv,0.2701635910398469,0.4042836187901685,0.0723818615893567,0.1461366411783218,0.3048417284074117,0.2354854536722821,0.2738245167628119,0.2686542661238923,0.2693695762228142
186,motif1_cable,1,True,1.0880599330555638,0.9135451105676388,35.30725682775605,385.8729402469037,87.56556665376506,0.18304887,1432.10907211,866.05060213,0.0,37.6660702,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00186_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00186_stress.csv,2.0584797967217816,7.960888661623958,2.220730232524672,27.291012931638328,3.5404581851807384,0.5765014082628245,1.902103428217084,1.0949219411426454,0.8318794663591546
191,motif1_cable,1,True,1.3841744666044509,1.3537537302301217,14.96775773685054,831.3186093796036,15.463275790091329,0.04347847,5451.59504688,5408.26736383,14.70483827,275.71160115,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00191_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00191_stress.csv,0.268196708341709,0.291746561499405,0.071204022325697,0.0835017414911399,0.2885243357769457,0.2478690809064722,0.2682462541199674,0.2652429003836232,0.2665927727220047
192,motif1_cable,1,True,1.367041637132152,1.3355800940757545,20.99549682024249,527.8855517553168,135.1378954409332,0.02950884,5075.54143069,5061.54373114,0.0,259.57257996,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00192_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00192_stress.csv,0.1820635135445821,0.1957812099382947,0.0328121215471123,0.0381927200088815,0.1957650827142342,0.1683619443749301,0.1821192813244546,0.1815852921072481,0.1811605050272962
190,motif1_cable,1,True,0.8330566546383715,1.0172503064974228,51.133103268198525,210.79154363464585,9.333303875799144,0.13709411,1706.29812087,757.22838335,105.22060252,33.00870283,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00190_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00190_stress.csv,5.274469207960541,14.300684656300172,3.655281364792261,138.29048770675237,10.406231438309408,0.1427069776116745,5.065026690931727,5.307000382705061,4.560732487725863
194,motif1_cable,1,True,1.2442258772215893,1.1359097098835784,80.20413764891855,1008.622416319605,62.93915773861388,0.10968664,2535.95712145,2394.72469421,0.0,123.31047574,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00194_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00194_stress.csv,0.6691421164285764,0.7177182223494456,0.4434069116278233,0.5586529405698042,0.7205201908221224,0.6177640420350303,0.6535334691265381,0.6609457417629354,0.6356655782073855
195,motif1_cable,1,True,1.2570232988546104,0.9243814247745934,83.22570497870782,645.4726289243159,141.9111434876862,0.13552576,1934.42481258,1718.3723091,0.0,86.1190736,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00195_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00195_stress.csv,0.8930168013324924,1.7535396331717423,0.7959353748814525,2.5725579033295256,1.046579079377897,0.7394545232870876,0.9298427880914149,0.7430082491136197,0.7132604623304971
196,motif1_cable,1,True,1.2492699916527772,1.2665799225261252,32.82675063645672,449.1108186318543,45.732487368267904,0.03391623,3860.82773303,3845.32002669,0.0,194.70317247,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00196_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00196_stress.csv,0.2092507446312041,0.2250173733020848,0.0433463206546971,0.0515981681800839,0.2251200151900714,0.1933814740723368,0.2093221456194737,0.2086482474606483,0.2078524666435018
193,motif1_cable,1,True,0.957752922932796,0.919165895888589,31.8597402131773,1106.5822317183388,115.8401828880726,0.30216935,1488.42595669,1109.03213124,0.0,26.48411154,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00193_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00193_stress.csv,1.7482743984283866,3.5051856362022904,3.026727617347176,10.240603505890835,2.127242206668545,1.369306590188228,1.6204303749888636,1.463693152316028,1.166090898764786
198,motif1_cable,1,True,1.150408294942174,0.933193421943668,48.5086587775978,1161.631330763693,71.68916368160043,0.23229314,1742.65680088,1381.4782727,0.0,62.19126042,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00198_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00198_stress.csv,1.3978049173600595,2.2820319280372874,1.937417656386751,4.259620999292261,1.6212748212831314,1.174335013436988,1.278266242486562,1.2458527716452397,1.0639132911104956
197,motif1_cable,1,True,0.8633974693371353,0.9448277779824232,52.97466036961495,656.3473585943566,155.15546098053468,0.27162988,1572.30141454,987.74087912,0.0,37.25136274,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00197_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00197_stress.csv,1.928930448376296,7.188188563688993,3.541801700839665,35.52322357843322,2.7867515442866853,1.071109352465906,1.4729213509211765,1.502047754647425,1.074747492315253
199,motif1_cable,1,True,1.2397044178185537,0.9280255955828308,22.19630474541713,678.1919932913421,112.69732020707131,0.14652208,1860.55456924,1615.26767924,0.0,80.8206838,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00199_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00199_stress.csv,0.9581795082761104,1.7991012564569762,0.9160544897985928,2.672151146079151,1.1215464367351773,0.7948125798170436,0.8303420190714795,0.9186230403463644,0.7683188994605666
200,motif1_cable,1,True,1.3741411161013084,0.903199712539055,9.12387224585706,282.00986156233614,5.848978537124368,0.05719237,2490.7273218,2390.43855184,44.72533594,126.84893712,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00200_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00200_stress.csv,1.4486641284176371,7.378788531962303,0.0992645430980676,8.357188354462702,2.97886995500534,-0.0815416981700659,1.6846473788726886,1.96104117196993,3.2159471960717534
202,motif1_cable,1,True,1.0999560856290354,1.349537895590298,87.4482622065813,623.3296682466021,89.16263525273939,0.03862735,5091.64975938,5071.39735335,0.0,261.44263276,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00202_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00202_stress.csv,0.2385674418290489,0.2938518368297786,0.0563625184456796,0.0768995124917925,0.2574471388284802,0.2196877448296176,0.2381232801924816,0.23916135263565,0.2388349413381965
203,motif1_cable,1,True,0.8360586591210912,1.103158430389822,3.239078779854753,1081.1157370174228,75.33841217330723,0.18828951,2712.88252565,2375.96667444,0.0,113.83283041,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00203_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00203_stress.csv,1.6413487388974706,9.294774479988856,1.9796518143511592,29.319781821031903,2.5321072519975947,0.750590225797346,2.127595924974949,0.908835967450634,0.8745610581567472
204,motif1_cable,1,True,1.2554126290055136,1.201484087947413,45.81784644114296,408.23142274211216,135.636913178072,0.0379653,2972.07398446,2953.49300892,0.0,154.09737277,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00204_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00204_stress.csv,0.2342017102470236,0.2453999833808529,0.0542962726555006,0.0624670987054125,0.2517615024161261,0.2166419180779212,0.233959454053991,0.2336985874775821,0.2326755705797338
205,motif1_cable,1,True,1.1314525775170785,1.1309004417633648,85.46463220233136,964.8537558285798,99.50004008354745,0.12702309,2352.61773144,2190.13772166,0.0,102.93350967,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00205_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00205_stress.csv,0.7784845722643327,0.9240418791488404,0.6004941353696392,0.8886388066573748,0.8468066584436817,0.7101624860849833,0.737979721948508,0.7734033461926385,0.7156550279164973
206,motif1_cable,1,True,0.8304099686742665,0.9982196186138164,39.07078487120667,1170.312493859701,39.51878685122242,0.27699179,2385.32457147,1805.35023306,0.0,82.29971441,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00206_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00206_stress.csv,1.84330443156466,7.589227217389883,3.461184510015028,34.6699760133152,2.5141147726384547,1.1724940904908647,1.508778854911252,1.3868088994622605,1.1258137907363666
207,motif1_cable,1,True,0.943408257422632,0.9426874940017312,29.665427360201644,439.63401766318384,172.00645932223645,0.23286113,835.07611034,574.44532705,0.0,15.64881466,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00207_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00207_stress.csv,1.5601033364078694,4.1887493734907215,2.4479091681353675,13.909779827581978,1.9750015795845053,1.1452050932312337,1.4303481040507111,1.2156251171177836,0.9666565150430546
208,motif1_cable,1,True,1.3127511653391326,0.8395179775401787,13.79627716157335,669.534439452737,28.927183713155912,0.13457196,2955.89196587,2245.11696955,100.00918824,118.28224669,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00208_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00208_stress.csv,3.635049460061593,11.799886160209862,0.943127074253468,48.948652462335644,7.28307031464325,-0.0129713945200637,3.844012418030077,4.03869923366714,5.256161316585158
209,motif1_cable,1,True,0.9057762515420802,1.326833290583191,74.81185803434217,753.0412794749792,44.233610472119125,0.05022804,4849.9713932,4810.37573897,0.0,267.02613412,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00209_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00209_stress.csv,0.3108840928658147,0.4148185788861536,0.0957763842628366,0.1588018556375416,0.3396339731652891,0.2821342125663404,0.311159568343448,0.3115571735789302,0.3082704818783435
210,motif1_cable,1,True,0.8014296339273019,0.8070130794394569,62.652398080741776,871.5403523122424,114.32348610260246,0.0,2219.07081429,2219.07081429,0.0,117.36954626,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00210_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00210_stress.csv,2.462767778479327e-15,1.0726212552408218e-14,-5.5589624603692624e-14,7.051902094569523e-13,1.283685478253181e-07,-1.2836854289978254e-07,2.5291055750501607e-15,2.078181162553252e-15,1.92135649251495e-15
211,motif1_cable,1,True,1.1365204167851743,1.2710279907748696,77.46529198181811,1128.919141024701,165.00776491191397,0.08779719,4106.13525914,4015.72638629,0.0,195.42397424,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00211_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00211_stress.csv,0.540179160336082,0.6445358195886363,0.2890186399220799,0.3937479898224753,0.5832967385957469,0.4970615820764172,0.5262595903662988,0.540933614731114,0.5213984587326965
212,motif1_cable,1,True,1.1030771882773287,0.936467739517404,36.75807158902107,516.0348647845467,34.29553793462195,0.18550954,1255.70261974,891.62960347,0.0,39.28029539,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00212_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00212_stress.csv,1.2134461503827634,3.3359874408057064,1.4635932633688888,8.479357091125452,1.4657066833376482,0.9611856174278786,1.0754351888999925,1.0776901532348246,0.8859351436854274
213,motif1_cable,1,True,1.1093832872700513,1.038323401258151,23.16097678492184,1096.2002713158204,102.25137068312554,0.19093279,1807.08894308,1501.52629208,0.0,65.66862706,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00213_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00213_stress.csv,1.1496238388056068,1.468316509093368,1.3097556154218666,2.144431333212903,1.280406202700985,1.0188414749102286,1.1163981344260931,1.0530698296736996,0.9622995426097356
214,motif1_cable,1,True,1.2132510406621906,1.1098188065170778,71.23295890389153,429.0448755085529,2.943809339353025,0.05987902,1903.00782773,1791.88289458,29.93992225,98.70906758,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00214_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00214_stress.csv,0.3703735834032977,0.3847788874009329,0.1357954618142869,0.1624206631614101,0.4010195083125053,0.3397276584940901,0.3675665255263684,0.3695512603364765,0.3673063125413924
215,motif1_cable,1,True,1.3080676231112105,1.2118629400517813,33.478900749682225,462.7822214560595,163.90667257693178,0.03848522,3234.21026155,3213.88353196,0.0,170.88648916,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00215_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00215_stress.csv,0.2373362212893141,0.2454945281321272,0.0557578415103943,0.0637615355402183,0.2550788075759519,0.2195936350026764,0.2371283927589771,0.2366696958620202,0.2357823998826445
216,motif1_cable,1,True,1.062624419911245,1.0685276960833845,25.40040258524872,376.3885063267709,167.66285862802448,0.0972607,1191.16847102,1111.80385489,0.0,53.45155189,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00216_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00216_stress.csv,0.6078269361333121,0.7265787805600991,0.3659657444173929,0.5252168556896402,0.6621866148331663,0.5534672574334578,0.6025233922805749,0.5781425000119785,0.5561536295570196
217,motif1_cable,1,True,1.2352696771780296,0.8570729595757026,3.953717408502672,895.068838473254,124.7599272285113,0.18763344,2610.45378019,1944.36472816,0.0,98.97756689,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00217_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00217_stress.csv,2.7297556914845336,12.429106872163144,2.037649984161837,33.39887321107291,5.12248500814713,0.3370263748219375,1.601996218912571,2.567504524273017,0.8280962966652553
218,motif1_cable,1,True,0.8167384294052699,0.8812250071729041,12.564523082159564,476.1629400787551,73.76185909313747,0.0,1505.89222822,1505.89222822,0.0,86.13486596,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00218_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00218_stress.csv,2.462767778479327e-15,1.0726212552408218e-14,-5.5589624603692624e-14,7.051902094569523e-13,1.283685478253181e-07,-1.2836854289978254e-07,2.5291055750501607e-15,2.078181162553252e-15,1.92135649251495e-15
219,motif1_cable,1,True,0.8834538618121816,1.0507954963244983,78.11090606261945,277.93150842811394,125.67250962949652,0.1274628,1459.57944725,1044.63364314,0.0,44.94258804,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00219_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00219_stress.csv,4.283207932823789,11.60064259734302,1.730842973298402,30.51408862616892,8.434594880538617,0.1318209851089624,3.628546640924316,3.4345314715527024,1.0381462189395962
220,motif1_cable,1,True,0.911248486624454,1.0125198018624904,40.5550100677558,358.8121840028757,159.32644730252912,0.17431201,1164.80944121,908.65715417,0.0,36.71292016,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00220_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00220_stress.csv,1.4048556261589746,5.15239708364977,1.823992974341524,16.197254245242366,2.071048104563213,0.7386631477547363,1.0854392337276502,1.2649149175578576,0.8071539622915157
221,motif1_cable,1,True,1.275769259818153,1.1376827380426258,23.93810314234412,294.5073671812562,10.104242698127512,0.03308235,2272.25264856,2230.5357758,7.97326529,125.53328416,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00221_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00221_stress.csv,0.2042747673405658,0.2063514520923789,0.0413028975895423,0.0466115644159305,0.2196093515519311,0.1889401831292003,0.2040041610600644,0.2038854715494547,0.2036804559038711
222,motif1_cable,1,True,1.3793150416599458,0.9220850620437578,61.299400452071005,321.700386354516,133.93359369258073,0.0481699,2395.25918816,2366.54519667,0.0,126.89853443,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00222_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00222_stress.csv,0.3181663420181732,1.0377113087032908,0.0877602956038558,0.6004144427536574,0.4063233047583223,0.230009379278024,0.2912763278275428,0.4180844177229568,0.4138860859592797
223,motif1_cable,1,True,1.3918196587421146,1.179284683015862,59.71340435466966,200.15532705870427,137.36286628594385,0.01601885,3079.53139894,3075.95572848,0.0,177.58013873,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00223_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00223_stress.csv,0.0989429426161811,0.0999939263519409,0.0096895525888711,0.0107725561628912,0.1063571810061772,0.091528704226185,0.0988780105756742,0.0988908888810872,0.0988203178948644
224,motif1_cable,1,True,0.9347439559717136,0.9682554476652864,48.98088159053914,360.6453269755527,96.22879520918748,0.20668016,842.31585658,593.024857,0.0,20.1072831,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00224_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00224_stress.csv,1.4482707033031572,4.633761244203446,2.123637573522728,16.13549144447749,1.8669364438966871,1.029604962709627,1.2062715854041792,1.1903653719981362,0.8983542455494614
225,motif1_cable,1,True,1.0641478445510164,1.2166867889469837,26.67051586181969,854.0902262562844,160.7260491184454,0.0880247,3240.4200592,3157.38866482,0.0,151.08184277,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00225_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00225_stress.csv,0.5446066363940024,0.6730550742036275,0.2938482561326314,0.4071757156843232,0.5905348055308005,0.4986784672572044,0.5441660092853661,0.5254761069930627,0.513318079501603
226,motif1_cable,1,True,1.0318214662522385,1.3376304859676809,66.84963826977544,420.43349018140486,113.05645677021354,0.02761579,4872.01960794,4860.70917801,0.0,255.31995109,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00226_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00226_stress.csv,0.1705142318188857,0.2073019279610981,0.0287944147112635,0.0410581621730669,0.1842561157576937,0.1567723478800776,0.1712625012171799,0.1708451245570086,0.1712013817637648
227,motif1_cable,1,True,0.9456066772834896,0.8533199676839924,42.15124763382139,908.6217211338115,40.448715623784864,0.0,1663.75228254,1663.75228254,0.0,74.67524746,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00227_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00227_stress.csv,2.462767778479327e-15,1.0726212552408218e-14,-5.5589624603692624e-14,7.051902094569523e-13,1.283685478253181e-07,-1.2836854289978254e-07,2.5291055750501607e-15,2.078181162553252e-15,1.92135649251495e-15
228,motif1_cable,1,True,1.0723175397714158,1.0085563156639263,36.11230715488272,588.0904764559918,27.560095052284016,0.16332525,1510.18306801,846.97781048,114.84565258,40.33973373,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00228_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00228_stress.csv,1.0002540582739294,1.6211939360061942,0.986794990226186,1.9775248088508133,1.1939213686383257,0.8065867479095332,0.950533540628932,0.9791678864341716,0.878999058716521
229,motif1_cable,1,True,1.194780669471165,0.8355758958040997,47.02082342749276,922.2539478259654,88.7770638215947,0.21492158,2746.32960657,1776.61731773,0.0,92.31892241,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00229_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00229_stress.csv,3.8281899131840063,12.751140563335529,3.464932552678822,34.72953694515454,7.219213035646181,0.4371667907218325,3.2316106930676574,2.500264560020972,1.0878191487650344
