sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,E1,E2,r,nu,crown_height,max_stress,mean_stress,cable_tension,boundary_reaction_mean,cable_wale_tension,cable_course_tension,verts_path,stress_path
2138,material_ext_nocable,3,False,1.126793168520427,1.2686759316620428,54.918935337669915,477.27803051781694,13204.912082371828,14968.967314718248,0.8821525095714577,0.18059000825131521,0.1786751,3188.6195711,2796.19270468,0.0,147.37241223,,,,
2140,material_ext_nocable,3,False,1.1051866731663524,0.8734982801475614,17.06262159338529,931.8680805373008,12608.462923522447,5805.911617237826,2.1716594662047144,0.1862456775585133,0.26797652,1639.05589015,1230.17114187,0.0,48.56920406,,,,
2139,material_ext_nocable,3,False,0.9783008761746906,1.2794901224382618,85.01639128683624,390.20459797885405,6243.461827467519,17128.710326254142,0.36450273888383833,0.10311882762395705,0.04302491,4586.78215179,4565.34397494,0.0,240.82049746,,,,
2143,material_ext_nocable,3,False,1.2488215708036885,1.0770542658208622,37.53342210749178,567.5981417080462,11197.111089374468,13223.74862904484,0.8467425843819327,0.12104017151479889,0.18485985,1206.01562211,995.83186705,0.0,49.90650806,,,,
2142,material_ext_nocable,3,False,1.006466469094694,0.9103784607298019,85.80219243340942,454.8816251248493,9574.426083616656,19025.034677070522,0.5032540673976279,0.15946926915893872,0.17635275,1971.3638292,1662.00572014,0.0,88.73890817,,,,
2141,material_ext_nocable,3,False,0.9048223697783686,0.9758357532467324,40.31256188505777,583.1256787028694,13744.400011748032,9456.088572584737,1.4534973849119863,0.1428415624425588,0.36300937,2233.37800444,1547.290875,0.0,66.80463627,,,,
2144,material_ext_nocable,3,False,0.98008112550446,1.2987224160822417,35.272408115451036,519.6483777619412,8259.231571268314,12598.888099163223,0.655552419091401,0.22114606498023692,0.1672251,2216.07294204,1983.12102579,0.0,93.33397893,,,,
2145,material_ext_nocable,3,False,0.9744725978440074,1.3993805249787326,12.46616802178701,872.6830208698107,3814.365603056037,4926.256154779086,0.7742929890796735,0.1466887591145858,0.01682753,5621.11120875,5617.08625207,0.0,300.17835963,,,,
2146,material_ext_nocable,3,False,1.0115617275525128,1.133559692111242,79.33197172287622,1183.505761439596,5074.748796943064,9891.462291696753,0.5130433344726987,0.2829141112383914,0.23315246,1153.25541787,765.46943121,0.0,30.17839259,,,,
2147,material_ext_nocable,3,False,1.0720541300174018,1.3126054620918266,38.90114802253553,1139.5941122465033,4825.834687193279,14198.678556314213,0.3398791421365906,0.2973845716577388,0.17367096,2515.86364262,2168.42274381,0.0,121.69960713,,,,
2148,material_ext_nocable,3,False,0.9266127697524432,0.9009786800525941,2.482137848530257,756.814147197759,14602.897361460089,10168.380866749696,1.4361084181269341,0.09032693602166589,0.06225861,2599.09382746,2558.48227068,0.0,136.37017638,,,,
2151,material_ext_nocable,3,False,1.167153661346863,1.2042960611726747,52.1769699028457,320.5089291924588,5553.275265426442,12547.288026882276,0.44258769333490056,0.2658636895160464,0.05540025,1864.76405772,1834.30674227,0.0,100.76313438,,,,
2150,material_ext_nocable,3,False,0.8574243006960663,1.301241513877283,41.22126883453269,588.3139986367546,6848.184062586463,16160.616378550654,0.4237576031862118,0.2334766094741797,0.04062373,4071.73498677,4051.51089096,0.0,218.55192627,,,,
2149,material_ext_nocable,3,False,1.087252546787381,1.0733309050992244,36.52815771810276,452.92114270155366,19399.216959425037,8792.958308085148,2.2062218743363546,0.13963716043108929,0.1329323,2396.20282967,1972.72736311,0.0,106.15297316,,,,
2152,material_ext_nocable,3,False,1.304521095603234,1.0261173691144971,52.71388011237835,331.2427876730924,17065.746481027574,19372.536053254586,0.88092475007476,0.2293409445040317,0.0700632,4100.8377789,4034.38767507,0.0,219.94070835,,,,
2154,material_ext_nocable,3,False,1.378490578158782,0.9929138254951586,48.57202877251344,570.0149221455633,11250.796758233082,15329.99945285227,0.7339071858961992,0.1084178183170724,0.09078427,2399.46587491,2318.90361568,0.0,138.11730775,,,,
2155,material_ext_nocable,3,False,1.2549350507491535,1.061149516075408,75.67857867000298,1120.873101889681,13517.915513443282,3671.27478744122,3.6820767433932415,0.17591163497021906,0.23176003,3041.16384089,2140.23624792,0.0,121.03203706,,,,
2153,material_ext_nocable,3,False,1.3231684292030184,1.139080749493797,6.956017024378356,683.0023762852238,9334.49233778508,18162.91615633356,0.5139313674874871,0.1945615910950943,0.06284205,2167.50682333,2125.50279554,0.0,119.58997257,,,,
2157,material_ext_nocable,3,False,1.1948410278134924,1.239240240293475,82.06524888258872,615.5822817688909,19065.034910930273,11807.079443767198,1.6147121734659333,0.10934164212019665,0.11789921,3053.91134614,2909.67605228,0.0,147.07146272,,,,
2156,material_ext_nocable,3,False,1.3332225749691387,1.2003569897516622,34.8857494071375,1000.1332241286505,6104.222320259972,12177.250111973886,0.5012808527483305,0.20673907133382466,0.0,1531.58463924,1531.58463924,0.0,83.9209886,,,,
2158,material_ext_nocable,3,False,0.9892051872056051,1.2380114858132973,42.34004594281629,306.0874477763846,11998.87780944629,19242.547546959555,0.6235597329389054,0.28415783239298537,0.09339387,4398.7862921,4295.1788704,0.0,229.6196233,,,,
2159,material_ext_nocable,3,False,1.350299361117266,1.169035811515054,49.457837317536686,401.3222710340938,8665.26943957204,13311.08661598239,0.650981372863114,0.2556018423359432,0.09351054,1418.37859736,1343.07253262,0.0,78.03772901,,,,
2161,material_ext_nocable,3,False,0.9225369841684103,0.9158442386127517,84.68212727299365,402.8638239777272,17029.66585959754,15826.884522060009,1.0759960898091507,0.2631394715125787,0.0760172,5031.95575036,4949.03143445,0.0,286.71723305,,,,
2160,material_ext_nocable,3,False,1.191697614545869,0.9521044971998454,13.462719674298516,219.10238884605036,2811.2299164921224,18354.024650558702,0.1531669467604506,0.28904202669806717,0.22598657,1630.53376169,824.40736856,0.0,37.455962,,,,
2162,material_ext_nocable,3,False,1.2200044349874415,0.9032057556980286,40.60720273733772,1132.6098606483743,13314.299296204636,9521.961692525472,1.3982727221698512,0.2663754383459811,0.0,2146.52743675,2146.52743675,0.0,63.30226271,,,,
2163,material_ext_nocable,3,False,1.1243168071426812,0.9482903057992693,81.79607468719804,370.14704394106843,3786.492979378176,8908.474935749997,0.42504390557163246,0.2519843943694794,0.08237929,4723.12878974,4644.35666528,0.0,247.47142253,,,,
2164,material_ext_nocable,3,False,1.2076346491521037,0.8932765452898859,46.40622986796253,377.5039760964838,18531.283995038513,18672.81093066995,0.992420694658297,0.1801296269697641,0.07649183,3350.75415687,2625.3219944,0.0,161.08290035,,,,
2165,material_ext_nocable,3,False,1.2576612371849805,1.1436080468592282,7.424097841642256,1040.5273883805353,8911.289212033014,2228.058165531631,3.9995765594865946,0.2101947027551101,0.05094015,6025.21331916,5984.45529065,0.0,358.67447787,,,,
2168,material_ext_nocable,3,False,1.2981199940074284,1.0050500399426616,69.78559172280771,764.4337408492061,14961.347950214058,12133.876098633382,1.2330229704504012,0.136576442665506,0.23757941,930.57070008,667.43401672,0.0,24.12422263,,,,
2166,material_ext_nocable,3,False,0.9967374039251689,0.9333473036065939,82.23262808712403,625.3211377956188,10871.233926111232,17507.628754046025,0.6209426804071844,0.13541200769461648,0.13049084,1155.89975301,1044.83062736,0.0,49.09720249,,,,
2167,material_ext_nocable,3,False,1.3131440218570019,1.3470836360349,23.82512942946818,626.9208307937945,6039.596231084011,2896.8566694416168,2.084879205379593,0.09725827320970185,0.13588227,2054.19242305,1888.60919114,0.0,88.05730381,,,,
2169,material_ext_nocable,3,False,1.357715149558372,1.1175882405068016,63.53835747440975,1113.9083255689495,9374.029004701095,16970.663794495536,0.5523666674571431,0.2167228714523485,0.03380508,3143.20752721,3131.23409122,0.0,163.92301535,,,,
2170,material_ext_nocable,3,False,0.8068478884637614,0.8363229927002283,42.74697252431763,1054.7327991415668,11911.211307679703,18885.194481418475,0.630716899389063,0.18758281214109335,0.15648142,1966.54727738,1776.14278069,0.0,100.93808704,,,,
2171,material_ext_nocable,3,False,1.1343674622347055,0.8598865014426347,53.207333834656005,511.73831087026167,18714.804887266226,10064.905525412783,1.8594118782350608,0.25459148383771946,0.0,1757.97320586,1757.97320586,0.0,91.21886313,,,,
2174,material_ext_nocable,3,False,1.135700686446059,0.8650689154013151,28.050321983097472,1166.9317720163872,16490.911844821014,6725.419817644458,2.4520271287089503,0.1620469474739183,0.0372212,1702.60323044,1693.91397027,0.0,108.0372588,,,,
2172,material_ext_nocable,3,False,0.9069959779761354,1.0511531896293864,3.845337421312829,399.0232487686419,16826.77038074668,18854.97229136565,0.8924314563141651,0.1103125911726657,0.0,1965.54091234,1965.54091234,0.0,88.76586512,,,,
2175,material_ext_nocable,3,False,0.8784770481302056,1.0544346318828957,89.47585325009796,271.25543336514187,16773.961597350644,3068.3800394617183,5.4667157854061905,0.1011118670247257,0.25860711,1463.50302356,1112.42571207,0.0,41.34483627,,,,
2173,material_ext_nocable,3,False,1.1631037497907997,0.8871253112950531,83.27345296123154,248.3380275764732,16626.55942155286,14358.506567886083,1.157958826911669,0.2861115950276091,0.16518647,2865.45100521,2544.13981017,0.0,129.06287647,,,,
2177,material_ext_nocable,3,False,1.351300902030554,1.082577200595258,36.576880043357804,465.0070754495742,17455.66805476135,2044.4320980935458,8.538150066729505,0.10571986097758432,0.27821838,1222.95067668,517.04294382,0.0,10.94755254,,,,
2176,material_ext_nocable,3,False,1.1289842470590878,1.1537412504854812,0.3159138153372169,878.423539791564,3444.1652070987907,2529.985714684506,1.361337807999554,0.12140929326851498,0.09017881,2876.76311411,2798.21772132,0.0,139.2642716,,,,
2179,material_ext_nocable,3,False,1.0367320123387402,1.0210103158121508,62.642428797429154,350.7056336124382,10180.584390624414,1993.4398071339338,5.1070437914358395,0.1936165227336755,0.17214032,1971.59257869,1763.05784592,0.0,79.23595259,,,,
2178,material_ext_nocable,3,False,0.9412844214457547,1.0968635714534145,81.17651304508371,634.2466874256186,4096.347350465359,18916.876608845007,0.21654459323110567,0.14705318160776393,0.15045694,1405.71711934,753.04664129,0.0,34.28973462,,,,
2180,material_ext_nocable,3,False,1.317519809454164,0.9590918172226066,20.67339587224061,525.240696951121,2926.5075196522994,18060.7946459393,0.1620364760810943,0.2821171944315605,0.18621014,3259.22500366,2588.82672642,0.0,154.820669,,,,
2181,material_ext_nocable,3,False,1.2058611722053585,0.8176937354600847,21.793033232349256,252.6455218740486,12848.707795154416,7337.780886763772,1.7510345421095237,0.16737059755607436,0.0701962,3600.65436585,3544.29795653,0.0,185.30199723,,,,
2182,material_ext_nocable,3,False,1.1438074327859242,1.3313478283079951,1.4152810037807877,1102.8726423058124,5491.259786963151,16772.786147750347,0.3273910332243559,0.2013021555910026,0.02013386,5034.14746392,5028.15965201,0.0,319.30987045,,,,
2183,material_ext_nocable,3,False,0.8661005199665173,1.1382890765757787,70.92851166068876,344.76415711885556,9402.12311705238,11236.878254675414,0.8367202085810947,0.14895094144768228,0.08559619,3692.72779711,3607.52981466,0.0,190.02443375,,,,
2184,material_ext_nocable,3,False,0.8687399200224,0.9965953509143282,58.506319264206816,212.01895270738606,1151.080767205361,19934.898203686276,0.05774199373601557,0.20852992813862425,0.12680141,2402.72928248,2242.65621407,0.0,117.08040592,,,,
2186,material_ext_nocable,3,False,0.9539381621760582,1.0086829370944344,37.96794187005907,205.61936342790142,8605.409434212565,2908.5739656702126,2.9586352404243055,0.294733653484929,0.16328213,1611.37495684,1432.73675685,0.0,79.45317727,,,,
2187,material_ext_nocable,3,False,1.3725605061341528,1.0364433692382522,3.7491080458931614,906.5811049430038,11102.288496163543,8683.125307672413,1.278605122323129,0.20715736807373866,0.22298079,2320.19180556,1507.7654746,0.0,78.15807036,,,,
2185,material_ext_nocable,3,False,1.100451452999351,0.8836960946369343,12.971268064459046,1158.1833972752777,6078.082634269181,16233.880227692976,0.37440726117350115,0.13264884017960785,0.0441041,5126.94950175,5099.4222818,0.0,296.652477,,,,
2188,material_ext_nocable,3,False,1.0161502754750047,0.8521302551450513,42.99282367212953,430.6544456443572,14282.65508908601,9735.688885054013,1.4670410340466393,0.169752883364947,0.10825484,2373.29137421,1627.96172872,0.0,87.20867515,,,,
2190,material_ext_nocable,3,False,1.3432458373210472,1.2426424602858797,57.46124557640941,787.6453517622385,12136.188217966812,9201.058229687518,1.3189991754219097,0.13068379873907304,0.32180198,1641.22290924,1251.52694779,0.0,33.315537,,,,
2189,material_ext_nocable,3,False,0.9100359501676031,1.112379111305231,12.042361480457613,814.8734061353864,4855.616779013712,4399.504027880555,1.1036736750876184,0.11441814753818522,0.03763986,4671.42625783,4654.46862711,0.0,251.31498469,,,,
2191,material_ext_nocable,3,False,0.8971956794606776,1.3684028444717482,65.57713639753064,587.958497728752,7217.563323955663,6345.996517334338,1.1373412046856008,0.23591756077790843,0.0831879,4187.30370162,4089.01830432,0.0,237.3836122,,,,
2193,material_ext_nocable,3,False,1.1543047162224414,0.9379138588105336,25.026966315980726,461.2679901709089,1242.3928857126668,19853.53810916444,0.06257790822378281,0.17961328489115652,0.12189763,3564.36032213,3415.98352803,0.0,173.41919032,,,,
2194,material_ext_nocable,3,False,1.3685832793996626,0.9580742050105432,44.69181286378435,259.37550327761784,9013.503413095692,15577.810745551651,0.5786116907133153,0.2527522570522996,0.25674431,1858.64766962,1325.86659027,0.0,59.98807424,,,,
2192,material_ext_nocable,3,False,1.1944847211905048,1.2879390058728042,55.68563055563384,1077.8059208151824,3063.844543983735,19058.765473978434,0.16075776514312556,0.13861947371917033,0.07318068,3656.75378261,3591.63470388,0.0,191.22642805,,,,
2196,material_ext_nocable,3,False,1.0867963868041914,0.9245204654815726,51.42033823220187,352.39806051968867,1196.9424771688784,4425.868123222908,0.27044241803962005,0.1869584066467651,0.12367015,2527.13984632,2215.36902085,0.0,123.65136659,,,,
2195,material_ext_nocable,3,False,1.165303593066716,1.2009456781228631,63.5610015444664,944.8149562793188,11697.346434525874,6978.986614369756,1.6760809385192112,0.28051431324244347,0.04662047,3763.93390605,3736.66975039,0.0,203.88804611,,,,
2197,material_ext_nocable,3,False,1.2872589259680787,1.332401068463415,1.2133844241552967,414.953022171954,17075.83563102074,19624.975120525643,0.8701073772654735,0.23770691449410467,0.09792196,3176.54622922,3064.9122752,0.0,163.38010313,,,,
2198,material_ext_nocable,3,False,1.1621512544987365,1.2208782649806962,78.99271872906577,1025.5520845819706,5245.059885075213,10380.917524427447,0.5052597588539748,0.23434044087356462,0.04549255,5501.59726262,5471.74348906,0.0,316.39845665,,,,
2200,material_ext_nocable,3,False,1.3378016762059066,1.0276571659179046,86.99301829632972,1106.0163430572911,14764.212467700403,15927.20167027106,0.9269809457651662,0.26203929598054626,0.21015179,1300.90565979,981.666843,0.0,42.03430783,,,,
2199,material_ext_nocable,3,False,1.1411915266001356,1.378364443113718,87.97564437444439,632.0330855118095,7045.4981233321905,15212.642471278641,0.46313440525760335,0.18083842549818568,0.13200642,2291.54048419,2120.02265361,0.0,112.14408451,,,,
2201,material_ext_nocable,3,False,1.0156489421836898,0.9362808185625275,59.039075629379944,1137.6561502498048,16118.958695752313,7849.984913221132,2.0533744808355463,0.16617409814952608,0.31334148,2138.11081295,1535.80091896,0.0,73.00808404,,,,
2204,material_ext_nocable,3,False,1.1563398955090975,1.1412983158516563,63.06283050063069,763.0900084993839,11648.796042635893,1389.2611756152996,8.38488561193447,0.11212731985884242,0.10736144,3368.63194478,3245.08258366,0.0,167.03564564,,,,
2202,material_ext_nocable,3,False,1.1928469489843048,0.8752916906086217,28.78024544488586,1108.5169063574704,10959.329001108781,12144.113322617266,0.9024396190949622,0.29071967198068327,0.09017812,2273.87913671,2228.24553344,0.0,143.00160087,,,,
2203,material_ext_nocable,3,False,0.8900924238335208,0.9020633220129664,10.994869680826122,917.5927309150791,2661.6248325700026,5641.724862396635,0.47177501517493886,0.22901401218570924,0.0,1725.2098796,1725.2098796,0.0,90.71594135,,,,
2207,material_ext_nocable,3,False,1.2952437774579297,0.9469456330673232,45.14578827252162,923.1897447998929,6366.825125303487,7924.820203679116,0.8034031008486064,0.23802867815022533,0.01819682,5013.73164402,5009.6778763,0.0,270.49931204,,,,
2206,material_ext_nocable,3,False,0.9896547721173715,0.9181477491651328,30.13895866018181,822.7339216215129,13558.104323449887,14145.271077383684,0.9584902437909023,0.17762945450284126,0.09754799,2372.42654004,2293.68031911,0.0,145.91554163,,,,
2205,material_ext_nocable,3,False,0.9926987581221538,1.3814591769607807,73.09653264071271,998.5667480352773,19627.71460610827,3405.158488921716,5.764111911373505,0.2003029892138854,0.07778062,3054.10316026,2993.15646761,0.0,153.50340934,,,,
2209,material_ext_nocable,3,False,0.8184214911101112,1.2840528852496527,23.169104479652177,830.6515598414966,1863.855798405479,13935.70092091979,0.1337468283068219,0.26285210604541376,0.06442987,1973.96455745,1940.55873382,0.0,114.91226097,,,,
2208,material_ext_nocable,3,False,0.8397891454690972,1.2138366896373132,66.98741909420283,838.6120339450915,17293.971696091554,13691.85517685235,1.26308462021487,0.11175706533878303,0.02160916,5355.93624178,5350.05666511,0.0,286.03365749,,,,
2210,material_ext_nocable,3,False,1.1457234075954876,1.0034412634430236,83.64068666139929,237.75260981244912,8582.330429030662,16281.711476572256,0.5271147594882621,0.15778928725852598,0.12031722,533.87578216,448.23108508,0.0,23.97047789,,,,
2211,material_ext_nocable,3,False,0.8156876289952766,1.3351900550645288,47.631895918213644,891.8681370719484,2751.7082413897897,2752.7760453108503,0.9996120992396459,0.18591338655521378,0.05013319,2447.8620396,2419.82393596,0.0,143.89915408,,,,
2213,material_ext_nocable,3,False,1.2086632707944134,1.217846962448959,87.38356820992658,578.5722881051809,18830.504193765057,1963.6161331680898,9.58970741566683,0.29573451903680115,0.23080128,999.08712348,763.01772672,0.0,29.66305142,,,,
2212,material_ext_nocable,3,False,0.8724075598735614,1.175990230751403,55.581080065261844,1013.8954656158472,15841.84040097508,4306.370684804726,3.678698737401756,0.24172760660373319,0.06935485,1959.05411627,1917.25507039,0.0,96.76691814,,,,
2214,material_ext_nocable,3,False,1.2667527894456945,0.864318022744082,82.86531989695226,803.6669623403579,4041.686005744334,12553.298288370479,0.32196207824429685,0.15921865965269552,0.08790952,4233.66459009,4155.04017629,0.0,215.40489082,,,,
2215,material_ext_nocable,3,False,1.2141216902252243,0.9344293227890272,46.73873318287442,280.3167335914299,13024.373620897406,14731.150118366684,0.8841382727244573,0.2667300483914573,0.1179925,2915.14198148,2757.47450687,0.0,151.16128083,,,,
2216,material_ext_nocable,3,False,1.2052719122740514,1.2564749985371915,83.76423629156169,564.4581353419601,13632.432652735288,14236.999684531389,0.9575355029014316,0.20797566817559507,0.11588086,2773.40925079,2640.70530642,0.0,163.37737705,,,,
2217,material_ext_nocable,3,False,0.8867503164239211,1.0348105980863445,7.739947840984121,706.186128715329,10642.813095954078,13888.270152842306,0.7663166815469795,0.289191513780761,0.05466853,5452.89720835,5406.3159807,0.0,345.78526262,,,,
2218,material_ext_nocable,3,False,1.2281473563734615,1.3282443858953956,20.50685936720962,1081.8608764285761,2538.187982714011,15122.3993127539,0.16784294146851148,0.2299494885053406,0.15832379,3580.14877526,2697.85231759,0.0,167.79464902,,,,
2221,material_ext_nocable,3,False,1.2000893259380887,1.1797544390513228,31.301068286163655,1045.0964752964892,7456.455141582924,19094.02167187942,0.39051255255273765,0.2913389835154936,0.05325756,2305.57167372,2248.63143123,0.0,125.83124229,,,,
2220,material_ext_nocable,3,False,1.0633682890066494,0.9790371623668104,15.247977079977094,288.54630537752803,5571.332772183886,9337.15955030196,0.596683899655941,0.2883458851272157,0.06310044,5703.75589926,5643.68555769,0.0,299.68749226,,,,
2219,material_ext_nocable,3,False,1.0247210302678813,0.8205154515868707,26.265884288840468,789.8560348759477,15683.928378518956,15863.536819662417,0.9886779068763001,0.24632698177897716,0.10779292,3420.71113459,3291.8749734,0.0,168.48835099,,,,
2223,material_ext_nocable,3,False,1.216138966648956,0.8615380189376252,36.13541763804156,730.8530771107451,13936.482317648666,12890.586403651572,1.0811364108075656,0.17782270776547449,0.24897251,2349.80054381,1524.45885774,0.0,78.55384297,,,,
2222,material_ext_nocable,3,False,1.0916923775742788,1.2502634539148498,4.333494475792783,620.9831146258291,12658.40310595924,9653.04282446355,1.3113381278988274,0.2854198736028,0.21699762,1831.98226118,1382.44603411,0.0,69.80970933,,,,
2224,material_ext_nocable,3,False,1.2611313864593154,0.8921225927237855,77.83579646008118,950.4313115300793,12445.090255482242,2998.464066492021,4.150488376551421,0.18892789437369523,0.11585301,2803.89006947,2658.57770952,0.0,140.45995557,,,,
2225,material_ext_nocable,3,False,0.8852738643574146,1.3174085523567736,3.486132984678674,657.2198688534858,19542.55282463078,13826.570243057073,1.4134056733587965,0.2253847564234627,0.07008981,4858.25584305,4789.89744663,0.0,253.93468047,,,,
2227,material_ext_nocable,3,False,1.1576362398431685,0.9735283265005418,37.27339349284787,486.178096893255,1796.611664066677,6747.9276414095775,0.2662464329109762,0.16668133459044723,0.08892292,4615.22186713,4529.838044,0.0,235.11209698,,,,
2226,material_ext_nocable,3,False,1.0232319551921896,1.3217483258502425,16.606476620668946,903.8109141713275,8533.520903700339,14065.551622608315,0.6066964974188395,0.22377567110102264,0.01794313,4595.61806086,4591.98546946,0.0,247.05995715,,,,
2228,material_ext_nocable,3,False,1.0225525111960065,1.1037511221105996,25.836003772352978,554.9775133224134,17675.670306143118,16099.359045387753,1.0979114296607329,0.2091492797464617,0.01792622,4853.72770307,4849.19542576,0.0,277.80019453,,,,
2229,material_ext_nocable,3,False,0.8890966770766697,0.8138925974559347,51.65704610295872,553.2223929151148,4434.484882264876,17651.029742232386,0.2512309449943758,0.20955059818039456,0.17683887,1691.56298887,1445.75910304,0.0,72.32495394,,,,
2230,material_ext_nocable,3,False,0.9188572450288968,0.9089525318531582,67.50420339006578,636.1971050210498,6678.307025702455,8158.622194919843,0.8185581910951654,0.20827098014251283,0.29214265,1568.62087536,479.25638365,0.0,9.87607337,,,,
2231,material_ext_nocable,3,False,0.9655333431132487,0.8163057193025678,74.69388955708692,833.3514065428305,19028.6041215624,8249.547267997365,2.3066240489802934,0.21094551773060027,0.20537286,3081.3410813,1793.49460592,0.0,100.13384635,,,,
2232,material_ext_nocable,3,False,0.9244693930129109,1.1812015407888368,33.50331824791738,943.6809828627522,1175.301815187962,17554.7524365971,0.06695063456080205,0.26500276455959515,0.04113019,2173.79998951,2159.01778153,0.0,109.07179377,,,,
2234,material_ext_nocable,3,False,1.0502939786113554,0.9727749151651128,49.51142154784314,520.2187214660282,3219.0602719411972,16023.904800346412,0.20089112560576408,0.09236654788061474,0.05520481,2796.90257789,2767.99501306,0.0,139.88924436,,,,
2233,material_ext_nocable,3,False,1.1330276581501106,1.3092139453794553,85.62375756967528,592.1436578009116,9142.252678177541,9829.780632229667,0.9300566330241516,0.14837730760513515,0.01886911,4318.38708265,4313.84052437,0.0,238.49288456,,,,
2236,material_ext_nocable,3,False,1.3741296432976586,0.8035750303812592,45.96292403047877,293.1665349887189,19344.18726289407,6650.577938463509,2.908647555427819,0.12363952258869859,0.0,2197.28369597,2197.28369597,0.0,117.76125719,,,,
2235,material_ext_nocable,3,False,0.8005713152214492,0.9208390775123985,6.717326443158754,696.0848837981482,11377.45293345975,1359.1340827492759,8.371104130098242,0.19948395412275138,0.02524618,4192.16765982,4184.97640651,0.0,220.73547402,,,,
2238,material_ext_nocable,3,False,1.1183381505478542,0.9862835169010725,0.7293080847717194,244.92907716328003,19581.85844048948,3494.881901685351,5.603010056232928,0.2755696629379922,0.02912655,5960.87189139,5947.04690826,0.0,384.91331036,,,,
2239,material_ext_nocable,3,False,1.3867941448504548,0.9942151818211028,44.43092250809748,987.4725050153329,15729.818577999979,5932.212448791454,2.6515939396615087,0.13228249675051557,0.10879068,2708.58522685,2603.68612063,0.0,128.80743693,,,,
2237,material_ext_nocable,3,False,1.3399231095500919,0.8772866857444944,50.952469458994834,1152.1562338204465,5011.958495668659,6805.301444480884,0.7364785434645764,0.16016727613995885,0.0,2042.99810473,2042.99810473,0.0,107.11717953,,,,
2240,material_ext_nocable,3,False,1.3163054655042343,0.8123226337442071,45.39571613292816,1168.2702962426815,7571.8781844734895,7700.300187680313,0.983322467945823,0.22332571472182583,0.15218519,913.9655904,781.6368362,0.0,35.71505122,,,,
2242,material_ext_nocable,3,False,0.9492009827803138,0.9404458683238992,8.400205409555207,418.07570771494625,14044.137430093631,6857.007815912829,2.048143710366185,0.16231238609136867,0.04139537,3946.19535019,3927.98289956,0.0,205.63145217,,,,
2243,material_ext_nocable,3,False,0.937882917453273,1.2868216839176077,61.88773139020499,1091.3071771784425,14187.294080994187,11388.237226997371,1.245784909306356,0.23979041786532665,0.03129055,5525.13889673,5510.16371335,0.0,328.520495,,,,
2241,material_ext_nocable,3,False,0.9657260251953078,0.87068903951401,74.08870906280161,1096.6404703992298,10151.61892107799,11455.963627144622,0.8861427332942976,0.2168842726432944,0.17602822,2587.88631231,2117.42646469,0.0,104.88412515,,,,
2245,material_ext_nocable,3,False,1.3089289648919402,0.8042655811919119,15.71837939305928,1051.1293167875083,1010.874317189784,16528.874659688452,0.06115808474579102,0.23681949301882424,0.09367979,3738.32255061,3632.15869817,0.0,190.22372768,,,,
2246,material_ext_nocable,3,False,1.103248261057197,1.3445839239328539,2.6864596845972866,995.8789329040434,9521.597498048784,1277.3093186058354,7.454417938828999,0.1099420798094859,0.04504048,5755.02789095,5729.25638992,0.0,313.97704536,,,,
2244,material_ext_nocable,3,False,1.2900702947166538,1.2349840424815608,1.5239561674526672,990.8104472784074,5349.895977569801,13259.736348660228,0.4034692573740622,0.16368652100967052,0.1088733,1930.21102428,1585.16958125,0.0,81.20563562,,,,
2247,material_ext_nocable,3,False,0.8386999207196947,1.3270130334909338,65.2361610041026,1036.687286261989,6867.261991476457,5770.421329269597,1.1900798225327673,0.26823078573723946,0.18862994,1952.52406805,1756.89170793,0.0,97.02030757,,,,
2249,material_ext_nocable,3,False,1.3556664513818006,0.9840287763145334,85.2248174604475,866.8018378867401,11260.611117858554,12765.828578175455,0.8820901086757321,0.25858776833919583,0.07840285,2415.63040294,2348.95681942,0.0,137.63501912,,,,
2248,material_ext_nocable,3,False,1.3192119031252094,1.278495975166983,84.22204745258419,1197.833656493313,8692.542543491712,2066.1011622489877,4.207220199242193,0.22497967398995877,0.11199111,1779.93746228,1680.54685387,0.0,101.38502268,,,,
2250,material_ext_nocable,3,False,1.169924709082528,0.9194115437653024,89.0336390717078,1042.8166723763954,17426.116353175188,16269.87503497475,1.0710663920721524,0.12665971078016502,0.09863225,1548.8072036,1478.65331234,9.49938792,89.18750819,,,,
2252,material_ext_nocable,3,False,0.8989520565852394,1.124926640007121,78.38443677827102,1083.4419377940876,4225.947745204954,4166.073288632519,1.0143719162924494,0.18737342190016776,0.12132944,3492.31334808,3359.14079253,0.0,195.39515706,,,,
2251,material_ext_nocable,3,False,1.060721868897697,0.9968437892191173,10.537800838936443,810.6812846539594,14113.266636832259,10021.933657130283,1.4082378829948774,0.2920327192969502,0.10722351,1726.74539284,1621.27534886,4.4549878,82.22959167,,,,
2254,material_ext_nocable,3,False,1.2009861718164234,1.2554356487170508,24.212460669269586,256.1978442759653,18770.46352431687,5886.736338465532,3.188602724002699,0.2711503178195702,0.03833291,6550.6211316,6526.85395762,0.33475822,396.62112708,,,,
2255,material_ext_nocable,3,False,0.9515477389652602,1.266029800927271,84.37545178611633,728.709092899018,9449.519988189058,3881.64427057636,2.4344116383405634,0.2051738192308285,0.03611804,5995.68020404,5974.60141418,0.34065855,365.79531173,,,,
2253,material_ext_nocable,3,False,1.3900109913343572,1.3039917788768083,67.19917734607628,681.0073892258233,7944.340140049239,3521.196579559417,2.2561478635320213,0.10018017691389691,0.13465902,2730.02292437,2522.24984551,7.17877169,124.04889559,,,,
