sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,cable_angle,crown_height,max_stress,mean_stress,cable_tension,boundary_reaction_mean,verts_path,stress_path,H_mean,H_max,K_mean,K_max,k1_mean,k2_mean,H_mean_x0,H_mean_y0,cable_wale_lrest,cable_course_lrest,cable_wale_tension,cable_course_tension
2400.0,motif1_nocable,1.0,False,1.0616280450823306,0.9022017190218932,85.84304766995022,549.8991047607499,,0.23909551,1569.32109839,888.41328142,,38.82214009,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02400_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02400_stress.csv,,,,,,,1.3349341269158237,1.479049796810882,-1.0,-1.0,0.0,0.0
2460.0,motif1_nocable,1.0,False,1.1516291693963288,1.1417325007282575,46.04257243101768,876.4299533778158,,0.12075045,2427.24459233,2288.44424441,,115.55770067,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02460_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02460_stress.csv,,,,,,,0.6548299657256372,0.6528034372964117,-1.0,-1.0,0.0,0.0
2463.0,motif1_nocable,1.0,False,0.8109163520203282,0.8233536829245143,31.994422040990088,972.0210882172854,,0.0,2057.41942043,2057.41942043,,117.15735274,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02463_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02463_stress.csv,,,,,,,2.0501380188617725e-15,2.275281746083065e-15,-1.0,-1.0,0.0,0.0
2453.0,motif1_nocable,1.0,False,0.8003193051207689,1.178142780828651,54.83690541585842,1017.704281808736,,0.1452973,3410.93374496,3002.58463856,,165.90266161,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02453_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02453_stress.csv,,,,,,,2.410355693702062,3.170326289361685,-1.0,-1.0,0.0,0.0
2462.0,motif1_nocable,1.0,False,1.1967268117285694,1.0486525582159354,49.21998608437327,850.0378859306853,,0.14914024,1712.89154622,1530.2031671,,84.41070654,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02462_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02462_stress.csv,,,,,,,0.7945545266947567,0.7912487227914659,-1.0,-1.0,0.0,0.0
2455.0,motif1_nocable,1.0,False,1.3137611886804903,0.8971411189705487,71.9018485775229,592.7468595792772,,0.12505644,2361.63579042,2108.91610532,,114.88051959,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02455_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02455_stress.csv,,,,,,,1.5043017421895155,3.2222279167311547,-1.0,-1.0,0.0,0.0
2446.0,motif1_nocable,1.0,False,0.8752542403500864,1.03569930999774,84.97370827287034,1045.6889936959858,,0.25042246,2276.94715316,1844.9090904,,85.80645061,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02446_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02446_stress.csv,,,,,,,1.0833126957645147,1.543333222511101,-1.0,-1.0,0.0,0.0
2466.0,motif1_nocable,1.0,False,0.87026695413871,0.8921696737291955,31.49199478976997,258.8434830932242,,0.0,1321.74008754,1321.74008754,,74.58871709,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02466_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02466_stress.csv,,,,,,,2.0501380188617725e-15,2.275281746083065e-15,-1.0,-1.0,0.0,0.0
2459.0,motif1_nocable,1.0,False,1.3567333857039383,1.349016319990335,2.356559585298242,960.3828397857802,,0.05724188,5370.31256927,5323.08517498,,282.51927326,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02459_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02459_stress.csv,,,,,,,0.3185358254863504,0.3157668155238004,-1.0,-1.0,0.0,0.0
2454.0,motif1_nocable,1.0,False,1.2976808498217705,0.8595249989686347,7.171827037493419,569.4461500795533,,0.13088025,2649.37007117,2061.45912136,,113.1469942,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02454_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02454_stress.csv,,,,,,,3.333834983928349,3.778206960690001,-1.0,-1.0,0.0,0.0
