factor,percent,delta_abs,crown_height,h_over_R,max_stress,mean_stress,stress_ratio,boundary_reaction_mean,L_pos,L_pos_max,L_pos_shape,L_target,L_target_max,H_apex,k_min,k_max,k_ratio,fit_rms_mm
r,-1.5,-0.037521,0.3865266,0.6757895675887181,1620.23662227,1009.00243605,1.6057806843488245,43.36981774,0.00035427269887685524,0.0005572050406268786,0.0006193979767045238,0.024581690438063113,0.09211349291877113,1.1784862902336506,0.1982480887867668,2.1587244916805344,10.88900531092853,2.1275326088401942
r,2.0,0.050027999999999996,0.38567542,0.6743013942931669,1651.97030844,1018.22453532,1.6224027718216703,44.31420759,0.00046190960170263193,0.0007269919791854515,0.0008075865671332785,0.024612778469041727,0.09142100706031903,1.1849743680065616,0.20168072571273865,2.168268010300385,10.750992702142145,2.1247796312682112
r,-2.0,-0.050027999999999996,0.38665196,0.6760087426214143,1615.75656721,1007.68317985,1.603437071809133,43.23417052,0.0004739007770262712,0.000745288352854136,0.0008285515180237005,0.024579336363309435,0.09221520886609756,1.1775404909463985,0.19772599597685048,2.1573549859159464,10.910831300951074,2.127985548195913
R,0.25,0.0014299073947647784,0.38642368,0.6739248149708142,1635.0425708,1015.77725962,1.6096467560335677,44.03181939,0.001069129736362351,0.0013884347410664131,0.0008242300114621805,0.02477520273595219,0.09228411419997809,1.1814301743131588,0.20990321938065515,2.1529571292456624,10.256903803563485,2.108750654638785
R,-0.25,-0.0014299073947647784,0.38588999,0.6763674584646163,1632.46896757,1010.1430615,1.616076999178596,43.52044136,0.0010689186950706444,0.001388380529033654,0.000829255661878804,0.024453999398772637,0.09134161073023676,1.1811067454052853,0.189453067445565,2.1727604233650055,11.468594584721087,2.1440019762537883
R,0.5,0.0028598147895295568,0.38669225,0.672715607288943,1636.32108913,1018.60109999,1.606439546497706,44.28886092,0.0021384724758220456,0.002776931076224337,0.0016434708336350405,0.025002739772266212,0.09275624938569801,1.1815125940299342,0.21986698018822137,2.143158207871647,9.747521915464318,2.0914424661923916
R,-0.5,-0.0028598147895295568,0.38562487,0.6776010191792862,1631.17396728,1007.33274115,1.6193000591024223,43.26610418,0.002137629284983875,0.002776698182878338,0.0016635734350711128,0.024362038016420985,0.0908712444279146,1.1808637062204685,0.1789614167046345,2.1827659957363026,12.196852460878938,2.1619502761873695
R,1.0,0.0057196295790591135,0.38723283,0.6703211046540883,1638.86214997,1024.26209702,1.600041781042298,44.80564239,0.004277805874252653,0.005554085137536152,0.0032671120264540997,0.025585873686520422,0.09370229099860579,1.181523836953508,0.23928498508181395,2.123762688825202,8.875453209481849,2.0574483865012505
R,-1.0,-0.0057196295790591135,0.38509809,0.6800929398194945,1628.56698929,1001.72581893,1.6257612198012072,42.76014025,0.004274435041682712,0.005553165083706724,0.0033475272606227867,0.02431785210769303,0.08993225537125153,1.1802091850839238,0.1574320514889842,2.2029863186788634,13.993251678061315,2.198510679564974
R,1.5,0.00857944436858867,0.38777798,0.6679580647512467,1641.38210647,1029.94068187,1.5936666405776336,45.32601997,0.006418017264026884,0.008331480881440055,0.004871192430616231,0.026330142411573297,0.09465070223729774,1.1813375355806806,0.25804044963830375,2.1046346215230574,8.156219788305018,2.024266526751641
R,-1.5,-0.00857944436858867,0.38457594,0.6826183792370105,1625.93706454,996.13733591,1.6322418665842493,42.25779121,0.006410436516289617,0.008329398431039244,0.0050521418529050795,0.02446019234004563,0.08899558976724467,1.1793223103326835,0.1351555256076029,2.223489095057764,16.4513369694793,2.2359745341409893
R,2.0,0.011439259158118227,0.38832769,0.6656260096077053,1643.88155914,1035.63661798,1.5873150201528954,45.84998761,0.00855912367425289,0.011109088985591969,0.006455972669826036,0.02722255681676862,0.0956015022481101,1.1809625121255904,0.276154204467179,2.085770819784002,7.552920745162497,1.9918734660934216
R,-2.0,-0.011439259158118227,0.38405843,0.6851778633534769,1623.28358752,990.56748329,1.6387410397609075,41.75906189,0.008545651513288748,0.011105390646208706,0.006777701757094106,0.02478563095972666,0.0880859073672316,1.1781948447642718,0.11211087507069273,2.244278814457851,20.01838637904393,2.274361850930161
