factor,percent,delta_abs,crown_height,h_over_R,max_stress,mean_stress,stress_ratio,boundary_reaction_mean,L_pos,L_pos_max,L_pos_shape,L_target,L_target_max,H_apex,k_min,k_max,k_ratio,fit_rms_mm
r,1.5,0.037521,0.16312077,0.2725670975505079,2186.67960738,1967.32985971,1.1114961716193004,92.43951686,0.000646836923618705,0.001046433176557386,0.0010808339297273413,nan,nan,0.8015829808129689,0.7636183167481205,0.8395476448778171,1.0994336129246385,0.06317856017162955
r,-1.5,-0.037521,0.16522874,0.27608941579743346,2147.89474275,1927.67129681,1.1142432562566222,90.75991078,0.0006563048027547377,0.0010616649287793444,0.0010966543083098335,nan,nan,0.810061537188735,0.7722238782536397,0.8478991961238302,1.097996604354333,0.06409988067961732
r,2.0,0.050027999999999996,0.1627753,0.2719898335074877,2193.15314281,1973.94711551,1.1110495947827685,92.71895945,0.0008603869697555559,0.0013919337575473913,0.0014376659644050754,nan,nan,0.8001879130312455,0.7622077020072318,0.8381681240552593,1.0996584288613065,0.06302716523280366
r,-2.0,-0.050027999999999996,0.16558606,0.27668648063042034,2141.44091557,1921.06989329,1.1147126520746184,90.4794789,0.0008772197653855819,0.0014190070771493886,0.0014657927703816355,nan,nan,0.8114931484428363,0.7736827325649961,0.8493035643206763,1.0977413978272126,0.0642564352893905
R,0.25,0.0014961524287590599,0.16483489,0.274744449920198,2169.94930758,1949.49260832,1.1130841421604474,91.88460868,0.0011422740563581885,0.001435664556294381,0.00026776726620024465,nan,nan,0.8047799419466541,0.7668525081137947,0.8427073757795135,1.0989171540330447,0.06390561109603903
R,-0.25,-0.0014961524287590599,0.16350025,0.2738859054733489,2164.59986331,1945.48836104,1.1126254500709885,91.31631607,0.001141937025262248,0.0014355580954458415,0.00026818910052144507,nan,nan,0.8068200278713615,0.768930359424227,0.8447096963184959,1.0985516255997647,0.06336540110399465
R,0.5,0.0029923048575181198,0.1655035,0.27517266353613823,2172.62421763,1951.49497617,1.113312739289746,92.16909302,0.0022848810216177153,0.002871416218349323,0.0005350985178715839,nan,nan,0.8037634686372066,0.7658173662939793,0.8417095709804339,1.0990996130757908,0.0641774132570297
R,-0.5,-0.0029923048575181198,0.16283421,0.27345554707169717,2161.9253367,1943.48648331,1.1123953550826715,91.03250815,0.0022835406992641623,0.002871008767733048,0.0005368173156823088,nan,nan,0.8078439097347931,0.7699736487303626,0.8457141707392238,1.0983676806781018,0.0630946449869879
R,1.0,0.0059846097150362395,0.16684328,0.2760269662969371,2177.97439503,1955.50017406,1.1137684485642871,92.73873497,0.004571096315128304,0.005743230494634447,0.0010684752774336817,nan,nan,0.8017385743373933,0.7637558282095749,0.8397213204652116,1.0994630606403593,0.06472026952543869
R,-1.0,-0.0059846097150362395,0.16150474,0.2725927148276317,2156.57669605,1939.48324769,1.1119336548116963,90.46557191,0.004565742286016766,0.005741639414740387,0.0010753824026837608,nan,nan,0.8098996679292991,0.7720684445379112,0.8477308913206871,1.0979996622295067,0.06255585718198728
R,1.5,0.00897691457255436,0.16818648,0.2768784825705069,2183.32502578,1959.5059699,1.114222186264338,93.30927221,0.006858644844477179,0.008615423029538372,0.0016001478301008907,nan,nan,0.7997237567320721,0.7617052970978361,0.837742216366308,1.0998245903739665,0.06526511524850374
R,-1.5,-0.00897691457255436,0.16017872,0.27172697555289643,2151.22862893,1935.48072368,1.1114699323069417,89.89954424,0.006846601203688977,0.00861186330570223,0.0016157029160270883,nan,nan,0.8119654900864757,0.7741743907003461,0.8497565894726052,1.097629422621284,0.062019074271313306
R,2.0,0.011969219430072479,0.16953307,0.27772720327606365,2188.67608413,1963.51233711,1.1146739660171465,93.88070146,0.009147524948647335,0.011488021942854119,0.0021301307597506713,nan,nan,0.7977188395472197,0.75966547060854,0.8357722084858993,1.1001845428309294,0.06581262783800104
R,-2.0,-0.011969219430072479,0.15885617,0.270858319329817,2145.88116669,1931.47894164,1.1110041742769161,89.33442854,0.00912611596404249,0.011481708566885901,0.0021577934189848584,nan,nan,0.8140421043818735,0.7762918590695689,0.8517923496941782,1.0972578673117879,0.06148436197987993
nu,0.25,0.000495,0.16411001,0.27422007083883204,2167.67235956,1947.95803209,1.112792125831512,91.63807649,3.630878694568968e-05,5.714449754786626e-05,6.067026702587413e-05,nan,nan,0.8055949709251031,0.7677220264048719,0.8434679154453345,1.098663170308099,0.06361027720162017
nu,-0.25,-0.000495,0.16422424,0.27441094377029984,2166.87750612,1947.02370348,1.1129178870534784,91.56267568,3.628901078627102e-05,5.709433159255919e-05,6.0637221998112997e-05,nan,nan,0.8060020868664247,0.7680577163862012,0.8439464573466482,1.098806039365781,0.06365951314407148
nu,0.5,0.00099,0.16405284,0.2741245424706974,2168.07102255,1948.42659202,1.1127291279176637,91.67585566,7.263745763567999e-05,0.00011430888548138463,0.0001213737588487677,nan,nan,0.8053909045710756,0.7675534358360855,0.8432283733060659,1.0985924027394247,0.06358427734800058
nu,-0.5,-0.00099,0.1642813,0.2745062883336331,2166.48131306,1946.55793226,1.1129806501801176,91.52505388,7.255855414481365e-05,0.00011416872645344023,0.000121241914844523,nan,nan,0.8062056007481256,0.7682256885391966,0.8441855129570547,1.0988769648699173,0.0636837381159086
nu,1.0,0.00198,0.16393841,0.2739333353486816,2168.87082754,1949.36650951,1.1126028978948528,91.75157191,0.00014535386150406243,0.0002287476981304774,0.0002428794331213655,nan,nan,0.8049825378479643,0.7672164238993374,0.8427486517965911,1.0984497014719328,0.06353558002907676
