factor,percent,delta_abs,crown_height,h_over_R,max_stress,mean_stress,stress_ratio,boundary_reaction_mean,L_pos,L_pos_max,L_pos_shape,L_target,L_target_max,H_apex,k_min,k_max,k_ratio,fit_rms_mm
R,0.5,0.0028598147895295568,0.37898276,0.6593036647241823,2851.75261601,935.42622286,3.048613077459991,63.20335556,0.002128998651721716,0.0027725312949360577,0.001884277460523048,0.010656125345857205,0.02208648751627568,1.9702373678372849,1.6965153628285239,2.243959372846046,1.3226873283981309,17.002304317854968
R,-0.5,-0.0028598147895295568,0.3787014,0.6654354388621837,2849.7683802,927.93726312,3.0710787177769268,62.31603141,0.0021286391839449334,0.0027727814905253428,0.001906539601124196,0.010301664908662902,0.022955312515115102,1.9957322164988103,1.7281398968083284,2.263324536189292,1.3096882609847658,16.98125052702951
R,1.0,0.0057196295790591135,0.37912958,0.656293937868441,2852.66450866,939.15710167,3.0374731805652324,63.64796899,0.004258364323031453,0.005544805319485931,0.003746616179812255,0.011438367050892953,0.02175395171805115,1.9576317240315269,1.6809755695012598,2.2342878785617937,1.3291614221524348,17.013260933804034
R,-1.0,-0.0057196295790591135,0.37856685,0.6685586052496537,2848.69561235,924.17891539,3.0824070587542685,61.87330725,0.0042569287230384166,0.005545827334924915,0.003835666440614308,0.010768918116335438,0.023483729329716808,2.008620867442519,1.7442301962729572,2.2730115386120815,1.303160295853733,16.971144002351743
R,1.5,0.00857944436858867,0.3792805,0.6533209254890782,2853.52495128,942.87908886,3.026395414845917,64.09321277,0.006388104331260234,0.008316836371090824,0.0055873337162162294,0.012536817337859822,0.021493990885829033,1.945120918455539,1.665613874956519,2.2246279619545586,1.335620455258655,17.024516380599415
R,-1.5,-0.00857944436858867,0.37843639,0.6717207404761338,2847.56708699,920.41115589,3.093798971000649,61.43121038,0.006384873688437143,0.008319151691524812,0.0057877192754551,0.01161243606223602,0.024069261490641976,2.0216029024825306,1.7605093329143833,2.282696472050678,1.296611400674517,16.961313370893635
R,2.0,0.011439259158118227,0.37943553,0.6503841066221283,2854.33343575,946.59230863,3.0153778028062233,64.53910535,0.008518224576106318,0.011088617053834989,0.007406738218774677,0.013876763801519318,0.02130948341637829,1.9327052906422304,1.6504276891570333,2.2149828921274275,1.3420660030605427,17.036068777286445
R,-2.0,-0.011439259158118227,0.37830999,0.6749223826006766,2846.38318251,916.6338438,3.10525647919569,60.98972648,0.008512481982814393,0.011092747395433682,0.007763035069350846,0.012757635864636041,0.025024129348856446,2.034677917426541,1.7769798943577007,2.292375940495381,1.2900404488391655,16.95175005069421
nu,0.25,0.000495,0.37881659,0.6623096561828674,2850.22278425,931.64683604,3.0593382320332663,62.74450606,1.9268648303855792e-05,2.6791485587735503e-05,3.3688629722467185e-05,0.01026652131851068,0.02251081127334377,1.9830316994595678,1.7123893255620577,2.253674073357078,1.3160991135105062,16.987255327522114
nu,-0.25,-0.000495,0.37886348,0.662391637016332,2851.35233168,931.72593784,3.060290817158346,62.77427024,1.9265189886320202e-05,2.6799235063720474e-05,3.368258314638546e-05,0.010258352412187605,0.022465622546152628,1.9828435412818073,1.712082454360166,2.2536046282034485,1.3162944474223108,16.996012302441397
nu,0.5,0.00099,0.37879313,0.6622686395406605,2849.65876311,931.60748364,3.058862034873037,62.72965242,3.8543357417548906e-05,5.359252373229559e-05,6.738785595253626e-05,0.010270656839367287,0.022533415391371558,1.9831255403263448,1.712542467596063,2.253708613056627,1.3160015916102867,16.982878222950387
