sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,E1,r,r_binary,E2,nu,crown_height,max_stress,mean_stress,cable_wale_tension,cable_course_tension,boundary_reaction_mean,cable_wale_lrest,cable_course_lrest,verts_path,stress_path,H_mean_x0,r_x0,H_mean_y0,r_y0,vm_x0,vm_y0,H_anisotropy
4001,material_r_cable,3,True,0.9038120908689846,1.130306257431955,7.551007834999228,510.35793741190633,4131.771886035251,4.419541242493345,0.226267828521459,18260.536254907303,0.1120849542728765,0.08355058,3000.54169561,2814.29950553,0.0,0.0,134.13555787,1.3788523546951053,1.3600338169461832,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04001_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04001_stress.csv,2.64315683121115,0.09083469317379357,0.9832274890121573,0.05566587586351083,2769.669808888889,2878.505240425532,0.45773674150917815
4003,material_r_cable,3,True,0.9933170597967502,0.916905209409254,39.39586368409677,306.6652385301284,10627.4980152996,1.0235770840473266,0.97696599072529,10878.063429219115,0.1934953375314677,0.14923048,2611.80046115,636.83960148,92.4716575,319.41124724,22.23694051,1.3213126556108077,1.265608317987584,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04003_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04003_stress.csv,3.457387825203498,0.058816245488390824,5.246181167886349,0.07432185126115358,631.7445465116278,960.7791333333333,-0.20552411822127842
4004,material_r_cable,3,True,1.224563572894354,0.8788376563557125,43.24640800775568,829.2706459692963,10687.487068798086,1.4353619147806305,0.6966884029055712,15340.411903263248,0.1909900354355632,0.09263879,6438.30398143,3164.35762354,1235.79710009,0.0,159.85123154,1.2065494390631222,1.3983660319764564,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04004_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04004_stress.csv,4.5518011318218035,0.06560704256463117,3.262680172868823,0.08017233053900172,3876.891044897959,3392.228419148936,0.16496564630325347
4005,material_r_cable,3,True,1.3871388409803558,1.1531372192801803,38.41505211750687,1719.2976714384265,4644.974201251378,4.470555541614304,0.223685846354322,20765.615156059823,0.214157321664089,0.08992225,8239.40220759,4493.90983379,113.01398836,1411.33054605,224.94198599,1.2964569577890457,1.2137674204610849,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04005_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04005_stress.csv,1.2591084824121692,0.0572873360495545,1.3222848704570884,0.05458866777568984,4383.959126666667,4729.804176,-0.024473754832713773
4006,material_r_cable,3,True,1.0452699414323834,1.303639630221429,29.833460775322795,1988.7316854072824,5716.17555839093,4.5829748503173375,0.21819888449328,26197.088824104296,0.3299466907418905,0.07075783,10163.0360682,10033.75225148,0.0,0.0,535.83816738,1.3791933374841847,1.3573237982359068,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04006_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04006_stress.csv,1.1236053305581977,0.053019377604689145,0.9016780945043488,0.05550022706285503,10030.999586666667,10110.75594375,0.10957835990140252
4007,material_r_cable,3,True,1.2200080512996363,0.9054001258284844,27.178271970314565,395.00899242661376,4182.452310149491,4.750002421309107,0.2105262084738893,19866.658600219947,0.2932265934930016,0.13242008,2068.99528255,1294.09380528,0.0,199.87647878,64.30221292,1.391682361032807,1.2642400839022183,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04007_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04007_stress.csv,3.1690520478451347,0.057980617695592276,3.3986085177822978,0.06918575206266256,1244.307215909091,1218.6832888888891,-0.03495254781262172
4008,material_r_cable,3,True,0.9173009510810218,1.1642700685865228,38.12432111916856,992.4511577916442,19657.774741413643,1.2325887970284664,0.8113005751884221,24229.952920775613,0.2919492281386345,0.07546175,7129.34872956,4716.85094324,0.0,549.59333196,228.79160426,1.363669606737342,1.2441390267119672,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04008_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04008_stress.csv,1.2348507496206234,0.057502331217912914,1.0182708684135287,0.05461559824848326,4753.897122222223,5140.024787234042,0.0961243634047862
4009,material_r_cable,3,True,0.888693707926588,1.345747709844948,31.661489842961736,1412.0256343841097,9712.344005044582,2.9424965030054944,0.3398474727084944,28578.53827083006,0.2495416636357067,0.03796525,13190.76301624,11675.56273191,256.51661428,241.64074097,714.15927832,1.2711323412723028,1.264450008871758,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04009_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04009_stress.csv,0.93652204596599,0.05426571724108819,0.6979185470734685,0.05517800062806642,11400.869184444446,11696.847327083335,0.14598480967044924
4010,material_r_cable,3,True,1.1356987364919982,1.3043580690769092,47.7418548656678,1941.5278432619837,16635.379511383457,2.687071740828651,0.3721523265663222,44700.458182998416,0.1666818300784661,0.04144168,19623.51569301,15385.76008548,870.12746426,0.0,798.7555294,1.2465381436492096,1.3441290010802247,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04010_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04010_stress.csv,0.8780572087462102,0.05369608265659253,0.7621178985591264,0.0570255622501364,14847.883928888892,15323.327954166665,0.0706871538719801
4012,material_r_cable,3,True,0.9961943066442748,1.353998665555706,35.88918776106159,1671.1794383051308,11047.041624378078,1.256114746254292,0.7961056129481634,13876.351886866272,0.3834677646261769,0.0788874,6303.5221962,6212.1428637,0.0,0.0,386.05109626,1.3824191626158069,1.3884036454558248,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04012_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04012_stress.csv,1.1628268328865605,0.052991364601665585,0.9442708561027876,0.05548325515820052,6224.126935555556,6257.797972916666,0.10372370390126595
4013,material_r_cable,3,True,0.9211846495342308,1.1205265726734095,65.28060593561733,983.4160368393924,15396.026702955634,3.450015614481342,0.2898537606040183,53116.53252616863,0.3808373609636203,0.05625454,7304.94324931,7179.88299934,0.0,0.0,350.69000569,1.3414470159044298,1.3320379527157435,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04013_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04013_stress.csv,1.04478202734998,0.05288167373269635,0.838566365312537,0.055714992450560656,7256.664622222223,7169.417514583333,0.1094941662630528
4015,material_r_cable,3,True,1.0143840982702343,1.135356840312001,81.57592792455719,1006.4901626757572,6274.420833552089,4.162249028117692,0.2402547260494486,26115.702016453582,0.3008589384302942,0.05899839,9176.29611853,4281.143195,340.33796386,1628.71925767,206.51910255,1.2383785901950322,1.2050516437302692,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04015_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04015_stress.csv,1.049085584753641,0.05676561851876648,1.4707225686429237,0.05859753915699178,4366.208281632653,4254.097202083333,-0.16732900213888854
4016,material_r_cable,3,True,1.1394268626589996,1.2259479694607176,51.1566114111585,610.624029103693,15194.362390241464,4.443790871794896,0.2250330919816865,67520.56889249869,0.4917973369517299,0.00933918,22563.89552938,22557.56475599,0.0,0.0,1167.43790533,1.3942488061343117,1.3398824730525491,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04016_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04016_stress.csv,,0.052824871053159875,,0.05527174030386942,22560.217086666664,22558.9787625,
4017,material_r_cable,3,True,1.0032188222170344,1.284946807749667,19.99224137390426,1271.9781776079892,17566.298267401125,4.091770377332836,0.2443929907552232,71877.25888994503,0.307717452751842,0.01682326,27954.33129129,24253.29603943,613.64424952,960.957516,1324.41940067,1.2652079120372943,1.2356138621412274,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04017_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04017_stress.csv,,0.05520658492581995,,0.054904099683743705,23395.08570869565,24420.666891666668,
4018,material_r_cable,3,True,0.9144165178350998,1.3391320448060888,49.54869801309012,1265.320207054059,2523.617437980827,1.269146743457941,0.7879309505813181,3202.84085314704,0.3374580283519882,0.12547203,2338.43954805,1489.56713122,479.06792815,4155.80554191,91.43596806,1.269683510711958,1.209671358992732,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04018_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04018_stress.csv,1.842520184854609,0.06432148344238019,3.890594925936163,0.060910145150456244,1459.75005625,1533.6723539999998,-0.3572359357004192
4021,material_r_cable,3,True,0.9396277396479384,1.0009516397936935,42.55418700966569,1474.3323243589334,8388.465133957176,4.28774015722631,0.2332230879976851,35967.55881236096,0.4108061184031234,0.17480075,6284.22666993,2449.78125645,0.0,787.15463755,97.32118198,1.392477403882023,1.2684483816173944,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04021_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04021_stress.csv,1.8490142079704832,0.05901365533240169,2.2714162185684525,0.054744833469459915,2632.7066372093022,2918.4795693877545,-0.10251404995879934
4023,material_r_cable,3,True,1.3780952798341075,0.8562704079497914,25.99546615428251,411.5240375971824,12673.452092812837,1.6925900971800325,0.5908104990488049,21450.95950938056,0.2993704926479255,0.03122607,7944.42432732,5926.9721423,462.66271245,0.0,353.93954781,1.2363640899531054,1.3771297072712227,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04023_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04023_stress.csv,,0.05795524549458779,,0.1361174900193798,6439.347632608696,5985.203004166666,
4024,material_r_cable,3,True,0.8136481782656219,1.0280494103230684,44.329046772563714,1847.309209045585,2357.671888148191,2.63520211484664,0.3794775339493065,6212.941945762584,0.3301616669099257,0.28686107,2792.58670699,1483.04100114,519.74608071,830.48693898,69.00733211,1.387190242657723,1.344497701761608,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04024_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04024_stress.csv,3.2780830164696395,0.058304703303464385,4.476683493502598,0.055846745811198174,1469.0064238095238,1552.01271875,-0.15456306459925248
4025,material_r_cable,3,True,0.999192430402525,1.1322899111604876,83.50392786808837,453.313990859657,3971.026695070052,1.911641863129176,0.5231105361770509,7591.180869899408,0.1157249418450568,0.08898432,2426.88853228,1234.56229061,349.24866219,361.33667098,56.97769851,1.2221714394850736,1.2365655148581567,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04025_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04025_stress.csv,2.307712530849805,0.056810726973914046,1.950069265343611,0.05957915692571083,1563.8398173076919,1264.9056510638297,0.08399755615140679
4026,material_r_cable,3,True,1.3914479139697271,1.2393263023671603,13.130223512924667,1254.1950395723477,1167.8039259013533,2.0592628675975577,0.4856106598797907,2404.8152612433064,0.1221217491539193,0.14637415,1807.99989033,982.71169043,2072.41164964,653.08480417,41.1850768,1.202419141172843,1.233601907583713,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04026_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04026_stress.csv,6.087043152296027,0.05675653961607853,3.686675712518929,0.062268455077115044,983.4873351851851,1046.453081632653,0.24559407457670349
4028,material_r_cable,3,True,0.8507756230860908,1.1334583060726842,21.110720805289933,555.8469011048187,12138.461515386412,3.7603469535426326,0.265932907881784,45644.82678007778,0.3055425286315106,0.04613398,7969.09151478,6625.8230606,0.0,359.02636681,332.20119974,1.3332964075294207,1.2390330292558631,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04028_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04028_stress.csv,,0.14162257422159164,,0.06060149773710047,6615.605653333333,6954.922395652174,
4029,material_r_cable,3,True,1.0114600745370894,0.9457630687753744,66.12892315590791,1105.2722740057743,1164.194536664997,1.972195576933831,0.5070491039000798,2296.019315901238,0.3050383214418818,0.27248017,1090.0627572,525.7562137,906.8401262,553.58788038,9.95038019,1.2821053547512538,1.3134151922296669,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04029_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04029_stress.csv,7.983512672716293,0.05593038753648565,5.701011462823197,0.0605497820421647,479.8101867924528,547.0469957446809,0.1667943428127917
4030,material_r_cable,3,True,1.0037838661768703,1.28932770649595,36.08948490878135,1641.7464968029296,15233.33360944268,2.198931891994633,0.45476624521231,33497.06309519723,0.4129257889641543,0.03697955,17612.15222214,12181.268233,1202.37004456,379.67819702,713.67602372,1.228698514134423,1.2618455868564495,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04030_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04030_stress.csv,0.8654025207109827,0.05496823831617309,0.7034331631016818,0.056141933304822755,11256.524472340427,12055.359989583332,0.10324176029428059
4031,material_r_cable,3,True,1.1673895913178869,0.912300623767295,50.52950297515849,321.9072181662084,12603.80960595332,2.4983705230611166,0.40026088635354,31488.98639778832,0.2547568918048969,0.00802579,8628.17817472,3366.84634981,0.0,970.12683978,125.78344297,1.3648350708673245,1.207805611475815,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04031_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04031_stress.csv,,0.40505707568057014,,0.41041955491299587,3189.502357777778,4001.2080479166666,
4033,material_r_cable,3,True,1.2550035518955391,1.1586380551234785,84.53307227573823,1926.0333442016288,11447.639190731506,1.2943858825302654,0.7725671405231955,14817.662556783054,0.1972519687930257,0.11641095,5160.98916243,4164.91779694,0.0,325.18131994,239.18192801,1.3545448284790422,1.2829877298229688,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04033_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04033_stress.csv,1.3728150532417986,0.054060440293330486,0.9356424805676471,0.05422676984652844,4208.243044444444,4181.816985106383,0.1893786505800364
4034,material_r_cable,3,True,0.9196600047572864,1.057871346517913,35.74034685041125,1284.440626913154,14792.961587496156,4.567341059208385,0.2189457688919164,67564.50084586363,0.3096943121252159,0.09666303,10179.94614538,5235.25371268,680.51195854,0.0,230.87305019,1.2607267444976922,1.336496704545816,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04034_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04034_stress.csv,1.5458924557499514,0.055298692104122325,1.1143569570591216,0.05871732813744701,4762.508577777777,5287.549661702127,0.16221618041263006
4035,material_r_cable,3,True,1.3510217672980962,0.9663923107192524,25.59947347842896,1839.6157902348584,18524.23267097693,1.7948152857150903,0.5571603985986668,33247.57595401227,0.4518936184187828,0.04944417,13072.50634937,8201.6592061,113.94414749,1762.28353304,554.48602759,1.2873494545985975,1.2136172909785112,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04035_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04035_stress.csv,1.0161369619392562,0.05507288617499565,0.834368720170236,0.05368899325542942,7986.619333333333,7849.358228260868,0.09822625432947207
4036,material_r_cable,3,True,1.3196425922523392,1.075865356302958,87.36500033113872,261.3121309024638,8053.732689916691,3.018726000064044,0.331265573615752,24312.012268617247,0.1262760953599438,0.02314916,2958.569519,2950.41305616,0.0,0.0,189.88975637,1.373241728346156,1.3228524087337463,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04036_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04036_stress.csv,0.8726621078736607,0.05283941223051015,0.6534091463946623,0.055281320211694934,2953.025131111111,2953.077541666666,0.14367151000699477
4038,material_r_cable,3,True,1.312553134355794,1.0771852395593728,35.63235315141965,1082.876791192131,1363.9571747411248,3.2502915988162004,0.3076647031805433,4433.258546206158,0.2390685892638461,0.15576869,1908.83864533,951.72445369,248.86217324,1399.83843428,40.68392308,1.283878910948093,1.2188957043121584,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04038_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04038_stress.csv,2.369473829627501,0.06528351871016774,4.325701427936724,0.05825216307371362,871.9594681818184,1019.7302081632652,-0.2921846737468257
4039,material_r_cable,3,True,1.0119355257405978,1.1524847452489693,75.59878196562845,649.9435160853841,2955.0926518119527,4.954454989571382,0.2018385477524565,14640.873533415455,0.4813481912768433,0.07490169,3252.7191792,3093.68522051,23.59571947,0.0,155.71532197,1.293899269773196,1.3803947285849645,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04039_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04039_stress.csv,1.092612586581162,0.05306639912655826,0.9419796367837998,0.056028348734110334,3114.082593333333,3082.4123875,0.07403594099471886
4040,material_r_cable,3,True,0.8704961385536503,1.325159315624156,45.470900270604105,1114.1602578182387,13808.44210297568,1.7459683175751737,0.5727480790652688,24109.10242686664,0.4978161723970906,0.03225364,11056.66273419,9782.41371293,257.19617352,0.0,650.24618897,1.267910321485496,1.300941222003668,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04040_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04040_stress.csv,0.8955109198413443,0.05357798922679115,0.7058149293309356,0.055968117290236576,9552.184853333332,9771.700289583334,0.11846182999447738
4041,material_r_cable,3,True,1.002279838208627,1.3561632345588264,5.111331877861478,421.3970137078078,9655.588049007682,3.8513529519780714,0.2596490148965433,37187.07753562991,0.4152356210346112,0.00675887,22567.28884807,17305.04254228,1479.7372315,767.1979104,1030.43040288,1.2261090116074875,1.229249122727435,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04041_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04041_stress.csv,,0.056289310744539495,,0.0551746414154163,15633.919277777779,17175.411818750003,
4042,material_r_cable,3,True,1.0895225262038852,1.072519512267562,28.530215282499032,507.0373513850316,12615.8628200674,2.52378905487949,0.396229628647688,31839.776503147204,0.4432862967428371,0.0339423,5833.30906299,3648.85321877,374.97784803,400.1192103,203.81117106,1.2554378714160497,1.245672360854174,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04042_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04042_stress.csv,0.8572784742314111,0.05483766271893048,0.6595852030122257,0.05504566566895887,3150.534871111111,3665.7754625,0.13033028226928278
4044,material_r_cable,3,True,0.9831067452399442,1.1975078292541088,16.68932384554373,656.3541928451239,19174.578794457837,2.439818463734505,0.4098665596904088,46782.491377050326,0.2028987438229674,0.02520688,10336.60546961,10061.62380854,0.0,61.68135353,506.87218191,1.326382539477659,1.286436386661075,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04044_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04044_stress.csv,0.8863789160685442,0.053355783456617206,0.6494160936645192,0.05511119886018334,10057.352484444444,10109.340195833334,0.1542932623835075
4045,material_r_cable,3,True,1.3856262888226571,1.1961438587492603,86.4244834655049,1766.8915707737176,4628.253225847552,4.667543521725488,0.214245458097051,21602.573361209837,0.127567191274164,0.11406923,5886.3787041,5173.6102281,0.0,103.39560007,240.83033338,1.3721260074521742,1.308141854229774,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04045_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04045_stress.csv,1.328618623607725,0.05313671760973304,1.0898372772123026,0.05489492806487372,5346.355048888889,5048.38450212766,0.09873297516587286
4046,material_r_cable,3,True,1.1770625039299998,1.031921074231543,53.11918891547117,784.5493536864777,4309.591973953303,3.5060901062192875,0.2852179977423134,15109.817781719725,0.3183788506152025,0.0944091,3993.0490453,1471.69476903,1309.90482759,0.0,78.74045479,1.204473469972556,1.3347395959621435,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04046_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04046_stress.csv,2.789524890738511,0.057027894164225865,1.34649129139671,0.06717169402361066,1736.448423529412,1575.6954234042557,0.3488945728923222
4047,material_r_cable,3,True,1.0722944910653656,1.30530523875365,36.77349638356728,1324.8807017347413,9867.504379109652,4.156555954026141,0.2405837936648912,41014.83407836724,0.2368581742298827,0.03153714,16333.58614047,14675.69562697,189.69184933,311.95138005,766.26976684,1.2780277024564626,1.2651357427599976,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04047_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04047_stress.csv,0.9083422096963943,0.053752171561521934,0.6763496815703168,0.0549946825609591,14446.732762222222,14646.927795833333,0.1463959836007213
4049,material_r_cable,3,True,1.149979439027313,0.9910510672219572,56.97513607727021,1622.7341260356998,12279.867763506683,4.075280648102784,0.2453818733847305,50043.90745788,0.4032829009150053,0.12603252,4673.58715525,3164.1026565,0.0,294.25589431,177.49930598,1.3860059403513505,1.297859166339166,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04049_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04049_stress.csv,1.4114080870373464,0.05414599357378824,0.970048347279094,0.054698862819062444,3323.3065733333337,3216.257289361702,0.18533185549746906
4050,material_r_cable,3,True,1.25006688476671,1.1224893498643311,30.03772338942164,297.27934761207644,5765.192654430832,3.987393041854538,0.2507904261012854,22988.089075228392,0.2218003442920836,0.02175179,6898.11841608,3480.66192295,770.77656842,0.0,184.16244638,1.2205060329769113,1.3576734224696938,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04050_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04050_stress.csv,0.8704944045882181,0.05605825416040714,0.6649859900106688,0.0592594041973057,3097.6273489361697,3489.5791812499997,0.1338398167117166
4052,material_r_cable,3,True,1.3256868026981157,0.9966939714329716,77.17699324191082,1355.8646937635965,13024.81079791038,4.912730045949916,0.2035528088551102,63987.379349707226,0.4508369831523912,0.04279613,11397.27903901,6515.17206151,733.87378207,1252.91815193,413.23594051,1.2450149025357886,1.2288475083177142,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04052_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04052_stress.csv,0.9012265462204185,0.055930496925227745,0.7497598628598962,0.05442916056868673,5770.376913043478,6850.220553191489,0.09174314369122955
4053,material_r_cable,3,True,1.2284671618463872,1.19429419657021,73.98265890495244,859.5658121226137,17238.689086858052,4.66460379499445,0.2143804798755024,80411.65453528748,0.2999548077296254,0.01556404,21223.83005895,19391.32871779,0.0,295.72240618,944.90100911,1.3535537437871772,1.2780157801131908,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04053_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04053_stress.csv,,0.053070573242607715,,0.05483563688979566,19431.500799999998,19123.55338125,
4054,material_r_cable,3,True,0.9101303254128142,1.23667814325795,23.231179405604685,1056.4711098100142,15952.293396897332,4.08553793995142,0.244765809227044,65173.69990226057,0.4967612937401783,0.01637158,22941.52456422,19564.60636146,47.35544813,925.44654394,1145.02143186,1.2891569230856998,1.2310836625921,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04054_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04054_stress.csv,,0.05514463871073604,,0.05494237689227893,19506.65592391304,19650.579780851065,
4055,material_r_cable,3,True,1.2527240161736863,1.389310322963404,66.55473478903205,1955.0840762071248,13635.90573417822,4.139210455154149,0.2415919680418276,56441.8835804069,0.1982750691380902,0.02740612,26411.29076214,26367.30548595,0.0,0.0,1318.5031946,1.3967091838330297,1.3117589820064934,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04055_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04055_stress.csv,0.8955363355480825,0.05283398663185141,0.6773044419032471,0.055291031353322626,26397.46612666667,26364.514481249997,0.13875014990294426
4056,material_r_cable,3,True,1.3137787001935235,0.907217932920372,70.31109783308861,808.6302994824507,10971.195258195092,3.7793845238717183,0.2645933467959405,41464.36556719731,0.3153544707265992,0.08675828,5216.56019263,4386.35901871,267.76472222,0.0,234.29306683,1.270200979491091,1.341698172873982,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04056_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04056_stress.csv,2.07741241503706,0.06266466635277582,2.4500440801322347,0.06523791058743285,4198.513257777779,4474.395233333333,-0.0823048582560131
4057,material_r_cable,3,True,1.301169979360105,0.9883015357421032,35.31613836147515,650.0223095528177,11247.232069254393,4.811347234552177,0.2078419933648951,54114.33891277368,0.4956983442295336,0.02549667,12095.99860097,5221.93601597,1728.98045801,12.78029552,330.69851451,1.2075724045303555,1.2933798907120844,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04057_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04057_stress.csv,0.9652588400657802,0.05766618689880518,0.6983641369813587,0.06062573352497534,5153.633127083333,5417.9675354166675,0.1604298009625645
4058,material_r_cable,3,True,1.0974258598560076,0.9525598482587994,10.632514656925334,256.50382509136296,4199.491623316577,2.4617725280846923,0.4062113735496186,10338.193110202536,0.4101067310944849,0.08802626,2739.48103093,610.14295726,603.98000512,91.04433261,25.81997181,1.2093536909894878,1.275964595826656,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04058_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04058_stress.csv,4.852445277650823,0.06028706276485225,1.8939739628402248,0.06772219960826102,1261.657264,719.8616468085106,0.438524676476415
4059,material_r_cable,3,True,0.8918168802015143,1.3767652253840352,43.76626357082572,834.4891479582434,16179.314861314606,1.6241648800583166,0.6157010364391664,26277.874981152778,0.4553190323008749,0.01732921,16166.93659798,12419.19539557,0.0,1088.20775459,842.89258577,1.2978445351104912,1.2233921202923643,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04059_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04059_stress.csv,,0.054522699945962594,,0.054641061787617004,12469.124073913043,12417.575817021274,
4060,material_r_cable,3,True,1.3283987693549493,1.0988719217988088,73.29165759773093,848.4361080734674,7534.276438666709,3.830036546355721,0.2610941143502925,28856.554110440327,0.1958376615834202,0.05248513,5823.41936226,4054.33876883,30.89345799,422.25542284,236.70440429,1.2927573691482173,1.2538314954507137,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04060_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04060_stress.csv,1.031530212893887,0.05437162751527232,0.7113389830504674,0.054208850788883864,4034.6609266666655,3987.373975,0.18371500889940715
4062,material_r_cable,3,True,0.997232059955991,1.3296750813165756,76.4290254139941,1667.0202796250765,13068.142305499572,4.37676001179254,0.2284795139111228,57196.1226711249,0.161648917252449,0.02842811,21899.2790682,21849.48240565,0.0,0.0,1186.8838473,1.336099557914649,1.3827064107115776,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04062_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04062_stress.csv,0.901262234524996,0.052839852797364674,0.6834971244041944,0.055289819636118565,21883.290137777778,21838.155752083334,0.13741209912648428
4063,material_r_cable,3,True,1.3888894994461265,1.1993328261575238,50.50790230212265,1430.311989234522,19955.00166252946,1.507087157977226,0.663531631005452,30073.926743012344,0.1226795570721349,0.03053352,14730.35960529,9582.02904901,736.61706924,2464.75926261,596.88955329,1.250655677865311,1.2002395489528863,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04063_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/04063_stress.csv,0.8659055341671714,0.056445889858463265,0.7416197108997037,0.05429461329780918,8986.698806666669,10047.642185106382,0.0773150055645299
