sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,E1,r,r_binary,E2,nu,crown_height,max_stress,mean_stress,cable_wale_tension,cable_course_tension,boundary_reaction_mean,cable_wale_lrest,cable_course_lrest,verts_path,stress_path
3560,material_r_nocable,3,False,1.1023383550980999,1.3550222635961138,23.13127341426585,896.2010563670317,5714.004841778411,1.2037117680554246,0.8307636649722904,6878.014870774347,0.19634425627875265,0.09453107,2953.28501383,2893.09884288,0.0,0.0,166.33586899,,,,
3561,material_r_nocable,3,False,1.2854636129934536,1.3557800323741078,21.001647525086366,1060.255081844577,9715.759079592082,3.1867525137011063,0.3137990778074562,30961.719669404414,0.4589284613764134,0.01984259,17219.79894499,17202.6925307,0.0,0.0,927.18004183,,,,
3564,material_r_nocable,3,False,1.2929009034442105,1.1034423134725455,63.17540079000009,1523.2675350522863,5734.564622253178,4.246501640860181,0.23548795798826955,24351.838078016866,0.48705125878822286,0.08440118,5821.56182491,5657.4965063,0.0,0.0,290.77251508,,,,
3565,material_r_nocable,3,False,1.057697468403099,1.1554402653111004,31.897203664827313,855.9510702994439,19392.63493117321,2.8207132825609,0.35452025775980645,54701.06293421475,0.47329339933045556,0.02451049,11486.25214455,11457.1569801,0.0,0.0,615.57941572,,,,
3566,material_r_nocable,3,False,1.0421512850766783,1.0685388569998735,27.05948322629425,1448.2611095270559,14227.126411445226,4.464117884247161,0.22400842135660634,63511.56945477776,0.4579269450993666,0.07796312,6814.95827292,6555.33393959,0.0,0.0,317.3529463,,,,
3567,material_r_nocable,3,False,1.340021650954541,1.2042713457697316,38.199278087604114,953.0833498688207,11028.290844569374,3.5887552887900305,0.2786481438630372,39577.83709476301,0.21314642689320853,0.03109195,9807.10593057,9771.18437793,0.0,0.0,510.99526197,,,,
3568,material_r_nocable,3,False,1.186181121227757,1.2919445458976775,30.946558120151074,1266.7168148128114,3408.8981535257153,1.5083822885308904,0.6629619080014283,5141.921598183845,0.3080441425890957,0.16376224,2458.15103272,2294.0364369,0.0,0.0,119.74321666,,,,
3569,material_r_nocable,3,False,1.2495465804642838,1.2185598556078705,77.32154033313385,411.86632451950766,1679.8931959921947,1.690742881543326,0.5914559871381452,2840.267462876871,0.47247996476378173,0.09526346,1251.29508455,1216.69990899,0.0,0.0,69.24103359,,,,
3570,material_r_nocable,3,False,1.16976878939195,1.2751138375761462,21.054774934977402,1003.0579054818247,13393.962062538394,3.3857219724469676,0.295357979225113,45348.231653257346,0.45345172979878756,0.01840022,17987.2388655,17969.64595327,0.0,0.0,962.86586497,,,,
3571,material_r_nocable,3,False,0.8935551357486352,1.0360749832310983,6.95872580683288,1189.9793431724504,2005.4711007275,1.584983030571152,0.6309215813115979,3178.6376629539373,0.4822175338822323,0.37144117,1426.19714181,1124.32803741,0.0,0.0,43.15766918,,,,
